-1.2,2.39999,1.39912e-06,1.57,-0.867797,-2.2043,-0.0346972,1.6315,-5.61311e-06,0.89976,-4.99944
-1.19995,2.39995,1.39966e-05,1.57001,-0.867772,-2.20426,-0.0346718,1.6315,-5.61307e-05,0.8976,-4.9944
-1.19991,2.3999,2.88846e-05,1.57002,-0.867743,-2.20421,-0.0346418,1.63149,-0.000115833,0.89544,-4.98936
-1.19985,2.39984,4.58087e-05,1.57003,-0.867709,-2.20416,-0.0346076,1.63149,-0.0001837,0.89328,-4.98432
-1.19979,2.39977,6.47689e-05,1.57004,-0.867672,-2.2041,-0.0345694,1.63149,-0.000259732,0.89112,-4.97928
-1.19972,2.39969,8.57651e-05,1.57006,-0.86763,-2.20404,-0.0345271,1.63148,-0.000343928,0.88896,-4.97424
-1.19962,2.39958,0.000116433,1.57008,-0.867569,-2.20394,-0.0344652,1.63148,-0.000466905,0.8868,-4.9692
-1.1995,2.39944,0.000155245,1.57011,-0.867492,-2.20382,-0.034387,1.63147,-0.00062254,0.88464,-4.96416
-1.19937,2.39929,0.000196093,1.57014,-0.867411,-2.2037,-0.0343046,1.63146,-0.00078634,0.88248,-4.95912
-1.19923,2.39914,0.000238977,1.57016,-0.867326,-2.20357,-0.0342181,1.63146,-0.000958304,0.88032,-4.95408
-1.19908,2.39898,0.000283898,1.5702,-0.867237,-2.20343,-0.0341275,1.63145,-0.00113843,0.87816,-4.94904
-1.19893,2.39881,0.000330854,1.57023,-0.867144,-2.20329,-0.0340329,1.63144,-0.00132672,0.876,-4.944
-1.19877,2.39863,0.000380101,1.57026,-0.867046,-2.20313,-0.0339336,1.63143,-0.0015242,0.87384,-4.93896
-1.1986,2.39845,0.000431384,1.5703,-0.866944,-2.20298,-0.0338302,1.63142,-0.00172985,0.87168,-4.93392
-1.19843,2.39825,0.000484703,1.57033,-0.866838,-2.20281,-0.0337226,1.63141,-0.00194365,0.86952,-4.92888
-1.19825,2.39805,0.000540058,1.57037,-0.866729,-2.20264,-0.033611,1.6314,-0.00216562,0.86736,-4.92384
-1.19806,2.39785,0.00059745,1.57041,-0.866615,-2.20247,-0.0334953,1.63139,-0.00239576,0.8652,-4.9188
-1.19787,2.39763,0.000656877,1.57045,-0.866497,-2.20229,-0.0333755,1.63138,-0.00263406,0.86304,-4.91376
-1.19767,2.39741,0.000717577,1.57049,-0.866377,-2.2021,-0.0332531,1.63137,-0.00287746,0.86088,-4.90872
-1.19748,2.39719,0.000778785,1.57054,-0.866255,-2.20191,-0.0331297,1.63136,-0.00312291,0.85872,-4.90368
