loop_cont , time_coordinate , robot_x_ , robot_y_ , robot_yaw , robot_speed_x , robot_speed_y , robot_angvel , world_speed_x , world_speed_y , world_angvel , loop_time_cost , loop_x_Tcost , loop_y_Tcost , loop_theta_Tcost , loop_acc_x_Tcost , loop_acc_y_Tcost , loop_acc_theta_Tcost
1,46.60500000000001819,0.00096760341383620,0.00188450121335017,-0.01325025835841552,0.00167014925420131,-0.00476926495580575,-0.14598377700832424,-0.00020360222932053,-0.01679595208304602,-0.03286862599541616,0.00399999999990541,42.60965035616539609,33.40792760843497433,0.87903905397441939,0.00000000000000000,0.00000000000000000,0.00000000000000000
2,46.60899999999992360,0.00096760341383620,0.00188450121335017,-0.01325025835841552,0.01265346268270911,0.00530096547721976,-0.19747033675326481,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00399999999990541,70.37651480300894491,55.13912048740547789,1.45053727253159614,0.00000000000000000,0.00000000000000000,0.00000000000000000
3,46.70900000000028740,0.00148609462907522,0.00119123548755262,-0.01536072294156472,0.02538436340242717,0.02410862492893428,-0.25338317504408486,0.00518491215239024,-0.00693265725797550,-0.02110464583149198,0.00400000000036016,110.99974299763343311,86.91978404532417812,2.28642620290702547,0.00000000000000000,0.00000000000000000,0.00000000000000000
4,46.80900000000019645,-0.00007916437727883,-0.00373975187269675,-0.02602556663338176,0.05391494791288594,0.07350535337105342,-0.30363563827928541,-0.01565259006354049,-0.04930987360249379,-0.10664843691817039,0.00300000000015643,168.61008287389435623,132.61787238357936758,3.46800505041238472,0.00000000000000000,0.00000000000000000,0.00000000000000000
5,46.90900000000010550,0.00505797900649162,-0.00531366204144253,-0.05128630614754866,0.04597158940319357,0.10725874817645219,-0.33856341759973280,0.05137143383770451,-0.01573910168745771,-0.25260739514166897,0.00399999999990541,246.48003238363713763,194.91964599777367084,5.07706763916766057,0.00000000000000000,0.00000000000000000,0.00000000000000000
6,47.01000000000021828,0.00802277901450333,-0.00470126365882687,-0.06381931489121914,0.05650218456731218,0.13317716054327580,-0.39713643883335231,0.02964800008011708,0.00612398382615652,-0.12533008743670485,0.00500000000010914,348.09238223342401852,275.52102604235483341,7.16702155252455153,0.00000000000000000,0.00000000000000000,0.00000000000000000
7,47.11100000000033106,0.01736142983907766,-0.00116804906433056,-0.09526714585829099,0.03256382686070812,0.14434986035506717,-0.39999970481382247,0.09338650824574327,0.03533214594496310,-0.31447830967071849,0.00600000000031287,475.55777528717123914,375.66647159292517699,9.79416000620456728,0.00000000000000000,0.00000000000000000,0.00000000000000000
8,47.21100000000024011,0.02438276970215743,0.00339263449963875,-0.12395876795960642,0.02734671552834455,0.15526045035898461,-0.39999989250793078,0.07021339863079769,0.04560683563969308,-0.28691622101315428,0.00600000000031287,631.20297806244559524,497.63362000567832411,12.99708369785677675,0.00000000000000000,0.00000000000000000,0.00000000000000000
9,47.31100000000014916,0.03280375454300695,0.00865116956354685,-0.15983023458350346,0.01725849806816845,0.16614375573697002,-0.39999992555432579,0.08420984840849521,0.05258535063908101,-0.35871466623897036,0.00599999999985812,814.55549488468761865,641.22008021432759506,16.76814131126763385,0.00000000000000000,0.00000000000000000,0.00000000000000000
10,47.41100000000005821,0.03868565512233969,0.01600059251994660,-0.19215943481989606,0.02840678647969294,0.17301679515285323,-0.39999994414662926,0.05881900579332744,0.07349422956399750,-0.32329200236392602,0.00599999999985812,1022.63357356333244752,803.89692005995584623,21.05716007168496162,0.00000000000000000,0.00000000000000000,0.00000000000000000
11,47.51099999999996726,0.04522765713740530,0.02452709451849943,-0.22985870663067245,0.03964597209816233,0.17855662542100070,-0.39999995144127720,0.06542002015065607,0.08526501998552836,-0.37699271810776397,0.00599999999985812,1252.28777843672514791,983.22067026938282197,25.79040224082107358,0.00000000000000000,0.00000000000000000,0.00000000000000000
12,47.61100000000033106,0.04945482097808879,0.03242211148741475,-0.26192390765791640,0.06633369805005473,0.19633702621085766,-0.39999999129646641,0.04227163840683494,0.07895016968915317,-0.32065201027243945,0.00600000000031287,1498.78117658455926176,1175.93920233058793201,30.87101111837902323,0.00000000000000000,0.00000000000000000,0.00000000000000000
13,47.71100000000024011,0.05572162804264217,0.04308032048510723,-0.29945309096169248,0.08547119347422523,0.19926475722537890,-0.39999996058121662,0.06266807064553376,0.10658208997692480,-0.37529183303776081,0.00500000000010914,1756.48197847406413530,1375.20059068336922792,36.17162434310841945,0.00000000000000000,0.00000000000000000,0.00000000000000000
14,47.81100000000014916,0.07102667068645740,0.05156822501431116,-0.33794163064870031,0.04965962178822591,0.19765326281284770,-0.39999996346908084,0.15305042643815234,0.08487904529203928,-0.38488539687007828,0.00599999999985812,2017.63163700619566043,1576.01316792153966162,41.55360259972945869,0.00000000000000000,0.00000000000000000,0.00000000000000000
15,47.91200000000026193,0.08360454873113492,0.06052314558337967,-0.37408033070035956,0.03007591046623536,0.19612770499556217,-0.39999996502996388,0.12577878044677512,0.08954920569068513,-0.36138700051659256,0.00600000000031287,2278.50768440039018969,1769.58249279449228197,46.88729193043165822,0.00000000000000000,0.00000000000000000,0.00000000000000000
16,48.01200000000017099,0.09741868674220365,0.07123383844025387,-0.41544664528692565,0.00603783675906423,0.17811715554273011,-0.39999996355955258,0.13814138011068733,0.10710692856874197,-0.41366314586566089,0.00700000000006185,2533.62792855635734668,1947.05811610019100044,52.02229193388197359,0.00000000000000000,0.00000000000000000,0.00000000000000000
17,48.11100000000033106,0.10708527685007443,0.08328314744389397,-0.45945689860953137,0.00635934635898802,0.15708084364046684,-0.39999995866246657,0.09666590107870784,0.12049309003640096,-0.44010253322605719,0.00600000000031287,2777.84312430861291432,2099.68686101051298465,56.82508265011603044,0.00000000000000000,0.00000000000000000,0.00000000000000000
18,48.21199999999998909,0.11555766869124784,0.09904280966105240,-0.50551865297816823,0.02305218555402877,0.11450478211024578,-0.39999998791573527,0.08472391841173404,0.15759662217158438,-0.46061754368636854,0.00700000000006185,3006.55356578890086894,2223.23645701052373624,61.18007843976475613,0.00000000000000000,0.00000000000000000,0.00000000000000000
19,48.31100000000014916,0.12265027676271824,0.11304163954801504,-0.55336779427221783,0.04311768343080444,0.08042638051831506,-0.39999998169456508,0.07092608071470399,0.13998829886962633,-0.47849141294049602,0.00599999999985812,3214.01777498649153131,2320.51287474215587281,65.00159272370768804,0.00000000000000000,0.00000000000000000,0.00000000000000000
