loop_cont , time_coordinate , robot_x_ , robot_y_ , robot_yaw , robot_speed_x , robot_speed_y , robot_angvel , world_speed_x , world_speed_y , world_angvel , loop_time_cost , loop_x_Tcost , loop_y_Tcost , loop_theta_Tcost , loop_acc_x_Tcost , loop_acc_y_Tcost , loop_acc_theta_Tcost
1,50.20699999999987995,0.00271259778214033,0.00100380731387463,0.00149322263806215,-0.00871788955825142,0.00035734486543862,-0.15337633533468759,0.02447362416262157,-0.03983257452993252,0.06334833342616912,0.00500000000010914,42.70597931158347649,33.36977187293902603,8.77305657647239912,0.00000000000000000,0.00000000000000000,0.00000000000000000
2,50.21199999999998909,0.00271259778214033,0.00100380731387463,0.00149322263806215,0.00240216663155412,0.01024805348087325,-0.20581714985973815,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00500000000010914,70.45031389508076813,55.11102677893680379,14.49509228547590745,0.00000000000000000,0.00000000000000000,0.00000000000000000
3,50.31399999999985084,0.00375569513253624,0.00066685015959755,0.00212894385817055,0.01237178191141500,0.02665977533657683,-0.26870788049106648,0.01043097350395919,-0.00336957154277081,0.00635721220108393,0.00599999999985812,111.06098202535355313,86.92913339836516684,22.87458946361230971,0.00000000000000000,0.00000000000000000,0.00000000000000000
4,50.41399999999975989,0.00556981376122732,-0.00083173014971262,-0.00248676421520588,0.02243855491175166,0.05459578289980543,-0.33079661263652760,0.01814118628691076,-0.01498580309310165,-0.04615708073376430,0.00700000000006185,168.41891861496756633,132.11944256574096812,34.71428803865099155,0.00000000000000000,0.00000000000000000,0.00000000000000000
5,50.51299999999991996,0.00659325997413266,-0.00309469973327863,-0.01378946764115057,0.04108740752959314,0.09217249133004810,-0.39088326903070464,0.01023446212905342,-0.02262969583566016,-0.11302703425944682,0.00600000000031287,246.43119836738057415,194.23415144423381662,50.81368622900441778,0.00000000000000000,0.00000000000000000,0.00000000000000000
6,50.61199999999962529,0.00633294681556428,-0.00662143776430957,-0.03213141109058008,0.07013757617291395,0.14312488149966079,-0.39999999449488582,-0.00260313158568384,-0.03526738031030938,-0.18341943449429515,0.00499999999965439,348.27393274403777923,276.39559551954744165,71.74516226096380933,0.00000000000000000,0.00000000000000000,0.00000000000000000
7,50.71199999999998909,0.00433031530161292,-0.01155294501931667,-0.05815268481603093,0.11031461458743640,0.20000000000000001,-0.40000000000000002,-0.02002631513951357,-0.04931507255007098,-0.26021273725450850,0.00500000000010914,477.37448259740267531,381.91929009542644735,98.01139601077822761,0.00000000000000000,0.00000000000000000,0.00000000000000000
8,50.81299999999964712,0.00687948298024651,-0.01166267081974700,-0.08006869266526029,0.12880043674614802,0.20000000000000001,-0.40000000000000002,0.02549167678633584,-0.00109725800430331,-0.21916007849229355,0.00599999999985812,634.06804953729965746,507.92934077938980408,130.10420960513411615,0.00000000000000000,0.00000000000000000,0.00000000000000000
9,50.91199999999980719,0.01406124136455751,-0.01008709327504424,-0.10197922192318887,0.12466178090612794,0.20000000000000001,-0.40000000000000002,0.07181758384311006,0.01575577544702760,-0.21910529257928579,0.00500000000010914,816.86644853897394114,655.32458023531910385,167.93805789166458453,0.00000000000000000,0.00000000000000000,0.00000000000000000
10,51.01399999999966894,0.01744681019742977,-0.00567781355135106,-0.14024826535828205,0.14351200602772429,0.20000000000000001,-0.40000000000000002,0.03385568832872256,0.04409279723693185,-0.38269043435093186,0.00700000000006185,1026.96107684573280494,820.60098338785064698,210.85756648842394156,0.00000000000000000,0.00000000000000000,0.00000000000000000
