loop_cont , time_coordinate , robot_x_ , robot_y_ , robot_yaw , robot_speed_x , robot_speed_y , robot_angvel , world_speed_x , world_speed_y , world_angvel , loop_time_cost , loop_x_Tcost , loop_y_Tcost , loop_theta_Tcost , loop_acc_x_Tcost , loop_acc_y_Tcost , loop_acc_theta_Tcost
1,50.10500000000000398,-0.00371313611976789,-0.00326138514875978,0.00952213378900004,0.02943370719693191,0.02540108084375373,-0.09544953076343916,-0.03031178263482473,0.01635330596485972,-0.00327181494297163,0.00499999999999545,42.80241720832725605,33.51420693241647086,878.19007082772793638,0.00000000000000000,0.00000000000000000,0.00000000000000000
2,50.10899999999999466,-0.00371313611976789,-0.00326138514875978,0.00952213378900004,0.04060082252049647,0.03525740050365048,-0.15631803326193841,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00399999999999068,70.62971532989610068,55.30419214284935947,1450.77775802292126173,0.00000000000000000,0.00000000000000000,0.00000000000000000
3,50.20899999999998897,-0.00091213461780367,-0.00207848450795025,0.00554790176764699,0.04007651496688609,0.04286374473023653,-0.22159975161726128,0.02801001501964221,0.01182900640809531,-0.03974232021353044,0.00399999999999068,111.10295115876084537,87.11272756063100076,2288.37568872647898388,0.00000000000000000,0.00000000000000000,0.00000000000000000
4,50.30900000000001171,0.00478912897701376,0.00108677842167940,-0.00737993401936353,0.02711745771229618,0.04336648965028801,-0.26410007459592238,0.05701263594817434,0.03165262929629650,-0.12927835787010519,0.00400000000001910,168.38832834217265599,131.92950966093999909,3469.80472265116441122,0.00000000000000000,0.00000000000000000,0.00000000000000000
5,50.41000000000001080,0.00896752734564529,0.00562691354877075,-0.02839959175606624,0.02806345500782485,0.04051093427196309,-0.28816221378037887,0.04178398368631529,0.04540135127091342,-0.21019657736702710,0.00500000000002387,246.49491267718539689,192.97111272460483633,5076.34902674221848429,0.00000000000000000,0.00000000000000000,0.00000000000000000
6,50.51000000000000512,0.01262408350997669,0.01089884431645782,-0.05702857775741980,0.03704578440117610,0.03864401590655973,-0.29864392236634008,0.03656556164331395,0.05271930767687072,-0.28628986001353568,0.00499999999999545,348.03224339207793037,272.51551854667758334,7166.93696450529569120,0.00000000000000000,0.00000000000000000,0.00000000000000000
7,50.60999999999999943,0.01690177516258850,0.01506859311895592,-0.09300232215011335,0.04618258429323983,0.04882426980145255,-0.30361980087671842,0.04277691652611813,0.04169748802498100,-0.35973744392693546,0.00499999999999545,475.53517918887393989,372.37394158700953994,9793.79663690826419042,0.00000000000000000,0.00000000000000000,0.00000000000000000
8,50.70999999999999375,0.02285176643038671,0.01910238556585720,-0.13089118493551843,0.04895183805619430,0.06461207598138702,-0.34027415840806613,0.05949991267798209,0.04033792446901286,-0.37888862785405081,0.00499999999999545,631.08678008221488653,494.14002063787540919,12998.50031050612778927,0.00000000000000000,0.00000000000000000,0.00000000000000000
9,50.80900000000001171,0.02852673238778078,0.02360222630273519,-0.16988150341636338,0.05669393222527798,0.08397992002000648,-0.41016795543170587,0.05674965957394064,0.04499840736877987,-0.38990318480844943,0.00400000000001910,814.15481373859222458,637.52161651090932537,16770.50730197181837866,0.00000000000000000,0.00000000000000000,0.00000000000000000
10,50.90900000000000603,0.03687043415837696,0.02809739981804232,-0.21286783940012566,0.05107714741651886,0.10645209156991556,-0.48616360458859026,0.08343701770596182,0.04495173515307128,-0.42986335983762280,0.00400000000001910,1022.47455986844227027,800.70443863133709783,21060.79067984936409630,0.00000000000000000,0.00000000000000000,0.00000000000000000
11,51.01199999999998624,0.04558487173871888,0.03316766686458739,-0.26071527638439479,0.04550566058856469,0.13013780383916160,-0.50000000000000000,0.08714437580341919,0.05070267046545073,-0.47847436984269132,0.00699999999997658,1252.31319667750858571,980.82709291032267629,25794.16313489978347206,0.00000000000000000,0.00000000000000000,0.00000000000000000
12,51.11100000000000421,0.05384540505496613,0.03821341322875488,-0.31167174159191180,0.04230224878597074,0.15883670096880881,-0.50000000000000000,0.08260533316247251,0.05045746364167485,-0.50956465207517010,0.00600000000000023,1498.72570943972891655,1174.06972862038401217,30868.40069318973473855,0.00000000000000000,0.00000000000000000,0.00000000000000000
13,51.21200000000000330,0.05929573027457103,0.04499931841762015,-0.36335038890580107,0.05645868722614399,0.18622685110308593,-0.50000000000000000,0.05450325219604903,0.06785905188865272,-0.51678647313889270,0.00700000000000500,1756.00375666674040076,1374.57903391128866133,36154.96996488561853766,0.00000000000000000,0.00000000000000000,0.00000000000000000
14,51.31199999999999761,0.07017946920215740,0.05174248402714249,-0.41386698684349271,0.03878336013266735,0.19999937996178146,-0.50000000000000000,0.10883738927586366,0.06743165609522338,-0.50516597937691643,0.00700000000000500,2017.67893363033886089,1575.94798701959848586,41512.81008833090163535,0.00000000000000000,0.00000000000000000,0.00000000000000000
15,51.41299999999999670,0.08022864879908387,0.06244090386031050,-0.46453665614911799,0.03444254926317800,0.19733642802206924,-0.50000000000000000,0.10049179596926472,0.10698419833168014,-0.50669669305625276,0.00800000000000978,2278.61543631385120534,1768.89510899122888077,46811.46699156621616567,0.00000000000000000,0.00000000000000000,0.00000000000000000
16,51.51299999999999102,0.08342797781443580,0.06851827563669849,-0.48865967016498613,0.05689449377405923,0.19999999811149488,-0.50000000000000000,0.03199329015351929,0.06077371776387987,-0.24123014015868138,0.00799999999998136,2534.91808501268860709,1948.10577162822391983,51923.27667243329051416,0.00000000000000000,0.00000000000000000,0.00000000000000000
