-1.2,2.4,1.65061e-06,1.57,-0.867797,-2.20429,-0.0346967,1.6315,-6.63367e-06,0,-4.4989
-1.2,2.40004,1.65115e-05,1.57001,-0.867767,-2.20425,-0.0346667,1.6315,-6.63363e-05,0,-4.489
-1.2,2.40008,3.36615e-05,1.57002,-0.867733,-2.2042,-0.034632,1.63149,-0.000135224,0,-4.4791
-1.19999,2.40011,5.28463e-05,1.57004,-0.867695,-2.20414,-0.0345933,1.63149,-0.000212276,0,-4.4692
-1.19998,2.40014,7.40659e-05,1.57005,-0.867653,-2.20407,-0.0345505,1.63149,-0.000297493,0,-4.4593
-1.19996,2.40017,9.73201e-05,1.57007,-0.867607,-2.204,-0.0345035,1.63148,-0.000390874,0,-4.4494
-1.19991,2.40015,0.000128975,1.57009,-0.867544,-2.2039,-0.0344396,1.63148,-0.000517933,0,-4.4395
-1.19984,2.40011,0.000167758,1.57012,-0.867467,-2.20379,-0.0343614,1.63147,-0.000673568,0,-4.4296
-1.19976,2.40006,0.000208576,1.57014,-0.867386,-2.20366,-0.034279,1.63146,-0.000837368,0,-4.4197
-1.19967,2.40001,0.000251428,1.57017,-0.867301,-2.20353,-0.0341926,1.63145,-0.00100933,0,-4.4098
-1.19959,2.39996,0.000296315,1.5702,-0.867212,-2.20339,-0.034102,1.63145,-0.00118946,0,-4.3999
-1.19949,2.3999,0.000343237,1.57024,-0.867118,-2.20325,-0.0340074,1.63144,-0.00137775,0,-4.39
-1.1994,2.39985,0.000392447,1.57027,-0.867021,-2.2031,-0.0339081,1.63143,-0.00157523,0,-4.3801
-1.1993,2.39978,0.000443691,1.57031,-0.866919,-2.20294,-0.0338047,1.63142,-0.00178087,0,-4.3702
-1.1992,2.39972,0.00049697,1.57034,-0.866813,-2.20278,-0.0336972,1.63141,-0.00199468,0,-4.3603
-1.19909,2.39966,0.000552283,1.57038,-0.866703,-2.20261,-0.0335856,1.6314,-0.00221665,0,-4.3504
-1.19898,2.39959,0.00060963,1.57042,-0.86659,-2.20243,-0.0334699,1.63139,-0.00244679,0,-4.3405
-1.19887,2.39952,0.000669013,1.57046,-0.866472,-2.20225,-0.0333501,1.63138,-0.00268509,0,-4.3306
-1.19875,2.39944,0.00073043,1.5705,-0.86635,-2.20206,-0.0332262,1.63137,-0.00293155,0,-4.3207
-1.19862,2.39936,0.000793882,1.57055,-0.866224,-2.20186,-0.0330981,1.63135,-0.00318618,0,-4.3108
-1.1985,2.39928,0.000859367,1.57059,-0.866094,-2.20166,-0.032966,1.63134,-0.00344897,0,-4.3009
-1.19837,2.39919,0.000926887,1.57064,-0.86596,-2.20146,-0.0328298,1.63133,-0.00371993,0,-4.291
-1.19824,2.39911,0.000996694,1.57069,-0.865821,-2.20124,-0.0326889,1.63132,-0.00400008,0,-4.2811
-1.1981,2.39903,0.00106853,1.57074,-0.865679,-2.20102,-0.032544,1.6313,-0.00428838,0,-4.2712
