loop_cont , time_coordinate , robot_x_ , robot_y_ , robot_yaw , robot_speed_x , robot_speed_y , robot_angvel , world_speed_x , world_speed_y , world_angvel , loop_time_cost , loop_x_Tcost , loop_y_Tcost , loop_theta_Tcost , loop_acc_x_Tcost , loop_acc_y_Tcost , loop_acc_theta_Tcost
1,96.30599999999958527,0.00079481871067733,-0.00496509161301595,-0.00070101705629589,0.00884308149491414,0.03777580139877313,-0.08308398609738091,-0.01076686341254955,-0.00353520204284023,-0.00291813336343236,0.00399999999990541,42.59679825108589313,33.77897191103504326,87.72932176306574092,0.00000000000000000,0.00000000000000000,0.00000000000000000
2,96.30900000000019645,0.00079481871067733,-0.00496509161301595,-0.00070101705629589,0.01355611353618340,0.04556519022251670,-0.13964693983652582,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00300000000061118,70.37417785642590218,55.53388970571256777,144.93868696278133257,0.00000000000000000,0.00000000000000000,0.00000000000000000
3,96.40999999999985448,0.00276037946543956,-0.00529997183487051,-0.00111926334171412,0.00628436754744104,0.06384666719487080,-0.20810458083291963,0.01965560754762227,-0.00334880221854558,-0.00418246285418235,0.00399999999990541,111.13431312746504886,87.68672705813214918,228.67356250765516279,0.00000000000000000,0.00000000000000000,0.00000000000000000
4,96.51000000000021828,0.01674645675582176,-0.01528456128470068,-0.01300411767467792,-0.13193041303741415,0.19445707879555085,-0.21975136349559479,0.13986077290382198,-0.09984589449830165,-0.11884854332963797,0.00399999999990541,179.19699174980220846,144.19981817418852188,346.79157474835574249,0.00000000000000000,0.00000000000000000,0.00000000000000000
5,96.60999999999967258,0.04390672631356318,-0.03399600606105403,-0.03503828489858318,-0.36167348952292067,0.36144518218835309,-0.21905942043184373,0.27160269557741418,-0.18711444776353356,-0.22034167223905263,0.00299999999970169,308.21814500952848448,244.83085056682421055,507.89083700200035310,0.00000000000000000,0.00000000000000000,0.00000000000000000
6,96.71000000000003638,0.07835654863984791,-0.05635677081561784,-0.05547389887747467,-0.59909387301724570,0.51632021053398003,-0.27794430146161303,0.34449822326284729,-0.22360764754563811,-0.20435613978891487,0.00399999999990541,504.18476437644426369,389.27701195256997835,716.94548950861451431,0.00000000000000000,0.00000000000000000,0.00000000000000000
7,96.80900000000019645,0.10610511253626034,-0.08034356530956784,-0.07384393432809978,-0.71541210833434954,0.67845542462014541,-0.36072705923890575,0.27748563896412431,-0.23986794493949989,-0.18370035450625113,0.00300000000061118,685.64424676009798532,581.34820796874191728,979.36942230985027891,0.00000000000000000,0.00000000000000000,0.00000000000000000
8,96.91100000000005821,0.12892886950760840,-0.10408364821445296,-0.09265811682653753,-0.81614720464389690,0.82888574249553637,-0.44901636989430188,0.22823756971348058,-0.23740082904885121,-0.18814182498437748,0.00500000000010914,887.14118148050454238,816.00072337579672421,1299.69568692509983521,0.00000000000000000,0.00000000000000000,0.00000000000000000
9,97.01000000000021828,0.16390835314323543,-0.13355452456899145,-0.10482593437049172,-1.00000000000000000,1.00000000000000000,-0.59096094188766590,0.34979483635627029,-0.29470876354538489,-0.12167817543954185,0.00399999999990541,1254.52864385969519390,1164.28181727363789832,1678.07131880846054628,0.00000000000000000,0.00000000000000000,0.00000000000000000
10,97.10999999999967258,0.19727935241662553,-0.16414973061090596,-0.12641672135902896,-1.00000000000000000,1.00000000000000000,-0.66081384724568171,0.33370999273390101,-0.30595206041914513,-0.21590786988537239,0.00399999999990541,1597.43326282244038339,1563.96039122321076320,2107.80564188553671556,0.00000000000000000,0.00000000000000000,0.00000000000000000
