time_from_start,base_x,base_y,base_theta,shoulder_pan_joint,shoulder_lift_joint,arm_elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
3.27,0.5329309292014109,1.4785087142983566,-0.18301933693903538,-0.24356444568936167,-1.4891651341708214,-1.4606646155944476,-0.7451579621132624,0.30525584744536466,3.0963362306194013
3.2800000000000002,0.5316537581256686,1.478317740392152,-0.183666126642353,-0.24419409325944394,-1.489401903694233,-1.4614215517808118,-0.7460723166061779,0.3061456316186603,3.096443319950195
3.29,0.5303865875393325,1.478124828964635,-0.1843089446740394,-0.24481868920582173,-1.489637284474436,-1.4621722396919221,-0.7469799979526036,0.30702915600396236,3.0965495138114876
3.3,0.5291294174460197,1.4779300561833413,-0.18494776678549935,-0.24543823621949393,-1.4898712661890003,-1.4629166864549743,-0.747880995357499,0.30790640490357224,3.0966548134663285
3.31,0.5278822478491991,1.4777334977653973,-0.1855825688715873,-0.2460527369756093,-1.4901038385765577,-1.463654899155095,-0.748775298089747,0.3087773627127026,3.0967592201703096
3.32,0.5266450787521929,1.4775352289758368,-0.18621332697114268,-0.2466621941334068,-1.4903349914370292,-1.464386884835184,-0.7496628954823915,0.30964201391982327,3.0968627351715368
3.33,0.5254179101581761,1.477335324625874,-0.18684001726754018,-0.2472666103361545,-1.4905647146318597,-1.4651126504957515,-0.7505437769328825,0.310500343107017,3.096965359710601
3.34,0.5242007420701769,1.4771338590711265,-0.18746261608925485,-0.2478659882110864,-1.4907929980842582,-1.4658322030947526,-0.7514179319033274,0.3113523349503462,3.097067095020549
3.35,0.5229935744910778,1.4769309062097906,-0.18808109991044275,-0.24846033036933798,-1.4910198317794452,-1.4665455495474151,-0.7522853499207492,0.3121979742202277,3.097167942326854
3.36,0.5217964074236152,1.4767265394807716,-0.1886954453515361,-0.24904963940587946,-1.4912452057649062,-1.467252696726066,-0.7531460205773511,0.313037245781818,3.0972679028473826
3.37,0.5206092408703806,1.4765208318617697,-0.18930562917985244,-0.2496339178994484,-1.4914691101506508,-1.4679536514599496,-0.7539999335307878,0.3138701345954079,3.097366977792365
3.38,0.5194320748338201,1.4763138558673203,-0.18991162831021835,-0.25021316841248,-1.491691535109478,-1.4686484205350467,-0.7548470785044423,0.3146966257168255,3.097465168364361
3.39,0.5182649093162356,1.4761056835467918,-0.19051341980560643,-0.25078739349103596,-1.4919124708772478,-1.4693370106938843,-0.7556874452877101,0.31551670429784884,3.097562475758227
3.4,0.5171077443197845,1.4758963864823407,-0.19111098087778622,-0.25135659566473234,-1.4921319077531583,-1.4700194286353458,-0.7565210237362878,0.3163303555866268,3.097658901161083
3.41,0.5159605798464807,1.4756860357868264,-0.19170428888798768,-0.2519207774466654,-1.4923498361000282,-1.4706956810144751,-0.757347803772469,0.3171375649281087,3.097754445752278
3.42,0.514823415898195,1.4754747021016847,-0.1922933213475781,-0.25247994133333623,-1.4925662463445843,-1.4713657744422763,-0.7581677753854447,0.31793831776448184,3.097849110703352
3.43,0.5136962524766548,1.4752624555947627,-0.19287805591875135,-0.253034089804574,-1.492781128977756,-1.4720297154855122,-0.7589809286316106,0.3187325996356182,3.097942897178004
3.44,0.5125790895834457,1.4750493659581132,-0.193458470415229,-0.25358322532345773,-1.4929944745549724,-1.472687510666497,-0.7597872536348784,0.3195203961795274,3.0980358063320534
3.45,0.5114719272200106,1.4748355024057547,-0.19403454280297416,-0.2541273503362371,-1.4932062736964675,-1.473339166462886,-0.7605867405869937,0.32030169313281914,3.0981278393134013
3.46,0.5103747653876515,1.4746209336713938,-0.19460625120091574,-0.25466646727225156,-1.4934165170875884,-1.4739846893074628,-0.7613793797478576,0.32107647633117165,3.0982189972619953
3.4699999999999998,0.5092876040875287,1.4744057280061096,-0.19517357388168538,-0.255200578543848,-1.4936251954791075,-1.474624085587922,-0.7621651614458554,0.32184473170980854,3.098309281309791
3.48,0.5082104522604798,1.4741896336854872,-0.19573652873130365,-0.2557297522528552,-1.4938323650487335,-1.475257390470735,-0.7629441751009917,0.32260655793658904,3.098398695394662
3.49,0.5071428741024249,1.4739698714638276,-0.1962960108104951,-0.2562543729589772,-1.4940385511649223,-1.475884817425656,-0.7637173128493493,0.3233629899387433,3.0984872600181954
3.5,0.5060842334618663,1.4737461153538471,-0.19685240608610455,-0.2567747596961849,-1.4942439069691957,-1.4765067325578909,-0.7644850728288007,0.3241145272742615,3.098575026172103
3.51,0.5050339569040397,1.4735183648756218,-0.19740598289187572,-0.2572911910724386,-1.494448525158499,-1.4771234781035627,-0.7652478482575574,0.3248615472709017,3.0986620425768683
3.52,0.5039915288007273,1.473286619601476,-0.1979569825104296,-0.25780391760981136,-1.4946524890846322,-1.4777353617989866,-0.7660059927137457,0.3256043892179866,3.098748353041621
3.5300000000000002,0.5029564839466972,1.4730508791487622,-0.19850562262862087,-0.25831316533188053,-1.4948558739479791,-1.4783426612872625,-0.7667598251986888,0.3263433592251411,3.0988339970914525
3.54,0.5019284013208264,1.4728111431738442,-0.19905210025718384,-0.2588191387949585,-1.4950587478061563,-1.4789456278417148,-0.7675096344152074,0.32707873432775386,3.0989190104974793
3.55,0.5009068987843663,1.4725674113670468,-0.1995965942117995,-0.2593220236639999,-1.4952611724311442,-1.479544489530034,-0.7682556824032623,0.32781076597573994,3.0990034257272856
3.56,0.4998916285516485,1.4723196834483951,-0.20013926723266845,-0.25982198891321,-1.495463204041529,-1.4801394539174206,-0.7689982076458911,0.328539683013994,3.0990872723297396
3.57,0.4988822733014825,1.4720679591639967,-0.20068026780424636,-0.2603191887153622,-1.4956648939311599,-1.4807307103873553,-0.7697374277357854,0.32926569424123087,3.099170577265375
3.58,0.49787854282312183,1.4718122382829577,-0.20121973172481133,-0.26081376407139145,-1.4958662890113776,-1.4813184321433353,-0.7704735416752857,0.32998899061705433,3.0992533651913563
3.59,0.49688017111070193,1.4715525205947375,-0.20175778346615414,-0.2613058442220906,-1.496067432280738,-1.4819027779429548,-0.7712067318688366,0.3307097471739079,3.0993356587083403
3.6,0.49588691383588573,1.4712888059068712,-0.2022945373562757,-0.26179554787605064,-1.4962683632335885,-1.4824838936062696,-0.7719371658560854,0.3314281246801478,3.0994174785752047
3.61,0.49489854614101136,1.4710210940430013,-0.2028300986120979,-0.2622829842818813,-1.49646911821683,-1.4830619133328795,-0.7726649978251975,0.33214427109221184,3.099498843896546
3.62,0.49391486070508905,1.4707493848411666,-0.20336456424448807,-0.26276825416786453,-1.4966697307425656,-1.4836369608561724,-0.7733903699390673,0.33285832282724154,3.099579772287
3.63,0.49293566604309225,1.4704736781523118,-0.20389802385410943,-0.2632514505682597,-1.4968702317630358,-1.4842091504583348,-0.7741134135015477,0.3335704058821881,3.099660280015733
3.64,0.4919607850055353,1.4701939738389846,-0.20443056033354334,-0.2637326595522976,-1.49707064991317,-1.4847785878658284,-0.7748342499863358,0.3342806368211224,3.0997403821339238
3.65,0.490990053450672,1.4699102717741896,-0.2049622504886317,-0.2642119608693039,-1.4972710117252361,-1.485345371041844,-0.7755529919474844,0.33498912364895406,3.0998200925875765
3.66,0.49002331906601604,1.469622571840381,-0.20549316558994168,-0.26468942852127414,-1.4974713418193455,-1.485909590889639,-0.7762697438275192,0.3356959665868923,3.099899424317646
3.67,0.48906044031948376,1.4693308739285729,-0.206023371863573,-0.26516513127247,-1.4976716630730054,-1.4864713318785125,-0.7769846026766675,0.3364012587626112,3.0999783893491535
3.68,0.4881012855234284,1.4690351779375495,-0.206552930929136,-0.26563913310416565,-1.4978719967724217,-1.4870306726024074,-0.7776976587946736,0.3371050868261287,3.100056998870705
3.69,0.4871457319973103,1.4687354837731648,-0.2070819001915732,-0.2661114936214714,-1.498072362747854,-1.4875876862796424,-0.778408996304977,0.33780753150078147,3.100135263305637
3.7,0.48619366531680597,1.468431791347718,-0.20761033319253042,-0.26658226841816035,-1.4982727794949984,-1.488142441201059,-0.7791186936696151,0.33850866807731955,3.1002131923758114
3.71,0.4852449786388831,1.468124100579396,-0.20813827992618048,-0.2670515094045856,-1.4984732642840892,-1.488695001132828,-0.7798268241520351,0.33920856685801476,3.1002907951589598
3.7199999999999998,0.48429957209382546,1.4678124113917743,-0.2086657871237169,-0.26751926510307,-1.4986738332581786,-1.4892454256792995,-0.7805334562339951,0.33990729355671356,3.100368080140338
3.73,0.4833594910933723,1.467497446054539,-0.20919170039025126,-0.26798452221374464,-1.498874045122075,-1.4897925261114335,-0.781237052105401,0.340603324647165,3.1004448805803317
3.74,0.48242926070436465,1.4671808211774255,-0.20971346072854707,-0.26844503850465634,-1.499072920721436,-1.4903336734346626,-0.7819342061519208,0.34129328501305717,3.100520827783804
3.75,0.4815090317443024,1.4668627255969793,-0.21023094590287011,-0.2689007355877372,-1.4992704066976243,-1.4908687860214656,-0.782624779540551,0.34197702889725085,3.1005959107816476
3.76,0.48059880422470824,1.4665432973721684,-0.21074411811231308,-0.26935160971737726,-1.4994664818482164,-1.491397869997945,-0.7833087463549645,0.3426545222605506,3.100670130922476
3.77,0.47969857815652317,1.4662226738960893,-0.2112529397385319,-0.2697976571662876,-1.499661125073134,-1.4919209314609705,-0.7839860808041922,0.34332573122828136,3.1007434895484423
3.7800000000000002,0.47880835355010143,1.465900991884375,-0.211757373348922,-0.270238874225817,-1.4998543153764266,-1.492437976477667,-0.7846567572248011,0.34399062209314935,3.1008159879951274
3.79,0.4779281304152079,1.4655783873631498,-0.21225738169991656,-0.27067525720627916,-1.5000460318681208,-1.4929490110848815,-0.7853207500831569,0.34464916131821244,3.100887627591422
3.8,0.47705790876101334,1.4652549956565393,-0.21275292774040871,-0.2711068024372937,-1.5002362537661393,-1.4934540412886306,-0.7859780339777716,0.3453013155399629,3.100958409659405
3.81,0.47619768859609124,1.4649309513737325,-0.21324397461529404,-0.2715335062681378,-1.500424960398288,-1.4939530730635275,-0.7866285836417323,0.3459470515715176,3.1010283355142167
3.82,0.47534746992841326,1.4646063883956106,-0.21373048566913422,-0.27195536506811113,-1.5006121312043104,-1.494446112352192,-0.787272373945215,0.3465863364059181,3.1010974064639294
3.83,0.47450725276534644,1.464281439860938,-0.21421242444993796,-0.2723723752269108,-1.500797745738008,-1.4949331650646367,-0.7879093798980773,0.3472191372195356,3.101165623809412
3.84,0.4736770371136487,1.4639562381521265,-0.2146897547130608,-0.2727845331550195,-1.5009817836694277,-1.4954142370776389,-0.7885395766525328,0.34784542137558344,3.1012329888441923
3.85,0.47285682297946574,1.4636309148805768,-0.21516244042521948,-0.27319183528410407,-1.501164224787113,-1.495889334234091,-0.7891629395059048,0.34846515642773235,3.1012995028543116
3.86,0.47204661036832696,1.4633056008716019,-0.21563044576862095,-0.2735942780674257,-1.50134504900042,-1.4963584623423325,-0.7897794439034573,0.3490783101238295,3.1013651671181806
3.87,0.47124639928514267,1.4629804261489405,-0.2160937351452037,-0.2739918579802611,-1.5015242363418955,-1.4968216271754644,-0.7903890654413044,0.34968485040971786,3.1014299829064256
3.88,0.47045618973419984,1.4626555199188667,-0.2165522731809898,-0.2743845715203349,-1.5017017669697184,-1.4972788344706451,-0.7909917798693943,0.3502847454331561,3.101493951481736
3.89,0.46967598171915936,1.4623310105539011,-0.21700602473054548,-0.2747724152082622,-1.5018776211702012,-1.49773008992837,-0.7915875630945682,0.35087796354783507,3.101557074098703
3.9,0.4689057752430529,1.4620070255761335,-0.21745495488154834,-0.2751553855880019,-1.502051779360352,-1.4981753992117304,-0.7921763911836927,0.35146447331749164,3.1016193520036586
3.91,0.4681455703082791,1.4616836916401623,-0.21789902895945948,-0.2755334792273209,-1.502224222090494,-1.4986147679456596,-0.792758240366863,0.35204424352011604,3.1016807864345077
3.92,0.46739536691660144,1.4613611345156605,-0.2183382125322974,-0.2759066927182671,-1.5023949300469437,-1.4990482017161584,-0.7933330870406772,0.3526172431522507,3.10174137862056
3.93,0.4666551650691448,1.4610394790695764,-0.21877247141551254,-0.2762750226776535,-1.502563884054745,-1.4994757060695076,-0.793900907771578,0.3531834414333807,3.101801129782353
3.94,0.4659249647663934,1.4607188492479768,-0.21920177167695865,-0.27663846574755113,-1.502731065080457,-1.4998972865114621,-0.7944616792992617,0.35374280781041,3.101860041131478
3.95,0.46520476600818733,1.4603993680575449,-0.21962607964196015,-0.27699701859579157,-1.5028964542349965,-1.5003129485064313,-0.7950153785401535,0.35429531196222536,3.101918113870398
3.96,0.4644945687937213,1.4600811575467365,-0.22004536189847054,-0.27735067791647844,-1.503060032776531,-1.5007226974766419,-0.795561982590943,0.35484092380434107,3.101975349192263
3.9699999999999998,0.463794229724889,1.4597646198828746,-0.2204595754167462,-0.2776995024828047,-1.5032217621097617,-1.501126636875419,-0.7961015142891501,0.3553796385305708,3.102031763213094
3.98,0.4631028776322551,1.4594517251810224,-0.22086858830747935,-0.2780438621694632,-1.5033814804149905,-1.5015253741828787,-0.7966342011642817,0.35591154356784477,3.102087449215616
3.99,0.4624203636834253,1.4591428304791705,-0.22127237243737624,-0.27838381961236847,-1.503539156904819,-1.5019190140910523,-0.7971600782484904,0.3564366488090963,3.1021424233364456
4.0,0.46174668787839973,1.4588379357773182,-0.22167092780643682,-0.27871937481152065,-1.5036947915792476,-1.50230755659994,-0.7976791455417763,0.3569549542543255,3.1021966855755823
4.01,0.4610818502171785,1.4585370410754663,-0.22206425441466104,-0.2790505277669195,-1.5038483844382755,-1.5026910017095414,-0.798191403044139,0.35746645990353204,3.1022502359330257
4.02,0.4604258506997612,1.458240146373614,-0.222452352262049,-0.27937727847856525,-1.5039999354819034,-1.5030693494198566,-0.7986968507555787,0.3579711657567163,3.1023030744087756
4.03,0.4597786893261482,1.457947251671762,-0.22283522134860062,-0.2796996269464578,-1.5041494447101307,-1.503442599730886,-0.7991954886760955,0.3584690718138781,3.1023552010028324
4.04,0.45914036609633946,1.45765835696991,-0.22321286167431592,-0.28001757317059706,-1.504296912122958,-1.5038107526426292,-0.799687316805689,0.35896017807501734,3.1024066157151973
4.05,0.4585108810103349,1.4573734622680576,-0.2235852732391949,-0.28033111715098324,-1.5044423377203846,-1.5041738081550862,-0.8001723351443598,0.3594444845401343,3.102457318545868
4.06,0.45789023406813434,1.4570925675662056,-0.22395245604323766,-0.28064025888761623,-1.5045857215024112,-1.5045317662682574,-0.8006505436921078,0.3599219912092288,3.1025073094948463
4.07,0.45727842526973805,1.4568156728643533,-0.2243144100864441,-0.280944998380496,-1.5047270634690373,-1.5048846269821423,-0.8011219424489324,0.3603926980823009,3.1025565885621322
4.08,0.45667545461514597,1.4565427781625013,-0.22467113536881417,-0.2812453356296227,-1.5048663636202635,-1.5052323902967413,-0.8015865314148342,0.3608566051593505,3.102605155747724
4.09,0.456081322104358,1.4562738834606492,-0.225022631890348,-0.28154127063499607,-1.505003621956089,-1.5055750562120542,-0.8020443105898131,0.36131371244037763,3.1026530110516233
4.1,0.4554960277373743,1.456008988758797,-0.22536889965104542,-0.2818328033966163,-1.505138838476514,-1.505912624728081,-0.8024952799738687,0.3617640199253824,3.1027001544738293
4.11,0.4549196838374541,1.455747264039144,-0.22571013166563858,-0.2821198758500946,-1.5052721141922973,-1.5062449723050704,-0.8029394991494354,0.36220764149652296,3.1027465658792717
4.12,0.4543528484821722,1.4554827359392473,-0.2260478316980374,-0.28240219505876624,-1.5054042175377276,-1.5065713617706407,-0.8033775709580725,0.3626455635232357,3.102792121947166
