loop_cont , time_coordinate , robot_x_ , robot_y_ , robot_yaw , robot_speed_x , robot_speed_y , robot_angvel , world_speed_x , world_speed_y , world_angvel , loop_time_cost , loop_x_Tcost , loop_y_Tcost , loop_theta_Tcost , loop_acc_x_Tcost , loop_acc_y_Tcost , loop_acc_theta_Tcost
1,46.20499999999992724,-0.00250531582402108,0.00294560294331548,-0.01003081225507982,0.02227173667942978,-0.01083252426027343,-0.05372965673131389,-0.00685899309623016,0.00645256132382451,-0.00080142095468923,0.00300000000015643,42.68975562133974222,33.48480608658323376,87.82895324537383885,0.00000000000000000,0.00000000000000000,0.00000000000000000
2,46.20899999999983265,-0.00250531582402108,0.00294560294331548,-0.01003081225507982,0.03333807658576587,-0.00080010546388848,-0.10931091791288165,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00299999999970169,70.50145940821943213,55.20387575873697017,144.99417745995950213,0.00000000000000000,0.00000000000000000,0.00000000000000000
3,46.30999999999994543,-0.00297333343913387,0.00080197400054163,-0.00952211951172452,0.05194168411977382,0.02657631441053829,-0.18206107747604217,-0.00468017615112794,-0.02143628942773851,0.00508692743355299,0.00500000000010914,111.32953168233163410,86.92593527537049169,228.60907059199422520,0.00000000000000000,0.00000000000000000,0.00000000000000000
4,46.40999999999985448,-0.00539479917527939,-0.00070839791298768,-0.00853328923298272,0.08703726534879772,0.05512047993387444,-0.27784886816946169,-0.02421465736145520,-0.01510371913529309,0.00988830278741804,0.00500000000010914,169.66422479774556109,132.10391159185741117,346.94916529736724442,0.00000000000000000,0.00000000000000000,0.00000000000000000
5,46.50999999999976353,-0.00071383377520669,0.00056269473086757,-0.02564311993481522,0.08413394228715533,0.07258141084497091,-0.34162643754358035,0.04680965400072700,0.01271092643855252,-0.17109830701832504,0.00499999999965439,247.29624910633455670,193.42667050606115708,507.69693243912035996,0.00000000000000000,0.00000000000000000,0.00000000000000000
6,46.60899999999992360,0.00467070297886696,0.00261338345277457,-0.04716694619385575,0.08111386529359642,0.09027314306169945,-0.40000000000000002,0.05384536754073654,0.02050688721906997,-0.21523826259040529,0.00399999999990541,348.53609875959159581,273.20271215804382337,716.84563194979193668,0.00000000000000000,0.00000000000000000,0.00000000000000000
7,46.70899999999983265,0.00676657180551607,-0.00054433092910576,-0.05499728877716419,0.10108448774541018,0.14355125872019206,-0.40000000000000002,0.02095868826649111,-0.03157714381880326,-0.07830342583308433,0.00399999999990541,476.64765979173023425,375.39392062423456764,980.30036655224012065,0.00000000000000000,0.00000000000000000,0.00000000000000000
8,46.80899999999974170,0.00959901091217050,0.00007286122681194,-0.08354210801507210,0.11866841231416657,0.18205700600532665,-0.40000000000000002,0.02832439106654424,0.00617192155917697,-0.28544819237907915,0.00399999999990541,633.01982378800767037,499.31949050057164641,1300.79616248144202473,0.00000000000000000,0.00000000000000000,0.00000000000000000
9,46.90999999999985448,0.01194526887948689,0.00295149832937949,-0.09491860375882324,0.14691644977458754,0.20000000000000001,-0.40000000000000002,0.02346257967316391,0.02878637102567547,-0.11376495743751144,0.00500000000010914,817.78938787343383865,644.39555121903435975,1680.15212576456929128,0.00000000000000000,0.00000000000000000,0.00000000000000000
10,47.00999999999976353,0.01492510872140774,0.00858280288933352,-0.11235886979676660,0.17593068572386061,0.20000000000000001,-0.40000000000000002,0.02979839841920854,0.05631304559954029,-0.17440266037943353,0.00499999999965439,1028.37363911839815955,808.02588452309032618,2112.33761211372211619,0.00000000000000000,0.00000000000000000,0.00000000000000000
11,47.11000000000012733,0.02359969236659790,0.01628277486996425,-0.13878890193386309,0.17467610834598754,0.20000000000000001,-0.40000000000000002,0.08674583645190158,0.07699971980630733,-0.26430032137096493,0.00500000000010914,1257.88122238069036030,987.59254596755602051,2589.03404826744736056,0.00000000000000000,0.00000000000000000,0.00000000000000000
12,47.21099999999978536,0.02869468662120270,0.01805809960719137,-0.14479244766893459,0.19754548097981081,0.20000000000000001,-0.40000000000000002,0.05094994254604798,0.01775324737227125,-0.06003545735071503,0.00599999999985812,1506.87542800721621461,1184.91867578160690755,3107.26255275855601212,0.00000000000000000,0.00000000000000000,0.00000000000000000
13,47.31099999999969441,0.04251144266266159,0.02615598144653147,-0.18973325573614369,0.16453708105583043,0.20000000000000001,-0.40000000000000002,0.13816756041458891,0.08097881839340099,-0.44940808067209098,0.00599999999985812,1761.57538014930173631,1385.46599072910271389,3639.07144736201144042,0.00000000000000000,0.00000000000000000,0.00000000000000000
14,47.40999999999985448,0.06136038924420095,0.03818700024965006,-0.23759613192901763,0.10570556407906197,0.20000000000000001,-0.40000000000000002,0.18848946581539355,0.12031018803118590,-0.47862876192873938,0.00500000000010914,2019.44999107182752596,1583.73919731748878803,4178.43952202076252433,0.00000000000000000,0.00000000000000000,0.00000000000000000
15,47.51099999999996726,0.07504565478185951,0.04315683814059517,-0.25876160399509862,0.07485535594439030,0.20000000000000001,-0.40000000000000002,0.13685265537658564,0.04969837890945107,-0.21165472066080993,0.00599999999985812,2279.44627746589731032,1780.83050901292381241,4722.12549262984066445,0.00000000000000000,0.00000000000000000,0.00000000000000000
16,47.61099999999987631,0.08919433337661439,0.04926684409766272,-0.29241916988355249,0.03658626826430671,0.20000000000000001,-0.40000000000000002,0.14148678594754882,0.06110005957067545,-0.33657565888453866,0.00599999999985812,2533.67497101557955830,1961.87635425241114717,5243.01073295216428960,0.00000000000000000,0.00000000000000000,0.00000000000000000
17,47.71000000000003638,0.10106299661393350,0.05776697809032007,-0.32637019959778174,0.01156027817386081,0.20000000000000001,-0.40000000000000002,0.11868663237319110,0.08500133992657359,-0.33951029714229253,0.00500000000010914,2777.82769404747432418,2116.14056790000722685,5731.76972418127388664,0.00000000000000000,0.00000000000000000,0.00000000000000000
18,47.80999999999994543,0.11053882372581218,0.07001588631436893,-0.36737254715017487,0.00269145582065195,0.20000000000000001,-0.40000000000000002,0.09475827111878679,0.12248908224048859,-0.41002347552393126,0.00500000000010914,3006.67656114813689783,2237.36942188233751949,6172.28204794071280048,0.00000000000000000,0.00000000000000000,0.00000000000000000
19,47.90999999999985448,0.11837333621125322,0.08321663316911287,-0.41084819972099273,0.00449620687839356,0.20000000000000001,-0.40000000000000002,0.07834512485441036,0.13200746854743942,-0.43475652570817869,0.00500000000010914,3214.32188975063900216,2330.00276324668175221,6557.42010812821081345,0.00000000000000000,0.00000000000000000,0.00000000000000000
20,48.00999999999976353,0.12755234503323179,0.09981379237258713,-0.45656325267809317,0.00960320769813681,0.18087631889446845,-0.40000000000000002,0.09179008821978571,0.16597159203474252,-0.45715052957100433,0.00499999999965439,3394.74691295803495450,2395.93446349674786688,6880.25007477186318283,0.00000000000000000,0.00000000000000000,0.00000000000000000
21,48.11000000000012733,0.13678296858415009,0.11657334959478448,-0.50296901612766143,0.02022400491660921,0.10952312609687802,-0.40000000000000002,0.09230623550918304,0.16759557222197352,-0.46405763449568260,0.00500000000010914,3545.64119550679015447,2441.42474960462504896,7139.49667843021961744,0.00000000000000000,0.00000000000000000,0.00000000000000000
22,48.21099999999978536,0.14755211348714328,0.12926505440914490,-0.55173048838171035,0.01791030507236053,0.04661488588549938,-0.40000000000000002,0.10769144902993188,0.12691704814360424,-0.48761472254048921,0.00499999999965439,3669.06577994331109949,2469.28065727311104638,7338.87823186835157685,0.00000000000000000,0.00000000000000000,0.00000000000000000
23,48.31099999999969441,0.15749998730060843,0.13953529217393865,-0.60140718126237258,0.01980996562687768,-0.01058435087818463,-0.40000000000000002,0.09947873813465152,0.10270237764793744,-0.49676692880662232,0.00499999999965439,3767.36463207394444908,2481.27106878256427080,7485.08387863537518570,0.00000000000000000,0.00000000000000000,0.00000000000000000
24,48.41300000000001091,0.16615265626590126,0.14938796334302890,-0.65190627537147816,0.03416908362144568,-0.06915062796571107,-0.40000000000000002,0.08652668965292820,0.09852671169090249,-0.50499094109105580,0.00800000000026557,3842.25088183818752441,2482.57399993455737786,7585.14169585746185476,0.00000000000000000,0.00000000000000000,0.00000000000000000
25,48.50999999999976353,0.17300407784822394,0.15563752318464114,-0.70255034823946327,0.04867599453266252,-0.11032954073207775,-0.40000000000000002,0.06851421582322686,0.06249559841612240,-0.50644072867985113,0.00499999999965439,3895.17661869861967716,2477.64409340304064244,7647.03343691479494737,0.00000000000000000,0.00000000000000000,0.00000000000000000
26,48.61000000000012733,0.17776836449382452,0.15859710581967854,-0.75186075738202751,0.05870474976285435,-0.13300164722263327,-0.40000000000000002,0.04764286645600579,0.02959582635037400,-0.49310409142564238,0.00500000000010914,3927.06082299640183919,2472.41189173831071457,7678.87761900987788977,0.00000000000000000,0.00000000000000000,0.00000000000000000
27,48.71099999999978536,0.18002004648649042,0.15931009907815624,-0.80198661599372278,0.06564627842249904,-0.13879909142821212,-0.39326749088173157,0.02251681992665899,0.00712993258477707,-0.50125858611695273,0.00599999999985812,3941.52428732323733129,2469.96469043206570859,7688.78717489297469001,0.00000000000000000,0.00000000000000000,0.00000000000000000
28,48.80999999999994543,0.18065036069414614,0.15697067201214751,-0.85212583078885762,0.06076030426982607,-0.12832703711004001,-0.23244075337087358,0.00630314207655719,-0.02339427066008731,-0.50139214795134834,0.00399999999990541,3945.18976117331294517,2467.82623616359433072,7686.65783861831005197,0.00000000000000000,0.00000000000000000,0.00000000000000000
29,48.90999999999985448,0.17705937659793275,0.15328351267894505,-0.90206150722057810,0.06243749350521373,-0.09531160304530231,-0.07068501587857691,-0.03590984096213390,-0.03687159333202461,-0.49935676431720477,0.00500000000010914,3944.13350110326882714,2465.74689236952463034,7682.46291941827166738,0.00000000000000000,0.00000000000000000,0.00000000000000000
29,48.90999999999985448,0.17493977645518671,0.14789017427003459,-0.94327597560903587,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.03590984096213390,-0.03687159333202461,-0.49935676431720477,0.00500000000010914,3944.13350110326882714,2465.74689236952463034,7682.46291941827166738,0.00000000000000000,0.00000000000000000,0.00000000000000000
