-1.2003,2.39983,2.51045e-06,1.57,-0.867795,-2.20429,-0.0346946,1.6315,-1.07159e-05,0,-1.0011
-1.20296,2.39831,2.51098e-05,1.57002,-0.867747,-2.20422,-0.0346461,1.6315,-0.000107159,0,-1.011
-1.20565,2.3968,5.00488e-05,1.57004,-0.867695,-2.20414,-0.034593,1.63149,-0.000212786,0,-1.0209
-1.20837,2.39531,7.70694e-05,1.57006,-0.867638,-2.20405,-0.0345358,1.63148,-0.000326578,0,-1.0308
-1.21111,2.39383,0.000106173,1.57008,-0.867578,-2.20396,-0.0344745,1.63148,-0.000448535,0,-1.0407
-1.21388,2.39237,0.000137362,1.5701,-0.867514,-2.20386,-0.034409,1.63147,-0.000578656,0,-1.0506
-1.21667,2.39093,0.000170637,1.57012,-0.867445,-2.20375,-0.0343395,1.63147,-0.000716942,0,-1.0605
-1.21948,2.3895,0.000206,1.57015,-0.867373,-2.20364,-0.0342659,1.63146,-0.000863392,0,-1.0704
-1.22232,2.3881,0.000243453,1.57018,-0.867296,-2.20352,-0.0341881,1.63145,-0.00101801,0,-1.0803
-1.22517,2.38672,0.000282996,1.5702,-0.867216,-2.2034,-0.0341063,1.63145,-0.00118079,0,-1.0902
-1.22805,2.38536,0.000324632,1.57023,-0.867131,-2.20327,-0.0340203,1.63144,-0.00135173,0,-1.1001
-1.23095,2.38402,0.000368362,1.57026,-0.867043,-2.20313,-0.0339302,1.63143,-0.00153084,0,-1.11
-1.23387,2.38272,0.000414448,1.5703,-0.86695,-2.20299,-0.0338356,1.63142,-0.00171913,0,-1.1199
-1.23651,2.38114,0.000462079,1.57033,-0.866852,-2.20284,-0.0337368,1.63141,-0.00191559,0,-1.1298
-1.23914,2.37955,0.000511722,1.57036,-0.866751,-2.20268,-0.0336339,1.6314,-0.00212021,0,-1.1397
-1.2418,2.37797,0.000563448,1.5704,-0.866646,-2.20252,-0.0335269,1.63139,-0.00233299,0,-1.1496
-1.24448,2.3764,0.000617256,1.57044,-0.866537,-2.20235,-0.0334158,1.63138,-0.00255395,0,-1.1595
-1.24718,2.37485,0.00067315,1.57048,-0.866423,-2.20217,-0.0333006,1.63137,-0.00278306,0,-1.1694
-1.24991,2.37332,0.00073113,1.57052,-0.866306,-2.20199,-0.0331812,1.63136,-0.00302034,0,-1.1793
-1.25266,2.37181,0.000791198,1.57056,-0.866184,-2.2018,-0.0330578,1.63135,-0.00326578,0,-1.1892
-1.25543,2.37031,0.000853356,1.57061,-0.866059,-2.20161,-0.0329303,1.63134,-0.00351939,0,-1.1991
-1.25822,2.36884,0.000917604,1.57065,-0.865929,-2.20141,-0.0327987,1.63133,-0.00378117,0,-1.209
-1.26103,2.36739,0.000984186,1.5707,-0.865795,-2.2012,-0.0326624,1.63131,-0.00405212,0,-1.2189
-1.26386,2.36596,0.00105286,1.57075,-0.865657,-2.20099,-0.0325221,1.6313,-0.00433125,0,-1.2288
-1.26671,2.36455,0.00112363,1.57079,-0.865515,-2.20077,-0.0323776,1.63129,-0.00461853,0,-1.2387
-1.26958,2.36317,0.0011965,1.57085,-0.865369,-2.20054,-0.032229,1.63127,-0.00491398,0,-1.2486
-1.27246,2.36181,0.00127146,1.5709,-0.865219,-2.20031,-0.0320764,1.63126,-0.0052176,0,-1.2585
-1.27537,2.36048,0.00134852,1.57095,-0.865065,-2.20007,-0.0319196,1.63125,-0.00552938,0,-1.2684
-1.27829,2.35918,0.00142768,1.57101,-0.864906,-2.19983,-0.0317587,1.63123,-0.00584933,0,-1.2783
-1.28123,2.35792,0.00150894,1.57106,-0.864744,-2.19958,-0.0315937,1.63122,-0.00617743,0,-1.2882
-1.28419,2.35668,0.0015923,1.57112,-0.864578,-2.19932,-0.0314246,1.6312,-0.00651371,0,-1.2981
-1.28716,2.35548,0.00167776,1.57118,-0.864407,-2.19906,-0.0312514,1.63118,-0.00685815,0,-1.308
-1.29015,2.35431,0.00176559,1.57124,-0.864232,-2.19879,-0.0310736,1.63117,-0.00721177,0,-1.3179
-1.29314,2.35317,0.00185551,1.5713,-0.864053,-2.19851,-0.0308917,1.63115,-0.00757356,0,-1.3278
-1.29616,2.35206,0.00194752,1.57137,-0.86387,-2.19823,-0.0307057,1.63113,-0.00794351,0,-1.3377
-1.29918,2.351,0.00204164,1.57143,-0.863683,-2.19794,-0.0305155,1.63112,-0.00832163,0,-1.3476
-1.30221,2.34996,0.00213787,1.5715,-0.863492,-2.19764,-0.0303213,1.6311,-0.00870791,0,-1.3575
-1.30526,2.34897,0.0022362,1.57157,-0.863297,-2.19734,-0.030123,1.63108,-0.00910235,0,-1.3674
-1.30831,2.34802,0.00233663,1.57163,-0.863098,-2.19703,-0.0299205,1.63106,-0.00950496,0,-1.3773
