loop_cont , time_coordinate , robot_x_ , robot_y_ , robot_yaw , pre_bot speed_x , pre_bot speed_y , Pre_bot angvel , real_bot speed_x , real_bot speed_y , real_bot angvel , world speed_x , world speed_y , world angvel , loop_time_cost , loop_x_Tcost , loop_y_Tcost , loop_theta_Tcost , loop_acc_x_Tcost , loop_acc_y_Tcost , loop_acc_theta_Tcost
1,2.59100000000000819,0.00171384596207829,0.00360264941806973,-0.00242337922901681,0.01751012633744364,0.01141513191316576,-0.11744395275102591,0.00014695972376366,-0.01033864583989605,0.00131378111774177,0.00012190485717237,-0.01033897162047591,0.00131378111774177,2.59100000000000819,350.74400518140600980,274.81153127071490871,10834.40463415332123986,0.00002159716040869,0.10688759780279986,0.00172602082533482
2,5.25300000000004275,0.00139448744491840,0.00336444557485178,-0.00315792803726956,0.03058087265410349,0.02099946050577746,-0.17923682982692812,-0.00318604695413473,-0.00239211165012946,-0.00734548808252744,-0.00319358517159883,-0.00238203843217953,-0.00734548808252744,2.66200000000003456,481.83693193389274256,377.42676321571252629,14885.16331125210490427,0.01015089519395116,0.00572219814668511,0.05395619517055258
3,7.89900000000000091,0.06414010553920026,0.02777140665544825,-0.36541294943314606,-0.21483655304944155,-0.21369275471645183,0.49999604517166202,0.49881457263879120,0.45216728767736175,-3.62255021395876486,0.62745618094281841,0.24406961080596468,-3.62255021395876486,2.64599999999995816,702.42463930598387378,514.60678910470039682,21794.18563305591669632,248.81597787681988621,204.45525604550201137,13122.87005265269363008
4,10.55600000000004002,0.17837883300817584,0.01912330283672064,-0.93885933495678486,-0.15911485462518385,-0.29096520436387041,0.49933999070161761,0.74459844713960566,0.87068984595912458,-5.73446385523638735,1.14238727468975565,-0.08648103818727614,-5.73446385523638735,2.65700000000003911,1295.01987317256043752,660.07736405843672856,38518.40264608831057558,554.42684748271210537,758.10080785632408151,32884.07570701256918255
5,13.22000000000002728,-0.38627594160052775,-0.07175431323910621,0.02794375697626372,0.29891198524378065,-0.27915883553669701,-0.49935010719848205,-5.66973464149704398,-0.75065614911989731,9.66803091933048542,-5.64654774608703569,-0.90877616075826839,9.66803091933048542,2.66300000000001091,3382.66920791656502843,924.07949949670091883,32937.01344870563480072,32145.89090499161829939,563.48465421151354349,93470.82185713027138263
6,15.86900000000002819,-0.31647997951728796,-0.85267728177717350,1.36752511085887440,0.28088410087223625,-0.29968886374943160,-0.49969235473758283,-7.50754884009553081,-2.26007219462641729,13.39581353882610593,0.69795962083239793,-7.80922968538067241,13.39581353882610593,2.64800000000002456,2926.15190161858981810,12184.22473041730700061,71333.29615754012775142,56363.28958641974895727,5107.92632492347001971,179447.82036699680611491
7,18.51999999999998181,0.49956689113765856,-0.65986449716911899,0.54629565830632854,-0.29999887143428600,0.22375830104911881,0.22982696456346988,7.97446410468176659,-2.59207421663545690,-8.21229452552545780,8.16046870654946410,1.92812784608054510,-8.21229452552545780,2.65099999999995362,5118.31763674022840860,8060.68161737016271218,55529.61789966577634914,63592.07775685796514153,6718.84874454631699336,67441.78137397540558595
8,21.19700000000000273,1.21200950076143177,-1.28368571573585677,-0.61116704395094346,-0.29969228204215143,0.26249241884072277,0.47748513797775194,9.41438822786558838,-1.02080006327782513,-11.57462702257272014,7.12442609623773215,-6.23821218566737734,-11.57462702257272014,2.67700000000002092,23185.98652400777064031,26936.59350657616232638,62695.81911166994541418,88630.70570497417065781,1042.03276918801179818,133971.99071167063084431
9,23.85000000000002274,0.66520066740221717,-1.01565575888122028,-0.06205106864188717,-0.07856910357503880,0.29950891765797788,-0.49820823397933167,-5.62377346926931221,2.33605816868051575,5.49115975309056292,-5.46808833359214574,2.68029956854636486,5.49115975309056292,2.65200000000004366,8339.76375832624580653,17973.18302761940140044,69282.27042417638585903,31626.82803365739528090,5457.16776745896459033,30152.83543396161257988
10,26.52499999999997726,-0.18321032979325408,-0.97040620878720119,1.06619954263926653,0.29211021489182920,-0.29830938521815931,-0.49967893055848128,-3.70558053456797332,7.64549194600474546,11.28250611281153581,-8.48410997195471062,0.45249550094019098,11.28250611281153581,2.67499999999995453,3299.91338135186742875,17045.93673120973835466,103547.42954305263992865,13731.32709816906572087,58453.54709642342641018,127294.94418562967621256
11,29.21699999999998454,-0.83607681328414951,-0.81397221590381741,0.20197667096176389,0.26261793221077839,0.18452489046768106,0.09714674633254372,-6.08213356677670536,2.84223067596715406,-8.64222871677502624,-6.52866483490895444,1.56433992883383777,-8.64222871677502624,2.69200000000000728,14537.39519353269497515,13157.18828612849574711,93501.06133859712281264,36992.34872411192918662,8078.27521540870566241,74688.11719305091537535
12,30.37199999999995725,-0.82104343105781263,-1.01620777991784528,-0.89785235644621719,0.27025834316165820,0.29894320765317584,0.49938607107299188,1.67516379888902556,-1.14295618473115557,-10.99829027407981030,0.15033382226336878,-2.02235564014027869,-10.99829027407981030,1.15499999999997272,14745.62166371250168595,19442.66245563072516234,107045.37610509202932008,2806.17375310831130264,1306.34884021519951602,120962.38895291853987146
