loop_cont , time_coordinate , robot_x_ , robot_y_ , robot_yaw , robot_speed_x , robot_speed_y , robot_angvel , world_speed_x , world_speed_y , world_angvel , loop_time_cost , loop_x_Tcost , loop_y_Tcost , loop_theta_Tcost , loop_acc_x_Tcost , loop_acc_y_Tcost , loop_acc_theta_Tcost
1,51.20400000000017826,0.00115949292580283,0.00808095394684026,-0.00186428603408903,0.00075084363198396,-0.04143052602430095,-0.14674069121320321,0.02058082996203735,0.03167028905911273,0.02035335790212497,0.00399999999990541,42.61577286834318556,34.33418468645250243,8.77318116132940773,0.00000000000000000,0.00000000000000000,0.00000000000000000
2,51.20700000000033469,0.00115949292580283,0.00808095394684026,-0.00186428603408903,0.01191573961135183,-0.03148917550669664,-0.19911002429379701,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00300000000015643,70.38015980318974130,55.99458239480267707,14.49361058304588035,0.00000000000000000,0.00000000000000000,0.00000000000000000
3,51.30799999999999272,0.00081432286315679,0.00883017664009215,-0.00361360551934271,0.03021586230236292,-0.02130031911651569,-0.25725761911759065,-0.00345170062646044,0.00749222693251887,-0.01749319485253686,0.00399999999990541,111.01125601709563284,87.71897565463115143,22.86445271818804059,0.00000000000000000,0.00000000000000000,0.00000000000000000
4,51.40799999999990177,-0.00064600716568519,0.01049907178353889,-0.01217018536275760,0.06021047163093118,-0.01131435867363510,-0.31139407547406001,-0.01460330028841977,0.01668895143446741,-0.08556579843414885,0.00399999999990541,168.68211601770005359,132.59742236652323299,34.68678661088500803,0.00000000000000000,0.00000000000000000,0.00000000000000000
5,51.50800000000026557,0.00031104212064743,0.01336579372564759,-0.03046429335744730,0.08091661474254631,-0.00282731220482154,-0.35572601272180754,0.00957049286332622,0.02866721942108698,-0.18294107994689701,0.00400000000036016,247.07834170616956726,193.76117735869036096,50.75983943197898896,0.00000000000000000,0.00000000000000000,0.00000000000000000
6,51.60899999999992360,0.00408994000018685,0.01286183741270638,-0.05910209173552353,0.08790141580813675,0.03101384960318678,-0.38849094655432431,0.03778897879539423,-0.00503956312941208,-0.28637798378076218,0.00499999999965439,348.64723544944479272,272.65447316013501222,71.66864980707032373,0.00000000000000000,0.00000000000000000,0.00000000000000000
7,51.70800000000008367,0.00816787027149384,0.01552607994314368,-0.09046874959679591,0.09758584546539284,0.05175341543424308,-0.42276845674244834,0.04077930271306985,0.02664242530437302,-0.31366657861272379,0.00399999999990541,476.31026553444871752,372.39573077479775520,97.93511720281568955,0.00000000000000000,0.00000000000000000,0.00000000000000000
8,51.80799999999999272,0.00843457125054651,0.01840293189976292,-0.11519221519093756,0.13348452261501212,0.07947358367912218,-0.47521686628722293,0.00266700979052667,0.02876851956619240,-0.24723465594141653,0.00399999999990541,633.44148798280070878,494.13808292167783520,129.96668545104878945,0.00000000000000000,0.00000000000000000,0.00000000000000000
9,51.90799999999990177,0.00970446312868206,0.02181071300627616,-0.14966710191881197,0.16599165299749730,0.11207066062933781,-0.51281263919109144,0.01269891878135556,0.03407781106513231,-0.34474886727874410,0.00399999999990541,818.91321706055384766,637.61115319136558810,167.67803405126863936,0.00000000000000000,0.00000000000000000,0.00000000000000000
10,52.00900000000001455,0.01351924141844134,0.02680344155990575,-0.18702311154119158,0.18719197571165155,0.14094140029237501,-0.54663220131253265,0.03814778289759277,0.04992728553629599,-0.37356009622379616,0.00500000000010914,1029.24397768519543206,800.83625201147128791,210.57587037613745906,0.00000000000000000,0.00000000000000000,0.00000000000000000
11,52.10899999999992360,0.01657320379462005,0.03002621008156934,-0.20518625097158247,0.20000000000000001,0.18429420362140847,-0.61747036779885267,0.03053962376178707,0.03222768521663585,-0.18163139430390884,0.00499999999965439,1262.71852208790323857,981.43819840148250933,258.01095459852103886,0.00000000000000000,0.00000000000000000,0.00000000000000000
12,52.20800000000008367,0.02420916440121441,0.03630243389482904,-0.25675073556091921,0.20000000000000001,0.20000000000000001,-0.62040652209796598,0.07635960606594362,0.06276223813259700,-0.51564484589336734,0.00399999999990541,1510.32290542374289544,1174.57537820702805220,308.74123729136090333,0.00000000000000000,0.00000000000000000,0.00000000000000000
13,52.30999999999994543,0.03448050438322731,0.04205341395892064,-0.29913473577161981,0.19999988056164503,0.20000000000000001,-0.63481126346634331,0.10271339982012899,0.05750980064091603,-0.42384000210700601,0.00599999999985812,1767.23063122427743110,1375.57857967190216186,361.71911753998887207,0.00000000000000000,0.00000000000000000,0.00000000000000000
