-1.20002,2.3999,1.83039e-06,1.57,-0.867796,-2.20429,-0.0346962,1.6315,-7.65423e-06,-0.69976,-0.30079
-1.20021,2.39903,1.83093e-05,1.57001,-0.867762,-2.20424,-0.0346615,1.6315,-7.65419e-05,-0.6976,-0.3079
-1.20039,2.39814,3.70563e-05,1.57003,-0.867724,-2.20418,-0.0346223,1.63149,-0.000154615,-0.69544,-0.31501
-1.20058,2.39722,5.7819e-05,1.57004,-0.867681,-2.20412,-0.0345789,1.63149,-0.000240852,-0.69328,-0.32212
-1.20077,2.39627,8.05971e-05,1.57006,-0.867634,-2.20404,-0.0345314,1.63148,-0.000335253,-0.69112,-0.32923
-1.20096,2.3953,0.00010539,1.57008,-0.867583,-2.20397,-0.0344798,1.63148,-0.000437819,-0.68896,-0.33634
-1.20115,2.39431,0.000132198,1.57009,-0.867529,-2.20388,-0.0344242,1.63147,-0.00054855,-0.6868,-0.34345
-1.20134,2.3933,0.00016102,1.57011,-0.86747,-2.20379,-0.0343644,1.63147,-0.000667445,-0.68464,-0.35056
-1.20151,2.3923,0.000194205,1.57014,-0.867402,-2.20369,-0.0342959,1.63146,-0.000803689,-0.68248,-0.35767
-1.20162,2.39135,0.000234105,1.57017,-0.867322,-2.20356,-0.034214,1.63146,-0.000966468,-0.68032,-0.36478
-1.20172,2.39037,0.000276021,1.5702,-0.867237,-2.20343,-0.0341281,1.63145,-0.00113741,-0.67816,-0.37189
-1.20183,2.38938,0.000319953,1.57023,-0.867149,-2.20329,-0.034038,1.63144,-0.00131652,-0.676,-0.379
-1.20194,2.38836,0.000366153,1.57026,-0.867056,-2.20315,-0.0339433,1.63143,-0.00150481,-0.67384,-0.38611
-1.20205,2.38731,0.000414369,1.57029,-0.866958,-2.203,-0.0338445,1.63142,-0.00170127,-0.67168,-0.39322
-1.20216,2.38624,0.000464599,1.57033,-0.866857,-2.20284,-0.0337416,1.63141,-0.00190589,-0.66952,-0.40033
-1.20227,2.38515,0.000516845,1.57036,-0.866752,-2.20268,-0.0336346,1.6314,-0.00211868,-0.66736,-0.40744
-1.20239,2.38403,0.000571104,1.5704,-0.866643,-2.20251,-0.0335235,1.63139,-0.00233963,-0.6652,-0.41455
-1.2025,2.38289,0.000627377,1.57044,-0.866529,-2.20234,-0.0334083,1.63138,-0.00256874,-0.66304,-0.42166
-1.20262,2.38173,0.000685664,1.57048,-0.866412,-2.20215,-0.033289,1.63137,-0.00280602,-0.66088,-0.42877
-1.20273,2.38054,0.000745968,1.57052,-0.86629,-2.20197,-0.0331656,1.63136,-0.00305147,-0.65872,-0.43588
-1.20285,2.37934,0.000808295,1.57057,-0.866165,-2.20177,-0.033038,1.63135,-0.00330508,-0.65656,-0.44299
-1.20297,2.37811,0.000872635,1.57061,-0.866035,-2.20157,-0.0329064,1.63134,-0.00356685,-0.6544,-0.4501
-1.20308,2.37686,0.000939239,1.57066,-0.865901,-2.20137,-0.0327702,1.63132,-0.00383781,-0.65224,-0.45721
-1.2032,2.37558,0.00100785,1.57071,-0.865763,-2.20115,-0.0326298,1.63131,-0.00411693,-0.65008,-0.46432
-1.20333,2.37428,0.00107848,1.57076,-0.865621,-2.20093,-0.0324853,1.6313,-0.00440422,-0.64792,-0.47143
-1.20345,2.37295,0.00115112,1.57081,-0.865475,-2.20071,-0.0323368,1.63128,-0.00469967,-0.64576,-0.47854
-1.20358,2.3716,0.00122577,1.57086,-0.865325,-2.20047,-0.0321841,1.63127,-0.00500328,-0.6436,-0.48565
-1.20371,2.37023,0.00130243,1.57091,-0.865171,-2.20024,-0.0320273,1.63126,-0.00531506,-0.64144,-0.49276
-1.20385,2.36883,0.0013811,1.57097,-0.865012,-2.19999,-0.0318664,1.63124,-0.00563501,-0.63928,-0.49987
-1.20398,2.3674,0.00146178,1.57103,-0.86485,-2.19974,-0.0317015,1.63123,-0.00596312,-0.63712,-0.50698
-1.20412,2.36595,0.00154447,1.57108,-0.864684,-2.19948,-0.0315324,1.63121,-0.00629939,-0.63496,-0.51409
-1.20427,2.36448,0.00162917,1.57114,-0.864513,-2.19922,-0.0313592,1.63119,-0.00664383,-0.6328,-0.5212
-1.20442,2.36297,0.00171613,1.5712,-0.864338,-2.19895,-0.0311813,1.63118,-0.00699745,-0.63064,-0.52831
-1.20457,2.36145,0.00180509,1.57127,-0.864159,-2.19867,-0.0309994,1.63116,-0.00735924,-0.62848,-0.53542
-1.20473,2.35989,0.00189607,1.57133,-0.863976,-2.19839,-0.0308134,1.63114,-0.00772919,-0.62632,-0.54253
-1.20489,2.35832,0.00198905,1.57139,-0.863789,-2.1981,-0.0306233,1.63113,-0.00810731,-0.62416,-0.54964
-1.20506,2.35672,0.00208404,1.57146,-0.863598,-2.19781,-0.030429,1.63111,-0.00849359,-0.622,-0.55675
-1.20523,2.35509,0.00218104,1.57153,-0.863403,-2.1975,-0.0302307,1.63109,-0.00888804,-0.61984,-0.56386
