loop_cont , time_coordinate , robot_x_ , robot_y_ , robot_yaw , pre_bot speed_x , pre_bot speed_y , Pre_bot angvel , real_bot speed_x , real_bot speed_y , real_bot angvel , world speed_x , world speed_y , world angvel , loop_time_cost , loop_x_Tcost , loop_y_Tcost , loop_theta_Tcost , loop_acc_x_Tcost , loop_acc_y_Tcost , loop_acc_theta_Tcost
1,0.00500000000005230,0.00361911957135359,0.00416234626323910,0.00155994865712008,0.01207769299945631,-0.00176094795358186,-0.00117152418187506,0.01207769299945631,-0.00176094795358186,-0.00117152418187506,0.01208042529157113,-0.00174210523766749,-0.00117152418187506,0.00500000000005230,42.79207690774470052,33.61453433231470456,1315.96154236035044960,0.14587066818911590,0.00310093769522413,0.00137246890871803
2,0.00900000000001455,0.00361911957135359,0.00416234626323910,0.00155994865712008,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00399999999996226,70.52470726319270966,55.31970257495062526,2174.27168713437413317,0.00000000000000000,0.00000000000000000,0.00000000000000000
3,0.10900000000003729,0.00365374058269510,0.00415734024278599,0.00155699798605596,0.00034613175016039,-0.00005059919208362,-0.00002950671064125,0.00034613175016039,-0.00005059919208362,-0.00002950671064125,0.00034621011341512,-0.00005006020453111,-0.00002950671064125,0.00400000000001910,111.05491603721853267,87.02219825988521507,3430.99262017474757158,0.00011980718846909,0.00000256027823951,0.00000087064597287
4,0.21100000000001273,0.00371834603479427,0.00414764991804963,0.00155663743891551,0.00064590289509615,-0.00009790880220829,-0.00000360547140445,0.00064590289509615,-0.00009790880220829,-0.00000360547140445,0.00064605452099172,-0.00009690324736356,-0.00000360547140445,0.00599999999997181,168.37610869369686384,131.85510113314606429,5209.69827282282676606,0.00041719054989358,0.00000958613354986,0.00000001299942405
5,0.31200000000001182,0.00383036303054114,0.00413884859169780,0.00155583469191654,0.00112003166768169,-0.00008975595557254,-0.00000802746998969,0.00112003166768169,-0.00008975595557254,-0.00000802746998969,0.00112016995746870,-0.00008801326351835,-0.00000802746998969,0.00700000000000500,246.56995687848791476,193.02515012567624808,7636.85633217321174016,0.00125447093660984,0.00000805613156074,0.00000006444027444
6,0.41100000000000136,0.00397562931514670,0.00410417805402920,0.00157474111949469,0.00145211507390491,-0.00034899251377539,0.00018906427578145,0.00145211507390491,-0.00034899251377539,0.00018906427578145,0.00145266284605554,-0.00034670537668597,0.00018906427578145,0.00499999999999545,348.67030212860220217,272.92712432919717003,10806.79509947938095138,0.00210863818786187,0.00012179577467126,0.00003574530037676
7,0.51300000000003365,0.00418852849120306,0.00409037571996357,0.00156126024658032,0.00212877367555241,-0.00014134708128877,-0.00013480872914368,0.00212877367555241,-0.00014134708128877,-0.00013480872914368,0.00212899176056364,-0.00013802334065629,-0.00013480872914368,0.00700000000000500,477.42226568285877875,373.73422562701733796,14805.28383659587780130,0.00453167736172493,0.00001997899738885,0.00001817339345333
8,0.61100000000004684,0.00445690005849936,0.00405980318322016,0.00155755730600237,0.00268323623304985,-0.00030990503585521,-0.00003702940577947,0.00268323623304985,-0.00030990503585521,-0.00003702940577947,0.00268371567296300,-0.00030572536743414,-0.00003702940577947,0.00600000000002865,635.18867746038608857,497.33471317824182734,19706.51957312062586425,0.00719975668235157,0.00009604113124842,0.00000137117689238
9,0.71100000000001273,0.00479387580170662,0.00402854486751630,0.00155381922624169,0.00336926766665570,-0.00031781877147425,-0.00003738079760684,0.00336926766665570,-0.00031781877147425,-0.00003738079760684,0.00336975743207263,-0.00031258315703860,-0.00003738079760684,0.00599999999997181,821.90278237770326086,643.72081206366192418,25510.23304557313531404,0.01135196460957153,0.00010100877150140,0.00000139732402972
10,0.81100000000003547,0.00521105550488648,0.00398856916547762,0.00153446624165754,0.00417117870695885,-0.00040615802895576,-0.00019352984584151,0.00417117870695885,-0.00040615802895576,-0.00019352984584151,0.00417179703179860,-0.00039975702038674,-0.00019352984584151,0.00600000000002865,1035.59796776396456153,811.41096361950872051,32157.72862032279954292,0.01739873180538687,0.00016496434448523,0.00003745380123144
11,0.91000000000002501,0.00543768596451682,0.00398838878383649,0.00151027638554279,0.00226629928739712,-0.00000522655936722,-0.00024189856114750,0.00226629928739712,-0.00000522655936722,-0.00024189856114750,0.00226630459630338,-0.00000180381641134,-0.00024189856114750,0.00499999999999545,1273.41828268286099046,997.89979082291313262,39553.36630322394921677,0.00513611246005667,0.00000002731692282,0.00005851491388523
12,1.01100000000002410,0.00593405926745593,0.00398112628670683,0.00148274814214966,0.00496361988840237,-0.00007998485469272,-0.00027528243393130,0.00496361988840237,-0.00007998485469272,-0.00027528243393130,0.00496373302939108,-0.00007262497129664,-0.00027528243393130,0.00599999999997181,1530.60805719933000546,1199.72415569353029241,47564.55399347179627512,0.02463752239654361,0.00000639757698022,0.00007578041843114
13,1.11100000000004684,0.00493087139141903,0.00355198578570415,0.00145503580010415,-0.01003811228669828,-0.00427680372971007,-0.00027712342045509,-0.01003811228669828,-0.00427680372971007,-0.00027712342045509,-0.01003187876036898,-0.00429140501002677,-0.00027712342045509,0.00600000000002865,1804.69636494474821120,1412.57884169290878162,56021.67462793076265370,0.10076369828036300,0.01829105014246200,0.00007679739016473
14,1.21300000000002228,0.00551322432911489,0.00373216573987050,0.00141146894117923,0.00582606675925899,0.00179357801873679,-0.00043566858924919,0.00582606675925899,0.00179357801873679,-0.00043566858924919,0.00582352937695857,0.00180179954166350,-0.00043566858924919,0.00799999999998136,2084.83667744434615088,1628.35542519969339992,64717.78136553210788406,0.03394305388334251,0.00321692210929578,0.00018980711965838
15,1.31200000000001182,0.00440555638363857,0.00364247390718926,0.00123880634251650,-0.01107778206322796,-0.00088319578133571,-0.00172662598662732,-0.01107778206322796,-0.00088319578133571,-0.00172662598662732,-0.01107667945476316,-0.00089691832681241,-0.00172662598662732,0.00700000000000500,2371.11224415676906574,1840.13769532444212018,73425.07099251350155100,0.12271725544037509,0.00078003478816920,0.00298123729769677
16,1.41200000000003456,0.00398279766204636,0.00372686985568419,0.00111850923603477,-0.00422664059515174,0.00084868755138735,-0.00120297106481727,-0.00422664059515174,0.00084868755138735,-0.00120297106481727,-0.00422758721592218,0.00084395948494931,-0.00120297106481727,0.00700000000000500,2653.58960626634961955,2038.71016167010566278,81938.86660232904250734,0.01786449072058470,0.00072027055987985,0.00144713938278759
17,1.51300000000003365,0.00311992326373711,0.00382771565756924,0.00094003675490649,-0.00862779218315167,0.00101656890857712,-0.00178472481128280,-0.00862779218315167,0.00101656890857712,-0.00178472481128280,-0.00862874398309249,0.00100845801885052,-0.00178472481128280,0.00799999999998136,2930.31703849890118363,2215.20897725494251063,90054.22208078726544045,0.07443879795565306,0.00103341234588568,0.00318524265200844
18,1.61200000000002319,0.00229052872048160,0.00391557743286243,0.00080427705195872,-0.00829323609801793,0.00088528809802229,-0.00135759702947774,-0.00829323609801793,0.00088528809802229,-0.00135759702947774,-0.00829394543255503,0.00087861775293186,-0.00135759702947774,0.00700000000000500,3193.24399204437713706,2363.87219789749087795,97550.19039649143815041,0.06877776497746760,0.00078373501649992,0.00184306969444678
19,1.71300000000002228,0.00121109601502935,0.00400162243288120,0.00059871120891327,-0.01079380995885271,0.00086691253018553,-0.00205565843045446,-0.01079380995885271,0.00086691253018553,-0.00205565843045446,-0.01079432705452255,0.00086045000018776,-0.00205565843045446,0.00799999999998136,3436.07408741293329513,2484.77193339968835062,104259.85608412955480162,0.11650633342782790,0.00075153733499268,0.00422573158269849
20,1.81300000000004502,-0.00001505287406134,0.00410505192437907,0.00038628880377170,-0.01226108843954758,0.00103903131356878,-0.00212422405141572,-0.01226108843954758,0.00103903131356878,-0.00212422405141572,-0.01226148889090689,0.00103429491497870,-0.00212422405141572,0.00800000000003820,3652.20456357338434827,2579.63559841598953426,110061.19439539291488472,0.15033428972240731,0.00107958607057647,0.00451232782061301
21,1.91300000000001091,-0.00151349951851396,0.00422064989534740,0.00011794508254330,-0.01498432999817946,0.00115774704577042,-0.00268343721228398,-0.01498432999817946,0.00115774704577042,-0.00268343721228398,-0.01498446644452619,0.00115597970968329,-0.00268343721228398,0.00799999999998136,3839.05454372554459042,2650.22573733262561291,114901.99402914848178625,0.22453014549434092,0.00134037822199014,0.00720083527227041
22,2.01400000000001000,-0.00328382398945042,0.00436139102417090,-0.00018901751578125,-0.01770351041850099,0.00140406503977693,-0.00306962598324548,-0.01770351041850099,0.00140406503977693,-0.00306962598324548,-0.01770324470936459,0.00140741128823497,-0.00306962598324548,0.00899999999995771,3998.21184067153171782,2697.90095549952866349,118830.67460748821031302,0.31341428113797298,0.00197139863592380,0.00942260367701579
23,2.11299999999999955,-0.00538841528318654,0.00454263950929266,-0.00056051840061529,-0.02104692556230634,0.00180068794565211,-0.00371500884834043,-0.02104692556230634,0.00180068794565211,-0.00371500884834043,-0.02104591293736121,0.00181248485121757,-0.00371500884834043,0.00799999999998136,4131.92182571735702368,2724.95692687280779865,121913.07103145992732607,0.44297307562526411,0.00324247707761683,0.01380129074324770
24,2.21300000000002228,-0.00786528603484009,0.00477655222521176,-0.00100815351928248,-0.02477105312828551,0.00231415531505673,-0.00447635118667187,-0.02477105312828551,0.00231415531505673,-0.00447635118667187,-0.02476870751653553,0.00233912715919104,-0.00447635118667187,0.00799999999998136,4242.53094447406965628,2734.84601968667629990,124230.77251239318866283,0.61360507308434342,0.00535531482220533,0.02003771994641868
25,2.31300000000004502,-0.01087026711690201,0.00497764922630780,-0.00153209985420352,-0.03005285655787066,0.00196492835799018,-0.00523946334921044,-0.03005285655787066,0.00196492835799018,-0.00523946334921044,-0.03004981082061918,0.00201097001096034,-0.00523946334921044,0.00800000000003820,4332.90953210994848632,2732.92851521645297908,125879.03035458744852804,0.90317418728794940,0.00386094345203398,0.02745197618771950
26,2.41300000000001091,-0.01478266113633178,0.00484227444364214,-0.00199807059196025,-0.03912115721542097,-0.00143191746671258,-0.00465970737756733,-0.03912115721542097,-0.00143191746671258,-0.00465970737756733,-0.03912394019429770,-0.00135374782665657,-0.00465970737756733,0.00799999999998136,4407.25988581034289382,2726.21779381588657998,126964.60884377409820445,1.53046494187368420,0.00205038763147657,0.02171287284455545
27,2.51300000000003365,-0.01941853787900304,0.00467723072378385,-0.00290741818808604,-0.04635377298528459,-0.00178521435665182,-0.00909347596125783,-0.04635377298528459,-0.00178521435665182,-0.00909347596125783,-0.04635876742671260,-0.00165043719858288,-0.00909347596125783,0.00799999999998136,4466.15999034424112324,2719.92616042290501355,127574.90490296136704274,2.14867226997129945,0.00318699029919578,0.08269130505797399
28,2.61200000000002319,-0.02497725631718173,0.00479788612537480,-0.00373654457019189,-0.05559130466699277,0.00099884208445198,-0.00829126382105849,-0.05559130466699277,0.00099884208445198,-0.00829126382105849,-0.05558718438178692,0.00120655401590949,-0.00829126382105849,0.00700000000000500,4514.34230960605145810,2716.02086150064224057,127846.69574355569784530,3.09039315457841202,0.00099768550967238,0.06874505575039344
29,2.71200000000004593,-0.03196721603576742,0.00540941433099323,-0.00498640495916914,-0.06992922133407897,0.00576665977678058,-0.01249860388977252,-0.06992922133407897,0.00576665977678058,-0.01249860388977252,-0.06989959718585691,0.00611528205618434,-0.01249860388977252,0.00700000000000500,4560.92316490982921096,2712.69440509975629539,127894.41023682567174546,4.89009599639060610,0.03325436498113907,0.15621509919343676
29,2.71200000000004593,-0.03994503457678387,0.00595911380461324,-0.00631831903847776,0.00000000000000000,0.00000000000000000,0.00000000000000000,-0.06992922133407897,0.00576665977678058,-0.01249860388977252,-0.06989959718585691,0.00611528205618434,-0.01249860388977252,0.00700000000000500,4560.92316490982921096,2712.69440509975629539,127894.41023682567174546,4.89009599639060610,0.03325436498113907,0.15621509919343676
