loop_cont , time_coordinate , robot_x_ , robot_y_ , robot_yaw , robot_speed_x , robot_speed_y , robot_angvel , world_speed_x , world_speed_y , world_angvel , loop_time_cost , loop_x_Tcost , loop_y_Tcost , loop_theta_Tcost , loop_acc_x_Tcost , loop_acc_y_Tcost , loop_acc_theta_Tcost
1,134.40700000000015280,-0.00303342218429029,0.00444594811996914,0.00552848561529297,0.02521098164537591,-0.02004584137477251,-0.07369381039652363,-0.00365215646159552,0.00291057687880141,0.01379316990452015,0.00699999999960710,42.73363126289055458,33.65115425637006297,877.58900204075678175,0.00000000000000000,0.00000000000000000,0.00000000000000000
2,134.41100000000005821,-0.00303342218429029,0.00444594811996914,0.00552848561529297,0.03644065995918946,-0.01016430660182027,-0.13455762173440197,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00399999999990541,70.55215350394138341,55.35308231584005512,1449.98562654879970069,0.00000000000000000,0.00000000000000000,0.00000000000000000
3,134.51299999999991996,-0.00200244160520546,0.00409394173675915,0.00549699599817488,0.04659842344331375,0.00639745332966681,-0.22130423917579048,0.01030980579084828,-0.00352006383209990,-0.00031489617118088,0.00599999999940337,111.20692631760610425,87.01724881592785721,2288.36032457384044392,0.00000000000000000,0.00000000000000000,0.00000000000000000
4,134.61500000000069122,0.00099322254430531,0.00327341638014050,0.00107743275487409,0.04995802046474501,0.03048980622926422,-0.31013959636072974,0.02995664149510770,-0.00820525356618651,-0.04419563243300795,0.00800000000072032,168.50017461307601252,131.84767890748878472,3472.91322584266163176,0.00000000000000000,0.00000000000000000,0.00000000000000000
5,134.71500000000014552,0.00369939522458251,0.00185023164295380,-0.01314664867812192,0.05907909662297712,0.06332824485816099,-0.37122841541959772,0.02706172680277201,-0.01423184737186695,-0.14224081432996008,0.00799999999981083,246.58221940465253397,193.23790934297016975,5081.68752483800744812,0.00000000000000000,0.00000000000000000,0.00000000000000000
6,134.81400000000030559,0.00631161834675507,0.00051994139947679,-0.03428939548418006,0.07196299404234797,0.10113106546110071,-0.42210837902564569,0.02612223122172561,-0.01330290243477012,-0.21142746806058135,0.00699999999960710,348.27677165740442433,273.70225608458486022,7173.36857875206987956,0.00000000000000000,0.00000000000000000,0.00000000000000000
7,134.91400000000066939,0.01226135280998752,0.00307281509156047,-0.06776202295386463,0.06853877459859901,0.12090485927002084,-0.43988333883515890,0.05949734463232455,0.02552873692083679,-0.33472627469684574,0.00700000000051659,475.66205900386626126,374.04340554461151669,9796.68944769270456163,0.00000000000000000,0.00000000000000000,0.00000000000000000
8,135.01299999999991996,0.01640921596192892,0.00422814866294431,-0.09457067791815559,0.07881608181907557,0.15484558635713469,-0.50000000000000000,0.04147863151941393,0.01155333571383840,-0.26808654964290951,0.00599999999940337,631.36836258507514685,497.26140037899500612,13001.75225840292659996,0.00000000000000000,0.00000000000000000,0.00000000000000000
9,135.11400000000048749,0.02161002089664299,0.00645818632052635,-0.12693137337263447,0.08581682309883361,0.18790892635438861,-0.50000000000000000,0.05200804934714077,0.02230037657582043,-0.32360695454478877,0.00700000000051659,814.66819789443968602,642.32651041570886719,16774.52727824528119527,0.00000000000000000,0.00000000000000000,0.00000000000000000
10,135.21500000000014552,0.03116309231112156,0.01155096820400964,-0.16359009004208541,0.07179375910111439,0.19999993866999932,-0.50000000000000000,0.09553071414478566,0.05092781883483285,-0.36658716669450947,0.00699999999960710,1022.61860322145764712,806.17560626716385741,21066.22960954633163055,0.00000000000000000,0.00000000000000000,0.00000000000000000
