Data_0,Data_1,Data_2,Data_3,Data_4,Data_5,Data_6,Data_7,Data_8
0.10720390156020036,0.951425914604092,0.3943204575356122,1.8422979516472542,-0.0666962027294957,-0.9943774117791055,0.7861313360419644,1.5569377063809187,-1.6067607136759154
0.10720483507796114,0.9514254426608546,0.39431076217758027,1.8422872862670465,-0.06668660471276622,-0.994379501180685,0.7861317986494698,1.5569359791884703,-1.6067579015834415
0.10719965900507915,0.9514218599086124,0.39430183662952006,1.8422750247095971,-0.06668401337008985,-0.9943604885707024,0.7861192123841035,1.556933838590618,-1.6067546882065986
0.10718698339487265,0.951414425671594,0.39429352277543817,1.8422604242614131,-0.06668972603172495,-0.9943155337027767,0.7860905553187342,1.55693112824252,-1.60675088227432
0.10716672195430867,0.9514029940272037,0.3942848003206791,1.8422422878532083,-0.06670292357276018,-0.994244216342365,0.7860454782948705,1.5569276495497537,-1.6067461687591915
0.1071402546380178,0.9513880890680404,0.3942736902130757,1.8422189198682664,-0.06672041619746905,-0.9941510888364673,0.7859866400263122,1.5569231584464216,-1.6067400967285206
0.10711056316106134,0.9513709674254004,0.3942571720968556,1.8421880869726377,-0.06673642973715925,-0.9940461364054328,0.7859199860605406,1.5569173623260921,-1.6067320686029318
0.10708236048571107,0.9513536779586306,0.3942311048927005,1.8421469800669303,-0.06674240096614004,-0.9939452169019709,0.7858550152481917,1.5569099170074294,-1.6067213297292535
0.10706198481721985,0.9513390139317306,0.3941903023427077,1.8420922574259735,-0.0667271545395115,-0.9938697020503323,0.7858045632811804,1.5569004311862507,-1.6067069800751297
0.10705651848851079,0.9513301113781479,0.3941291192538077,1.8420203557906962,-0.06667833659357514,-0.9938434904585716,0.785782996779576,1.556888495647891,-1.6066880589275292
0.10707306707379168,0.9513301206078081,0.39404193220317985,1.8419277461063517,-0.06658358860095581,-0.9938905639347901,0.7858047359508148,1.5568737073672079,-1.6066636145097533
0.10711828872816882,0.9513419919379056,0.39392345541853774,1.8418111028061892,-0.06643131557941359,-0.9940333922682554,0.7858832903717322,1.5568556856230946,-1.6066327500433693
0.10719805801651683,0.9513683228173554,0.3937689680866961,1.8416674266476998,-0.06621123629263258,-0.9942917940379337,0.7860305705620296,1.5568340838242016,-1.6065946571550824
0.1073172065501818,0.9514112400142661,0.39357449108459186,1.841494141029715,-0.06591480895070381,-0.9946820578624954,0.7862563570653484,1.5568085988865041,-1.606548642058137
0.1074793098386041,0.9514723029004123,0.3933369332754111,1.8412891723500724,-0.06553558199701652,-0.9952162203564472,0.7865678643015275,1.5567789791373339,-1.6064941473853964
0.10768650330198112,0.951552420046634,0.3930542185903853,1.841051020281359,-0.06506949761644258,-0.9959014429646605,0.7869693642166549,1.5567450312877056,-1.6064307712756039
0.1079393175526091,0.9516517746120244,0.39272540039774445,1.840778821365899,-0.06451516398846138,-0.9967394541306028,0.787461849442923,1.5567066267858942,-1.6063582846396407
0.10823652702420454,0.9517697558226965,0.39235076704351346,1.8404724079581893,-0.0638741058697602,-0.9977260367205801,0.7880427238246321,1.55666370773835,-1.6062766471595373
0.1085750083203819,0.9519048948821208,0.3919319409391602,1.8401323637511136,-0.06315099937542959,-0.9988505483975867,0.7887055128664927,1.5566162925108926,-1.606186022357241
0.10894960602071911,0.9520548042791892,0.3914719726708583,1.839760076650302,-0.062353894611723144,-1.000095467274474,0.7894395894641787,1.5565644810795667,-1.606086791941553
0.1093530045211651,0.9522161198429032,0.3909754310535463,1.8393577894720687,-0.061494428454885154,-1.0014359580188126,0.790229911996284,1.556508460173905,-1.6059795695629133
0.1097756050108911,0.952384445132473,0.3904484897077126,1.8389286487597525,-0.060588028919609974,-1.002839455363253,0.7910567729342558,1.5564485082387205,-1.605865214056504
0.11020540702223697,0.9525542979044246,0.38989901051738524,1.8384767518987495,-0.05965411201916781,-1.0042652631096949,0.7918955568130651,1.5563850002300568,-1.6057448422229197
0.11062789420554033,0.9527190584966122,0.3893366241870955,1.838007192637337,-0.058716271671363694,-1.0056641674451754,0.792716506846704,1.556318412254235,-1.6056198411757043
0.11102592411929005,0.9528709200324371,0.3887728080253162,1.8375261050736844,-0.05780246298066713,-1.0069780638576538,0.7934844997570968,1.5562493260547199,-1.60549188027232
