-1.20001,2.39999,1.6475e-06,1.57,-0.867797,-2.20429,-0.0346967,1.6315,-6.63367e-06,0.79981,-1.50055
-1.20013,2.39991,1.64804e-05,1.57001,-0.867767,-2.20425,-0.0346666,1.6315,-6.63363e-05,0.7981,-1.5055
-1.20025,2.39983,3.36032e-05,1.57002,-0.867733,-2.2042,-0.034632,1.63149,-0.000135224,0.79639,-1.51045
-1.20036,2.39973,5.27614e-05,1.57004,-0.867695,-2.20414,-0.0345933,1.63149,-0.000212276,0.79468,-1.5154
-1.20046,2.39963,7.39551e-05,1.57005,-0.867653,-2.20407,-0.0345504,1.63149,-0.000297493,0.79297,-1.52035
-1.20056,2.39952,9.71843e-05,1.57007,-0.867607,-2.204,-0.0345035,1.63148,-0.000390874,0.79126,-1.5253
-1.20066,2.39941,0.000122449,1.57008,-0.867556,-2.20392,-0.0344524,1.63148,-0.000492419,0.78955,-1.53025
-1.20073,2.39927,0.000153822,1.57011,-0.867494,-2.20383,-0.034389,1.63147,-0.000618458,0.78784,-1.5352
-1.20078,2.3991,0.000192323,1.57013,-0.867418,-2.20371,-0.0343113,1.63146,-0.000773072,0.78613,-1.54015
-1.20082,2.39893,0.000232859,1.57016,-0.867337,-2.20358,-0.0342294,1.63146,-0.000935851,0.78442,-1.5451
-1.20086,2.39875,0.000275431,1.57019,-0.867252,-2.20345,-0.0341435,1.63145,-0.00110679,0.78271,-1.55005
-1.20089,2.39856,0.000320038,1.57022,-0.867164,-2.20332,-0.0340534,1.63144,-0.0012859,0.781,-1.555
-1.20092,2.39837,0.000366935,1.57025,-0.867071,-2.20317,-0.0339587,1.63143,-0.0014742,0.77929,-1.55995
-1.20095,2.39816,0.000415868,1.57029,-0.866974,-2.20302,-0.0338599,1.63142,-0.00167065,0.77758,-1.5649
-1.20096,2.39795,0.000466835,1.57032,-0.866872,-2.20287,-0.033757,1.63141,-0.00187527,0.77587,-1.56985
-1.20098,2.39774,0.000519838,1.57036,-0.866767,-2.2027,-0.03365,1.6314,-0.00208806,0.77416,-1.5748
-1.20099,2.39751,0.000574877,1.5704,-0.866658,-2.20253,-0.0335389,1.63139,-0.00230901,0.77245,-1.57975
-1.201,2.39728,0.000631951,1.57044,-0.866544,-2.20236,-0.0334237,1.63138,-0.00253813,0.77074,-1.5847
-1.201,2.39704,0.00069106,1.57048,-0.866427,-2.20218,-0.0333044,1.63137,-0.00277541,0.76903,-1.58965
-1.20099,2.39679,0.000752205,1.57052,-0.866306,-2.20199,-0.033181,1.63136,-0.00302085,0.76732,-1.5946
-1.20099,2.39654,0.000815385,1.57056,-0.86618,-2.2018,-0.0330535,1.63135,-0.00327446,0.76561,-1.59955
-1.20097,2.39628,0.0008806,1.57061,-0.866051,-2.2016,-0.0329218,1.63134,-0.00353623,0.7639,-1.6045
-1.20096,2.39601,0.000948105,1.57065,-0.865917,-2.20139,-0.0327856,1.63132,-0.00380719,0.76219,-1.60945
-1.20093,2.39574,0.00101765,1.5707,-0.865779,-2.20118,-0.0326452,1.63131,-0.00408631,0.76048,-1.6144
-1.20091,2.39545,0.00108922,1.57075,-0.865636,-2.20096,-0.0325008,1.6313,-0.0043736,0.75877,-1.61935
-1.20088,2.39517,0.00116283,1.5708,-0.86549,-2.20073,-0.0323522,1.63129,-0.00466905,0.75706,-1.6243
