0.395893,1.84642,-0.0767949,-0.977323,0.778225,1.55983,-1.60781
0.394693,1.84382,-0.0719726,-0.984142,0.781031,1.55821,-1.60711
0.394339,1.84228,-0.0695546,-0.987057,0.782002,1.55724,-1.6067
0.393806,1.84046,-0.0665955,-0.990782,0.78343,1.55621,-1.60621
0.393768,1.83902,-0.0645068,-0.993077,0.784032,1.55525,-1.60583
0.394175,1.83799,-0.0633612,-0.993842,0.783812,1.55444,-1.60555
0.394662,1.83699,-0.062317,-0.994406,0.783508,1.55367,-1.60529
0.395082,1.83585,-0.0610125,-0.995337,0.783422,1.55289,-1.60499
0.395485,1.83463,-0.0595649,-0.99645,0.783455,1.55211,-1.60466
0.395877,1.83332,-0.0579876,-0.997724,0.783594,1.55133,-1.60432
0.396252,1.83193,-0.0562698,-0.999173,0.783847,1.55056,-1.60396
0.396613,1.83046,-0.0544014,-1.00081,0.784217,1.54978,-1.60357
0.396961,1.82887,-0.0523574,-1.00268,0.784715,1.54899,-1.60317
0.397285,1.82719,-0.0501335,-1.00478,0.78535,1.54819,-1.60273
0.397584,1.8254,-0.0477212,-1.00712,0.786127,1.54737,-1.60228
0.397794,1.82345,-0.0450263,-1.00986,0.787142,1.54655,-1.60178
0.398052,1.82148,-0.042323,-1.01255,0.788147,1.54573,-1.60129
0.398332,1.81944,-0.0395117,-1.01537,0.789214,1.54491,-1.60078
0.398531,1.81722,-0.0363676,-1.01865,0.790532,1.54404,-1.60023
0.398691,1.81487,-0.0329889,-1.02223,0.792017,1.54314,-1.59965
0.398816,1.81239,-0.0293814,-1.02611,0.793663,1.54222,-1.59905
0.398905,1.80977,-0.0255375,-1.0303,0.795473,1.54126,-1.59841
0.398959,1.807,-0.02143,-1.03483,0.797455,1.54025,-1.59775
0.398973,1.8041,-0.0170766,-1.03968,0.799604,1.53921,-1.59706
0.398946,1.80105,-0.0124737,-1.04485,0.80192,1.53813,-1.59634
0.398878,1.79785,-0.00761873,-1.05034,0.804403,1.53701,-1.5956
0.398675,1.79443,-0.00232879,-1.05643,0.80721,1.53583,-1.59481
0.398464,1.79088,0.00315815,-1.06275,0.810127,1.53461,-1.59401
0.398315,1.78728,0.00870549,-1.06909,0.813034,1.53336,-1.5932
0.398065,1.78347,0.0146368,-1.07595,0.816206,1.53205,-1.59236
0.397766,1.7795,0.0208324,-1.08313,0.819547,1.53069,-1.5915
0.397423,1.77539,0.0272795,-1.09062,0.823042,1.52928,-1.59061
0.39704,1.77111,0.0340062,-1.09846,0.8267,1.52782,-1.58971
0.396613,1.76668,0.0409796,-1.10659,0.830506,1.52631,-1.58879
0.396143,1.76211,0.0481981,-1.11502,0.834457,1.52475,-1.58785
0.39563,1.75739,0.0556578,-1.12372,0.838549,1.52315,-1.58691
0.395075,1.75252,0.0633539,-1.1327,0.842777,1.5215,-1.58595
0.394404,1.74747,0.0713827,-1.14209,0.847239,1.51981,-1.58498
0.393687,1.74228,0.0796167,-1.15171,0.851822,1.5181,-1.58401
0.39309,1.73707,0.0878227,-1.1612,0.856295,1.51634,-1.58305
0.392387,1.73167,0.0963758,-1.17112,0.860992,1.51453,-1.58208
0.391637,1.72611,0.105155,-1.18128,0.865813,1.51268,-1.58111
0.39085,1.72041,0.114169,-1.1917,0.870753,1.51077,-1.58014
0.390024,1.71458,0.123386,-1.20233,0.875798,1.50882,-1.57918
0.389158,1.70861,0.132797,-1.21316,0.880942,1.50683,-1.57822
0.388255,1.70251,0.1424,-1.22417,0.886182,1.50481,-1.57728
0.387314,1.69629,0.152187,-1.23536,0.891513,1.50275,-1.57634
0.386336,1.68994,0.162153,-1.24672,0.89693,1.50066,-1.57543
0.385226,1.68341,0.17242,-1.25841,0.902554,1.49854,-1.57452
0.383973,1.67668,0.18299,-1.27046,0.908393,1.49639,-1.57363
0.382962,1.67003,0.193332,-1.28208,0.913939,1.49421,-1.57279
0.381832,1.66319,0.203974,-1.29403,0.919676,1.492,-1.57196
0.380653,1.65622,0.214805,-1.30615,0.925504,1.48974,-1.57116
0.379436,1.64913,0.225781,-1.31839,0.931398,1.48746,-1.57039
0.378182,1.64193,0.236895,-1.33072,0.937354,1.48516,-1.56966
0.376887,1.63463,0.248143,-1.34315,0.943373,1.48284,-1.56896
0.375553,1.62721,0.259522,-1.35567,0.949451,1.48051,-1.5683
0.374179,1.61969,0.271025,-1.36826,0.955586,1.47816,-1.56769
0.372764,1.61206,0.282649,-1.38093,0.961776,1.47579,-1.56711
0.371227,1.60427,0.294481,-1.39379,0.968117,1.47342,-1.56659
0.369417,1.59624,0.30668,-1.40707,0.974779,1.47106,-1.56612
0.367983,1.5884,0.318475,-1.41968,0.98099,1.46868,-1.5657
0.3664,1.58035,0.330546,-1.43259,0.987392,1.46627,-1.56534
0.364758,1.5722,0.342729,-1.44555,0.993859,1.46385,-1.56504
0.363066,1.56394,0.355009,-1.45854,1.00038,1.46144,-1.56479
0.361321,1.55559,0.367383,-1.47158,1.00696,1.45903,-1.56461
0.359521,1.54713,0.379847,-1.48464,1.01359,1.45662,-1.5645
0.357659,1.53858,0.392401,-1.49774,1.02028,1.45422,-1.56447
0.355732,1.52992,0.405046,-1.51086,1.02704,1.45183,-1.5645
0.353731,1.52116,0.417777,-1.52402,1.03387,1.44945,-1.56461
0.351607,1.51227,0.430641,-1.53726,1.04082,1.4471,-1.5648
0.349032,1.50305,0.443952,-1.55104,1.04826,1.4448,-1.5651
0.346903,1.49406,0.456787,-1.56407,1.05519,1.44249,-1.56546
