-1.2,2.39999,1.39922e-06,1.57,-0.867797,-2.2043,-0.0346972,1.6315,-5.61311e-06,0.8,-8.19912
-1.19995,2.39995,1.39976e-05,1.57001,-0.867772,-2.20426,-0.0346718,1.6315,-5.61307e-05,0.8,-8.1912
-1.19991,2.3999,2.88865e-05,1.57002,-0.867743,-2.20421,-0.0346418,1.63149,-0.000115833,0.8,-8.18328
-1.19985,2.39983,4.58116e-05,1.57003,-0.867709,-2.20416,-0.0346076,1.63149,-0.0001837,0.8,-8.17536
-1.19979,2.39977,6.47728e-05,1.57004,-0.867672,-2.2041,-0.0345694,1.63149,-0.000259732,0.8,-8.16744
-1.19972,2.39969,8.577e-05,1.57006,-0.86763,-2.20404,-0.0345271,1.63148,-0.000343928,0.8,-8.15952
-1.19962,2.39958,0.000116439,1.57008,-0.867569,-2.20394,-0.0344652,1.63148,-0.000466905,0.8,-8.1516
-1.1995,2.39944,0.000155252,1.57011,-0.867492,-2.20382,-0.034387,1.63147,-0.00062254,0.8,-8.14368
-1.19936,2.39929,0.000196101,1.57014,-0.867411,-2.2037,-0.0343046,1.63146,-0.00078634,0.8,-8.13576
-1.19922,2.39914,0.000238986,1.57016,-0.867326,-2.20357,-0.0342181,1.63146,-0.000958304,0.8,-8.12784
-1.19908,2.39897,0.000283908,1.5702,-0.867237,-2.20343,-0.0341275,1.63145,-0.00113843,0.8,-8.11992
-1.19892,2.3988,0.000330865,1.57023,-0.867144,-2.20329,-0.0340329,1.63144,-0.00132672,0.8,-8.112
-1.19876,2.39863,0.000380113,1.57026,-0.867046,-2.20313,-0.0339336,1.63143,-0.0015242,0.8,-8.10408
-1.1986,2.39844,0.000431398,1.5703,-0.866944,-2.20298,-0.0338302,1.63142,-0.00172985,0.8,-8.09616
-1.19842,2.39825,0.000484718,1.57033,-0.866838,-2.20281,-0.0337226,1.63141,-0.00194365,0.8,-8.08824
-1.19824,2.39805,0.000540074,1.57037,-0.866729,-2.20264,-0.033611,1.6314,-0.00216562,0.8,-8.08032
-1.19806,2.39784,0.000597467,1.57041,-0.866615,-2.20247,-0.0334953,1.63139,-0.00239576,0.8,-8.0724
-1.19787,2.39763,0.000656895,1.57045,-0.866497,-2.20229,-0.0333755,1.63138,-0.00263406,0.8,-8.06448
-1.19767,2.3974,0.00071836,1.5705,-0.866375,-2.2021,-0.0332515,1.63137,-0.00288052,0.8,-8.05656
-1.19746,2.39717,0.000781861,1.57054,-0.866249,-2.2019,-0.0331235,1.63136,-0.00313515,0.8,-8.04864
-1.19725,2.39694,0.000847398,1.57058,-0.866119,-2.2017,-0.0329914,1.63134,-0.00339795,0.8,-8.04072
-1.19703,2.39669,0.000914971,1.57063,-0.865985,-2.20149,-0.0328551,1.63133,-0.0036689,0.8,-8.0328
-1.1968,2.39644,0.000984834,1.57068,-0.865846,-2.20128,-0.0327142,1.63132,-0.00394905,0.8,-8.02488
-1.19657,2.39618,0.00105673,1.57073,-0.865704,-2.20106,-0.0325693,1.6313,-0.00423736,0.8,-8.01696
-1.19633,2.39591,0.00113067,1.57078,-0.865557,-2.20083,-0.0324202,1.63129,-0.00453383,0.8,-8.00904
-1.19608,2.39564,0.00120664,1.57083,-0.865406,-2.2006,-0.032267,1.63128,-0.00483846,0.8,-8.00112
-1.19583,2.39536,0.00128465,1.57089,-0.865252,-2.20036,-0.0321097,1.63126,-0.00515126,0.8,-7.9932
-1.19557,2.39507,0.00136469,1.57094,-0.865093,-2.20012,-0.0319483,1.63125,-0.00547223,0.8,-7.98528
-1.1953,2.39477,0.00144677,1.571,-0.86493,-2.19986,-0.0317828,1.63123,-0.00580136,0.8,-7.97736
-1.19503,2.39447,0.00153089,1.57106,-0.864763,-2.19961,-0.0316132,1.63122,-0.00613865,0.8,-7.96944
-1.19475,2.39415,0.00161704,1.57111,-0.864592,-2.19934,-0.0314395,1.6312,-0.00648411,0.8,-7.96152
-1.19446,2.39384,0.00170523,1.57118,-0.864417,-2.19907,-0.0312617,1.63119,-0.00683774,0.8,-7.9536
-1.19416,2.39351,0.00179571,1.57124,-0.864238,-2.19879,-0.0310792,1.63117,-0.00720054,0.8,-7.94568
-1.19386,2.39317,0.00188823,1.5713,-0.864054,-2.19851,-0.0308927,1.63115,-0.00757152,0.8,-7.93776
-1.19356,2.39283,0.00198278,1.57137,-0.863867,-2.19822,-0.0307021,1.63113,-0.00795065,0.8,-7.92984
-1.19324,2.39248,0.00207936,1.57143,-0.863675,-2.19792,-0.0305073,1.63112,-0.00833796,0.8,-7.92192
-1.19292,2.39213,0.00217799,1.5715,-0.86348,-2.19762,-0.0303085,1.6311,-0.00873342,0.8,-7.914
-1.1926,2.39176,0.00227865,1.57157,-0.86328,-2.19731,-0.0301055,1.63108,-0.00913705,0.8,-7.90608
-1.19226,2.39139,0.00238134,1.57164,-0.863076,-2.197,-0.0298984,1.63106,-0.00954885,0.8,-7.89816
-1.19192,2.39101,0.00248607,1.57171,-0.862868,-2.19668,-0.0296872,1.63104,-0.00996881,0.8,-7.89024
-1.19157,2.39063,0.00259284,1.57179,-0.862657,-2.19635,-0.029472,1.63102,-0.0103969,0.8,-7.88232
-1.19122,2.39023,0.00270165,1.57186,-0.862441,-2.19602,-0.0292526,1.631,-0.0108332,0.8,-7.8744
-1.19086,2.38983,0.00281274,1.57194,-0.86222,-2.19568,-0.0290286,1.63098,-0.0112787,0.8,-7.86648
-1.19049,2.38942,0.00292587,1.57202,-0.861996,-2.19533,-0.0288005,1.63096,-0.0117323,0.8,-7.85856
-1.19012,2.38901,0.00304104,1.5721,-0.861768,-2.19498,-0.0285683,1.63094,-0.0121941,0.8,-7.85064
-1.18974,2.38858,0.00315824,1.57218,-0.861535,-2.19462,-0.0283319,1.63092,-0.0126641,0.8,-7.84272
-1.18935,2.38815,0.00327748,1.57226,-0.861299,-2.19425,-0.0280915,1.6309,-0.0131422,0.8,-7.8348
-1.18896,2.38771,0.00339876,1.57234,-0.861058,-2.19388,-0.027847,1.63087,-0.0136285,0.8,-7.82688
-1.18855,2.38727,0.00352207,1.57243,-0.860813,-2.1935,-0.0275983,1.63085,-0.014123,0.8,-7.81896
-1.18815,2.38682,0.00364741,1.57251,-0.860565,-2.19312,-0.0273456,1.63083,-0.0146256,0.8,-7.81104
-1.18773,2.38635,0.0037748,1.5726,-0.860312,-2.19273,-0.0270888,1.6308,-0.0151364,0.8,-7.80312
-1.18731,2.38589,0.00390422,1.57269,-0.860055,-2.19233,-0.0268278,1.63078,-0.0156554,0.8,-7.7952
-1.18689,2.38542,0.00403364,1.57278,-0.859799,-2.19193,-0.0265668,1.63076,-0.0161743,0.8,-7.78728
-1.18647,2.38494,0.00416509,1.57287,-0.859538,-2.19153,-0.0263018,1.63073,-0.0167014,0.8,-7.77936
-1.18603,2.38446,0.00429858,1.57296,-0.859273,-2.19112,-0.0260326,1.63071,-0.0172367,0.8,-7.77144
-1.18559,2.38397,0.00443411,1.57306,-0.859004,-2.1907,-0.0257594,1.63068,-0.0177802,0.8,-7.76352
-1.18514,2.38347,0.00457167,1.57315,-0.858731,-2.19028,-0.025482,1.63066,-0.0183318,0.8,-7.7556
-1.18469,2.38297,0.00471127,1.57325,-0.858454,-2.18986,-0.0252005,1.63063,-0.0188915,0.8,-7.74768
-1.18423,2.38246,0.00485291,1.57335,-0.858173,-2.18942,-0.0249149,1.6306,-0.0194595,0.8,-7.73976
-1.18376,2.38194,0.00499658,1.57344,-0.857888,-2.18898,-0.0246252,1.63058,-0.0200356,0.8,-7.73184
-1.18329,2.38141,0.00514229,1.57355,-0.857599,-2.18853,-0.0243314,1.63055,-0.0206199,0.8,-7.72392
-1.18281,2.38088,0.00529004,1.57365,-0.857306,-2.18808,-0.0240335,1.63052,-0.0212123,0.8,-7.716
-1.18232,2.38034,0.00544007,1.57375,-0.857009,-2.18762,-0.023731,1.6305,-0.0218139,0.8,-7.70808
-1.18183,2.37979,0.00559214,1.57386,-0.856707,-2.18715,-0.0234244,1.63047,-0.0224237,0.8,-7.70016
-1.18133,2.37923,0.00574625,1.57396,-0.856401,-2.18668,-0.0231137,1.63044,-0.0230416,0.8,-7.69224
-1.18082,2.37866,0.00590239,1.57407,-0.856092,-2.1862,-0.0227988,1.63041,-0.0236678,0.8,-7.68432
-1.18031,2.37809,0.00606057,1.57418,-0.855778,-2.18572,-0.0224799,1.63038,-0.024302,0.8,-7.6764
-1.17978,2.37751,0.00622079,1.57429,-0.85546,-2.18523,-0.0221568,1.63035,-0.0249445,0.8,-7.66848
-1.17926,2.37693,0.00638304,1.5744,-0.855138,-2.18473,-0.0218297,1.63032,-0.0255951,0.8,-7.66056
-1.17872,2.37633,0.00654733,1.57451,-0.854812,-2.18423,-0.0214984,1.63029,-0.0262538,0.8,-7.65264
-1.17818,2.37573,0.00671365,1.57463,-0.854482,-2.18372,-0.021163,1.63026,-0.0269208,0.8,-7.64472
-1.17764,2.37512,0.00688201,1.57474,-0.854148,-2.1832,-0.0208236,1.63023,-0.0275959,0.8,-7.6368
-1.17708,2.37451,0.00705266,1.57486,-0.85381,-2.18268,-0.0204795,1.6302,-0.0282802,0.8,-7.62888
-1.17652,2.37388,0.00722535,1.57498,-0.853467,-2.18215,-0.0201313,1.63017,-0.0289726,0.8,-7.62096
-1.17595,2.37325,0.00740007,1.5751,-0.853121,-2.18161,-0.019779,1.63013,-0.0296732,0.8,-7.61304
-1.17538,2.37261,0.00757683,1.57522,-0.85277,-2.18107,-0.0194226,1.6301,-0.030382,0.8,-7.60512
-1.1748,2.37197,0.00775562,1.57535,-0.852415,-2.18052,-0.0190621,1.63007,-0.0310989,0.8,-7.5972
-1.17421,2.37131,0.00793645,1.57547,-0.852057,-2.17997,-0.0186975,1.63004,-0.031824,0.8,-7.58928
-1.17362,2.37065,0.00811932,1.5756,-0.851694,-2.17941,-0.0183287,1.63,-0.0325573,0.8,-7.58136
-1.17301,2.36998,0.00830422,1.57573,-0.851327,-2.17884,-0.0179559,1.62997,-0.0332988,0.8,-7.57344
-1.17241,2.36931,0.00849116,1.57585,-0.850956,-2.17827,-0.017579,1.62993,-0.0340484,0.8,-7.56552
-1.17179,2.36862,0.00868014,1.57598,-0.850581,-2.17769,-0.017198,1.6299,-0.0348061,0.8,-7.5576
-1.17117,2.36793,0.0088714,1.57612,-0.850202,-2.1771,-0.0168123,1.62986,-0.0355731,0.8,-7.54968
-1.17054,2.36723,0.00906471,1.57625,-0.849819,-2.17651,-0.0164225,1.62983,-0.0363482,0.8,-7.54176
-1.16991,2.36653,0.00926004,1.57638,-0.849431,-2.17591,-0.0160287,1.62979,-0.0371315,0.8,-7.53384
-1.16927,2.36581,0.00945742,1.57652,-0.84904,-2.1753,-0.0156307,1.62975,-0.0379229,0.8,-7.52592
-1.16862,2.36509,0.00965683,1.57666,-0.848644,-2.17469,-0.0152286,1.62972,-0.0387225,0.8,-7.518
-1.16796,2.36436,0.00985827,1.5768,-0.848244,-2.17407,-0.0148224,1.62968,-0.0395303,0.8,-7.51008
-1.1673,2.36363,0.0100618,1.57694,-0.847841,-2.17345,-0.0144121,1.62964,-0.0403462,0.8,-7.50216
-1.16664,2.36289,0.0102673,1.57708,-0.847433,-2.17282,-0.0139977,1.62961,-0.0411704,0.8,-7.49424
-1.16596,2.36214,0.0104748,1.57722,-0.847021,-2.17218,-0.0135792,1.62957,-0.0420027,0.8,-7.48632
-1.16528,2.36138,0.0106844,1.57737,-0.846605,-2.17154,-0.0131565,1.62953,-0.0428432,0.8,-7.4784
