Data_0,Data_1,Data_2,Data_3,Data_4,Data_5,Data_6,Data_7,Data_8
0.015093217370597545,1.076376683981677,0.36898914317720327,1.827524021219606,-0.13321161102792178,-1.0634425509369905,0.7199961961657777,1.5646238745705536,-1.494330012243133
0.016072777896953827,1.0752178379766204,0.3692793456830261,1.827730897586979,-0.1326299813748224,-1.0625319741097239,0.7206017905858565,1.5645724171593225,-1.4955235530690552
0.017045463184318432,1.0740686783485136,0.36956759426930424,1.8279363644253475,-0.13205236449293956,-1.061627707971908,0.7212032159031059,1.5645215335088036,-1.4967090328300983
0.018011277151103178,1.0729287449944518,0.36985384146224193,1.828140488687339,-0.13147871006061462,-1.0607299203823741,0.7218005298649361,1.564470728748783,-1.4978863668102638
0.018970232881926785,1.0717985348995784,0.3701381355663648,1.8283433341453312,-0.1309090636697836,-1.059838303610079,0.7223936939524396,1.564420466748542,-1.499055474317563
0.01992233348755712,1.070677586209082,0.37042042906841754,1.828544961542515,-0.13034342198510773,-1.0589530321577838,0.7229826714763565,1.564370721726991,-1.500216278492877
0.020867586607166144,1.069565926622835,0.37070077023534037,1.8287449611201974,-0.1297817350680187,-1.0580738046227887,0.7235675210134833,1.5643210015110625,-1.501369173744475
0.02180599951706519,1.068464050141546,0.37097915827973593,1.8289434101998052,-0.12922404887534633,-1.0572008015356023,0.7241482048349023,1.5642717725390691,-1.5025136005130728
0.022737579147940945,1.0673714920677297,0.3712555456899502,1.829140382429997,-0.128670360419313,-1.056334194851534,0.7247247805271354,1.5642230114769242,-1.503649961051613
0.023662332101272332,1.0662878097770312,0.37152998073444865,1.8293359479611198,-0.12812066685406043,-1.0554736807414353,0.725297209418029,1.56417469609891,-1.504778170889443
0.02458025998880231,1.0652135169029127,0.37180246262728683,1.8295301736113798,-0.12757491870725057,-1.0546194374246236,0.7258655014340144,1.5641263376184498,-1.5058981495682662
0.02549137369804777,1.0641481674480868,0.37207294385819445,1.8297231230251176,-0.12703316237979767,-1.0537711670384173,0.7264296660300177,1.5640784056994903,-1.5070098204515552
0.026395641513875967,1.0630922718332978,0.3723414726969552,1.8299148568235681,-0.12649539530691434,-1.0529295211017735,0.7269896654501979,1.5640308800803602,-1.5081135781595978
0.027293070636949857,1.062045381001144,0.372608001597222,1.8301049651318773,-0.12596161504564063,-1.0520937173367575,0.7275455104937745,1.5639837414618174,-1.5092088633350575
0.028183667925900435,1.0610075348410306,0.3728725787944152,1.8302935251608266,-0.12543181926905722,-1.0512644134733777,0.7280971646853459,1.5639369714613343,-1.5102960784232322
0.02906743991357419,1.0599787713476156,0.3731351567094568,1.830480610453686,-0.12490605252243148,-1.0504413007663065,0.7286446868054084,1.5638905525695528,-1.5113751391366876
0.029944392822506938,1.0589586590942313,0.37339578354659086,1.8306662910604194,-0.12438426371181444,-1.0496245527521992,0.7291880860807265,1.5638444681088095,-1.5124459651916424
0.030814537255830166,1.0579477223801366,0.373654411697044,1.8308506337036181,-0.12386645093187787,-1.0488138671081404,0.7297273245381354,1.5637987021936306,-1.5135089477343755
0.03167787863686056,1.056945525367215,0.37391108933677547,1.8310337019365497,-0.1233526123677966,-1.048009423488133,0.7302624127698536,1.5637532396931013,-1.5145635240985567
0.03253442213130775,1.0559521205362417,0.37416576883007047,1.831215556293702,-0.1228427462909496,-1.0472113930126148,0.7307933608649694,1.5637080661950258,-1.5156100935776673
0.033384177335675336,1.054967557875154,0.3744184983272267,1.8313957868175943,-0.12233689781648338,-1.0464194710572225,0.7313201784333391,1.563663635588368,-1.5166485688821678
0.03422714871446764,1.0539918849974628,0.3746692301680866,1.8315744706403063,-0.121835016393259,-1.0456338350838306,0.7318428278666931,1.5636194449692054,-1.517678866868772
0.035063307786964204,1.0530246796384568,0.37491796571800834,1.8317516812301442,-0.12133710063297454,-1.0448541865082939,0.7323613201048126,1.5635754829381314,-1.5187009083434995
0.035892655482273605,1.052066474824159,0.3751647530391533,1.8319274885656696,-0.12084319597493054,-1.0440807085457946,0.732875665567839,1.5635317386372125,-1.5197146178740841
0.03671520203770351,1.051116843028696,0.37540954438741436,1.832101959301462,-0.12035328023373948,-1.043313575708794,0.7333858741809571,1.5634886693408463,-1.5207203912278726
0.03753095720428923,1.050175844650253,0.37565234104818745,1.832275156926009,-0.11986735565864881,-1.0425529542204108,0.7338919086362475,1.5634457753697362,-1.5217176701401023
0.038339925593726454,1.0492435372181022,0.37589319100747015,1.8324466742955143,-0.11938541503973499,-1.0417985347915861,0.7343938269212329,1.5634030483959325,-1.5227068580967473
0.039142111598654994,1.0483195079122944,0.3761320464486092,1.832617058838673,-0.11890746086187765,-1.0410500228244906,0.7348915907457125,1.5633609481036435,-1.5236878718016174
0.039937524079230347,1.0474042987549894,0.3763689085879004,1.8327858967481556,-0.11843348613959293,-1.0403080729478529,0.7353852103999283,1.563318977108917,-1.5246606319150917
0.04072617147475044,1.046497490789133,0.3766037785838654,1.8329532614890625,-0.11796349357153901,-1.039572373462376,0.7358746956853357,1.5632775968866992,-1.5256255304827615
0.041508061823646525,1.0455991525747117,0.37683670430165417,1.8331192230369004,-0.11749748105202207,-1.0388426274744802,0.736360009176163,1.5632363117587156,-1.5265820056948918
0.0422832027825244,1.0447088817985324,0.37706763780950603,1.8332838480433407,-0.1170354418992029,-1.0381190198096104,0.7368412087476784,1.56319558482457,-1.5275304576608708
0.04305155488264312,1.0438272304904392,0.3772965802140769,1.833447199994099,-0.11657740248179027,-1.0374017265140032,0.7373182560027595,1.5631553895700556,-1.5284707998683102
0.04381312729168507,1.0429537892256981,0.3775235325694566,1.8336088717427408,-0.11612335985898459,-1.036690915271699,0.7377911611298044,1.5631152331238094,-1.5294029499141606
0.044567928741867435,1.0420891032604105,0.3777484958796655,1.8337694107154463,-0.11567330655350827,-1.035986278185166,0.7382598870716048,1.5630755812590187,-1.5303268293095171
0.04531596755062717,1.041232289101272,0.37797147110103335,1.8339284031024923,-0.1152272447955861,-1.0352879895985854,0.7387244452928278,1.563036410008065,-1.5312423632936978
0.04605724696415736,1.040383908070651,0.3781924591444639,1.8340859223666977,-0.11478516735717559,-1.0345957479582093,0.7391848934752265,1.56299722892521,-1.5321494806571532
0.04679177475062257,1.0395440272115235,0.3784114608775932,1.834242038481397,-0.11434707670589783,-1.0339097336506733,0.7396411930373552,1.5629585060940498,-1.5330485811893677
0.04751955830919963,1.0387122427657434,0.37862847712684444,1.8343968180961925,-0.11391296583983046,-1.0332301184942478,0.7400933539920445,1.5629202197476288,-1.533939578073245
0.048240600011438595,1.037888637770257,0.37884350867938577,1.834549857078249,-0.11348283744197374,-1.032556598529255,0.7405413391148574,1.562882349152922,-1.5348223886155008
0.04895491146857256,1.0370732913177556,0.3790566030466529,1.8347017057242017,-0.11305668471555408,-1.0318893518506824,0.7409852064728342,1.5628448745617227,-1.535696934050782
0.049662494387969325,1.036266278744028,0.3792677119599722,1.8348519529584355,-0.11263450586281032,-1.031228080477425,0.7414249178515143,1.5628077771638644,-1.5365636069716697
0.050363312986570374,1.035467204189832,0.3794767894434322,1.8350006748480068,-0.11221632722836983,-1.0305732487690087,0.7418604836132823,1.5627710390426635,-1.5374218460894369
0.05105737526650467,1.0346761582158206,0.37968388522829316,1.8351479438467873,-0.11180214117232956,-1.0299246443646695,0.7422919136283093,1.5627346431324787,-1.538272052009732
0.051744693525966,1.033893227081015,0.37988899992192243,1.8352938289670893,-0.11139194509384753,-1.0292822987990702,0.7427191705362753,1.5626985731782868,-1.5391141386928544
0.0524252654504862,1.0331184929471335,0.38009213410283743,1.8354383959431408,-0.11098573651562194,-1.0286461953473187,0.7431422655131337,1.562662813697178,-1.5399480241859898
0.05309910286403219,1.0323520340732124,0.3802932883220761,1.8355817073867935,-0.11058351775418851,-1.0280163180789554,0.7435612092039798,1.562627349941681,-1.540773630429082
0.05376621235276624,1.0315934573844037,0.38049246310450197,1.8357233553192562,-0.11018528166371588,-1.0273926985818758,0.7439760117482673,1.5625921678648291,-1.5415908830699279
0.05442660019000822,1.0308428560934946,0.3806896589500476,1.8358638863738905,-0.10979102611396552,-1.0267752734202338,0.7443866828038255,1.5625572540868868,-1.542400178904634
0.05508026767492957,1.0301003189856655,0.38088482957324066,1.8360028859858133,-0.10940074907588537,-1.0261640756947024,0.7447931848080789,1.562523063480236,-1.5432014282649118
0.05572722539732222,1.0293659306288,0.3810780244104849,1.8361404268985533,-0.1090144486168031,-1.0255590901720146,0.7451955755059904,1.5624890940776603,-1.5439945457417164
