Data_0,Data_1,Data_2,Data_3,Data_4,Data_5,Data_6,Data_7,Data_8,Data_9
-0.003966190827347807,-0.019532913396190198,0.00043964861712844297,0.00033487819254489224,0.0009025688557172003,0.0013249490340791826,0.000918335840339298,-9.052404908203424e-05,-0.001826368472316219,0.6143005181347151
-0.004218401269647755,-0.02091939852876739,0.00048289279803605977,0.00034009981851427286,0.0009885929750109363,0.001479771693828028,0.0010076095507819286,-0.00011134598982546371,-0.0020043260818091864,0.6379274611398964
-0.004450713141597371,-0.022248841601247706,0.0005279965023727704,0.00037108299274163186,0.0010809168342441825,0.0016223793574049181,0.0011008327377789201,-0.00010435163096975585,-0.0021896114835723616,0.6615544041450778
-0.004613590275756859,-0.023450199741777374,0.0005808765243357026,0.00042546056067071635,0.0011893367947539135,0.0017797914393729796,0.0012093094585980914,-0.0001236741971832016,-0.002405361823424023,0.6851813471502591
-0.004611744830978551,-0.024434198941718804,0.0006468473804407175,0.0004757512338381268,0.0013201043772985872,0.0020016133373714764,0.0013436874278719897,-0.00011613100599898167,-0.0026723316243851595,0.7088082901554404
-0.004584959822417577,-0.025421106389202412,0.0007130249806707812,0.0005223458805604209,0.001453799017275812,0.0022071328168602996,0.0014782195962642693,-0.00013421738023422286,-0.0029401498183125856,0.7324352331606219
-0.00458486316521459,-0.026361768456813553,0.0007794330561833654,0.0005655881086862202,0.0015853028803765338,0.0024226266700171626,0.0016134720737690097,-0.0001510024655539123,-0.003208923828644914,0.7560621761658032
-0.004584773323581592,-0.02730950990176731,0.0008467081642222235,0.000605781206243435,0.001719768720133956,0.0026229254482789226,0.0017504434280576177,-0.00016660398751521804,-0.0034812087075714077,0.7796891191709845
-0.004584689696864193,-0.02826428318802436,0.0009142076845530665,0.0006431938923073544,0.001857031559595675,0.002833565999050592,0.0018878606658677183,-0.00018112625324517815,-0.003754427443004663,0.8033160621761659
-0.004584611750965396,-0.02920208709943549,0.0009819443410373034,0.0007020096176389336,0.0019921533945484395,0.003053842103781237,0.002025760306685527,-0.00019466201170157188,-0.004028624964737732,0.8269430051813472
-0.004584539009372377,-0.030124691982509333,0.0010499379204077935,0.0007331901117458881,0.002127736676538007,0.0032594107754567777,0.0021641730076447465,-0.00020729401229641655,-0.0043038844286977344,0.8505699481865285
-0.004607958483185141,-0.031057160617740057,0.0011181935647185041,0.0007858100453274886,0.0022638095485144967,0.003474964717283293,0.0023031243309884616,-0.0002190963174628542,-0.004580230041658612,0.87419689119171
-0.004606582571308301,-0.031975892001092424,0.0011867241623771774,0.0008350272518844563,0.002402723585176423,0.0036765796216929837,0.0024426353962078346,-0.00023013541332748378,-0.004857702701946576,0.8978238341968913
-0.004628381923319082,-0.032882261662392234,0.0012555381791112845,0.0008811085869411462,0.0025397130012611677,0.0039115238394818565,0.002582723436961162,-0.00024047115383110906,-0.005136358774911215,0.9214507772020726
-0.004625905360572998,-0.03380040919897695,0.0013246492784922315,0.0009242949303056706,0.0026795494613345173,0.0041088016316966815,0.002723402278948326,-0.0002501575667306555,-0.005416223223422997,0.945077720207254
-0.004646318752903027,-0.034684379637894155,0.0013940759453420868,0.0009875407059820407,0.00281753876098514,0.004339323574405036,0.002864910116226287,-0.0002592435445159175,-0.005697292549684779,0.9687046632124353
-0.004665482797352094,-0.03558197963095877,0.0014637982616387147,0.0010243388121970276,0.0029583712284156254,0.004555737029111113,0.0030067880906178364,-0.0002677734389759151,-0.005979582501346802,0.9923316062176166
-0.004661061125741744,-0.036470160315561016,0.0015343822942430589,0.0010813388920531308,0.0030996590694892666,0.004759065079170031,0.0031504038401547673,-0.00029821453994320185,-0.006265414217613925,1.015958549222798
-0.004679189756106492,-0.03737211123836617,0.0016052202234020112,0.0011349319975741932,0.003241416344084259,0.0049948119528452194,0.0032947956011243713,-0.0003045501213249633,-0.006552346759418863,1.0395854922279795
-0.004718400033661744,-0.0382650465565191,0.001676343058671996,0.0011853567350490618,0.003383654434763914,0.0052166217192355846,0.0034397339640421074,-0.000310511149797246,-0.006840415472941046,1.0632124352331607
-0.004733287794878159,-0.03917182658209571,0.0017477326106752422,0.0012328313897775154,0.0035263823453035533,0.0054254545779078055,0.0035850041682771445,-0.0003381519621467822,-0.007129606102776227,1.086839378238342
-0.0047692240716767495,-0.04006990229454337,0.0018193909446480477,0.0012775560286602638,0.0036696069634065535,0.005666012396272348,0.0037310620332991744,-0.00034228074966265594,-0.007419924379744708,1.1104663212435235
-0.004803098307267499,-0.04096004603188184,0.0018913192932809287,0.0013197143458046794,0.0038133332926446523,0.0058709668637942245,0.0038776770366080846,-0.00034617262532364096,-0.007711394671951639,1.1340932642487047
-0.004856741701529546,-0.04186465719026677,0.001963518148591842,0.0013811707388487297,0.003959734203019412,0.006107657289330405,0.0040248497629923165,-0.00037153863722123864,-0.008004015391913985,1.1577202072538861
-0.004885763876893098,-0.042783056187013745,0.002035987343577695,0.0014391621859903671,0.004104359980245252,0.006331002975948126,0.0041723635182331215,-0.000373877724895493,-0.008297760959380214,1.1813471502590676
-0.004934666682040022,-0.04369310347849266,0.0021087261249797752,0.0014724070060780708,0.004249499405080605,0.00656336228499657,0.004320659491164891,-0.0003975896205672806,-0.008592626564601193,1.2049740932642488
-0.005002271526783168,-0.04459548407457953,0.002181733218297336,0.001525222717399912,0.004397292948074504,0.006782828123685437,0.004469507021142534,-0.00041998575822121595,-0.008888626830583285,1.2286010362694302
-0.005066152674691792,-0.04553349118121006,0.0022555401980611208,0.0015751293221653458,0.004545478967379448,0.007011538194416975,0.004620182247212466,-0.00041981582751635056,-0.009187906523953338,1.2522279792746116
-0.005126539928947394,-0.04644144913387443,0.002329561181294154,0.0016435602380312031,0.004694061705581346,0.007248993160642839,0.0047711180483557625,-0.0004409090768142303,-0.009488181940901747,1.2758549222797928
-0.005204826024492492,-0.04738479778869314,0.0024038390238312183,0.0016870938793813574,0.004843044065106241,0.007473547674052865,0.004922537429223289,-0.0004608563721161307,-0.009789426516612154,1.2994818652849742
-0.005278886074061605,-0.04829833177071655,0.0024783290434474935,0.0017282774843871299,0.004992427746016615,0.00770708951478398,0.0050744376684664656,-0.00045861762482629756,-0.010091655538806782,1.3231088082901556
-0.005370015157891327,-0.04922597846249086,0.002553051906006617,0.0017882940999229262,0.005142213370123405,0.00792810073456398,0.005227025679787732,-0.00047754170201228576,-0.010394839396274322,1.3467357512953368
-0.005456282977401578,-0.05016707915215358,0.00262800561357455,0.0018451091400733632,0.0052924005929707784,0.00817928157862143,0.005379865797016104,-0.0004954562777603728,-0.010698990392376052,1.3703626943005183
-0.005537974171785896,-0.05110009329868923,0.0027031878579134552,0.0018989100650907238,0.005442988205052676,0.008396216873311624,0.005533383965105638,-0.0005124204609055791,-0.011004076536836984,1.3939896373056997
-0.0056362178073086355,-0.05202559625136566,0.002778575192889776,0.0019498717329634171,0.0055939742234309845,0.00864343088194268,0.005687145884119653,-0.00052848938661469,-0.01131008691837009,1.417616580310881
-0.005750112695594443,-0.05296493111304116,0.00285418675333834,0.001998157402917296,0.005747436977538957,0.0088776636793952,0.0058415739740814215,-0.0005437145328021716,-0.0116171137228989,1.4412435233160623
-0.005858055390996252,-0.053896694536112164,0.0029300194404583636,0.0020439196442483083,0.005899107493231169,0.009099655376204099,0.005996442898731051,-0.0005581440066973195,-0.011924951726377465,1.4648704663212437
-0.005960382499433387,-0.054842117683099954,0.003006587754187587,0.002108012353708642,0.006053243131921775,0.009351520611713952,0.006152574993413784,-0.0005718228048272563,-0.012235829130939414,1.488497409326425
-0.006078074710619977,-0.05577989964088101,0.0030833436572570696,0.0021481195117744895,0.006207660869925392,0.009590339376223557,0.006309299083898983,-0.0005847930492622986,-0.012547342394140433,1.5121243523316064
-0.006210317911944421,-0.056710549265428734,0.0031602644495186544,0.002206780010494355,0.006360299419021357,0.009816838288300798,0.006466393465215215,-0.0005970942026496997,-0.012859696054867795,1.5357512953367878
-0.006335765828210644,-0.0576551215903731,0.0032373695271782237,0.002262426253611662,0.006515385324236509,0.010072861213163798,0.0066238539235668045,-0.000608763264231776,-0.013172876165935406,1.559378238341969
-0.006454791659944044,-0.058592422947334806,0.0033146563633345534,0.002315223785583835,0.006670748829231744,0.010315777496521869,0.006781675844364526,-0.0006198349488136231,-0.013486662895645112,1.5830051813471504
-0.0066087566631058995,-0.0595434274586875,0.003392101769199731,0.002365328037373371,0.006826389183111551,0.01054630226104542,0.006940059315172445,-0.0006303418503927473,-0.013801462405123177,1.6066321243523318
-0.006754894245044165,-0.060487024608693894,0.003469724473499132,0.0024333554022154705,0.006982305087191011,0.010785577746702362,0.007098578878957767,-0.0006403145919822606,-0.014116634122767304,1.630259067357513
-0.006893626277095253,-0.06142367893687635,0.0035475214839033,0.002477498395324756,0.007140538459051321,0.011033164973428244,0.007257444633089128,-0.0006702190350075023,-0.014432797223178561,1.6538860103626944
-0.0070457550741176,-0.062353824705843636,0.003625469306200009,0.002539816762526274,0.007296899569043423,0.0112682441696986,0.00741665077869067,-0.0006782072502693393,-0.014749516287366753,1.6775129533678759
-0.00721059628457442,-0.06329824349547561,0.0037035658286021485,0.002598996027322325,0.007453534632811287,0.011511857399747723,0.007576395076843326,-0.0006857930829448786,-0.015066785684458147,1.701139896373057
-0.00738750416955685,-0.06423591633383917,0.003782358179606872,0.0026552026124736336,0.007612475109694319,0.011763580445782481,0.007737271258668196,-0.0007133448072475058,-0.015387040731458997,1.7247668393782385
-0.007555549225167683,-0.06518757270419893,0.003861267120101701,0.0027085933289388154,0.007769548856993383,0.012002692530999908,0.007898622118331871,-0.0007191963679550574,-0.01570771055167687,1.74839378238342
-0.007735490870757404,-0.06613226118370082,0.003940291650984326,0.002759316005065637,0.007928920384487214,0.012250149845318541,0.008060027608796923,-0.000745049650311843,-0.016028997054254677,1.7720207253886011
-0.007926731805285307,-0.06707039468823911,0.00401945088005289,0.0028075100678219443,0.008088454841758796,0.01250554067539895,0.0082219000262989,-0.0007493444096714799,-0.016350685318034974,1.7956476683937825
-0.008108460901495649,-0.0680023607433082,0.004098742469413647,0.0028735535443719347,0.00824815304597866,0.012748229014303307,0.008384022371186236,-0.0007736720226687823,-0.016673178189855413,1.819274611398964
-0.008301395379255226,-0.06892852316611144,0.004178164009993309,0.002916094969813912,0.008408015366417493,0.012999097397224693,0.008546390768851072,-0.0007765678951814155,-0.0169958456201762,1.8429015544041452
-0.008504978061920543,-0.06984922362301539,0.004257692829930586,0.002976732911203456,0.008568041767101561,0.013237541364803988,0.008709001165770893,-0.0007995237547263834,-0.017319301569687428,1.8665284974093266
-0.008718681621575844,-0.07078496653502026,0.004337327430730066,0.0030343736701234623,0.008728231846075204,0.013484383102854974,0.008871849355101089,-0.000801161501164372,-0.017643118501259304,1.890155440414508
-0.008942006782190072,-0.0717148742946548,0.004417106549170154,0.003089170766656398,0.008888584871549955,0.013739211595390875,0.00903472935510796,-0.0008228829519049771,-0.017967293420269752,1.9137823834196892
-0.009154334174453028,-0.07261913471772978,0.004496966050115717,0.0031412693505259615,0.00904909981518985,0.013981490920953417,0.00919825122527586,-0.0008435347180528027,-0.018292225743549766,1.9374093264248706
-0.009376352627759037,-0.07353932860108213,0.0045774689197550416,0.003210936038049692,0.009211788316084067,0.014231988834179256,0.009362792361880161,-0.0008631712183224089,-0.018619501692859048,1.961036269430052
-0.009607587221604964,-0.0744545844933604,0.0046580633458547325,0.0032570703795436443,0.009372525808803605,0.014490305086880165,0.00952750399475225,-0.0008617309053989747,-0.01894720729093114,1.9846632124352332
-0.009847587751309735,-0.07538528108407865,0.004738707670066055,0.003321041451276467,0.009535435164857857,0.014735962612304927,0.00969238396120201,-0.0008804587074771954,-0.019275132754731264,2.008290155440415
-0.010116010099042226,-0.0762905193987752,0.004819442527945765,0.0033617994848878815,0.009698406117817481,0.014989682355844736,0.009857630753990656,-0.000898270116299087,-0.01960347998007742,2.031917098445596
-0.010371316457532467,-0.07719166236108603,0.004900266240454189,0.00342063471683297,0.00985943441031701,0.015231004527219167,0.01002283055822715,-0.0009152112017351997,-0.01993223948183281,2.0555440414507773
-0.010634219899976817,-0.07808894253852929,0.004981177088429679,0.0034765989285434834,0.010022632618163855,0.015480606177820953,0.010188392283442399,-0.0009313256022500107,-0.02026140175026209,2.079170984455959
-0.01090435342924514,-0.07898257905832165,0.005062153277316758,0.003549878455269076,0.010185894423228991,0.01573808618094975,0.0103539024193453,-0.0009466546639690489,-0.02059075684612573,2.10279792746114
-0.011161337983392519,-0.07987277841992785,0.005143234078501179,0.0035995603669992985,0.010349221592730601,0.016003063802747724,0.01051976909376034,-0.0009612375708074607,-0.020920305152658077,2.1264248704663213
-0.011445866496977411,-0.08075973525442107,0.005224376622483602,0.0036468267769297668,0.010512615578722297,0.016255158387234545,0.010685579115610721,-0.0009751114663277977,-0.021250446965063344,2.150051813471503
-0.011736584979271115,-0.08162362477061394,0.005305600091969026,0.003711805929684867,0.010676077544905143,0.016495009849419446,0.010851739946722862,-0.0009883115679226616,-0.021580761939249876,2.173678756476684
-0.0120131994150466,-0.08250559676940196,0.005387402567966428,0.003773632654751016,0.010839608391472558,0.016763220787183706,0.011019038596380922,-0.0010008712738830117,-0.021913449903889496,2.1973056994818654
-0.012316383468812104,-0.08336481128114213,0.005469258006200014,0.0038324628991646572,0.011005207575799909,0.016998444695154723,0.011186424056374256,-0.0010328102404892408,-0.022246204146833832,2.220932642487047
-0.012604887509777465,-0.08422238020476629,0.005551165738399017,0.003888444614012062,0.01117077996005462,0.01726223631263207,0.011353896011403004,-0.001043224175237861,-0.022579229026293213,2.2445595854922282
-0.012919374263024481,-0.08507840309505195,0.005633145011168612,0.003941718190588462,0.011334333594668778,0.01751326690310608,0.011521453980987,-0.0010531343316488337,-0.022912518768750376,2.2681865284974094
-0.01323862186222886,-0.08591301251079528,0.005715154157624133,0.003992416870363261,0.011499962655597898,0.017772125396061867,0.01168909733610898,-0.0010625654958146776,-0.023245867937887667,2.291813471502591
-0.013542451859214178,-0.086727268638036,0.005797233290430567,0.004060620099664953,0.011665574087634812,0.01801848269156037,0.011856825314597993,-0.0010914941646367725,-0.023579479924511437,2.3154404145077723
-0.013871510861867957,-0.08756206811447448,0.005879360642639912,0.004105586895404885,0.011829177419826512,0.01829284237074398,0.012024637035342772,-0.0010990816162308906,-0.023913348377488736,2.3390673575129535
-0.01418470283157713,-0.0883765519464598,0.0059615353795443695,0.004168323317310309,0.011994860844278992,0.018534034687620184,0.012192730890406093,-0.001126241104136975,-0.024247267586660418,2.362694300518135
-0.014522665452983568,-0.08917172077617273,0.006043756638160156,0.004228036784515737,0.012160533173930094,0.018803466959706527,0.012360697504060957,-0.0011321610081227273,-0.024581440238819384,2.3863212435233163
-0.014864278660350828,-0.08996844893106927,0.006126043456020028,0.004284874914055206,0.012326197706853757,0.019059925462279713,0.012528745088514974,-0.0011377958554251936,-0.024915859608227467,2.4099481865284975
-0.015209370983369547,-0.09074675558412175,0.006208871991535888,0.004338977932078258,0.012491857448726556,0.01930404290772269,0.01269806746050322,-0.001163077456008137,-0.025252510835803238,2.433575129533679
-0.015557779212701118,-0.09152745614013096,0.006291739386580412,0.0043904790608466455,0.012659506321237156,0.019556332281536207,0.012867410753388377,-0.0011871432293174623,-0.02558910065739178,2.4572020725388604
-0.015909347982597688,-0.09229053991224463,0.006374644953559625,0.004459411016239588,0.012825069303053176,0.01981640196944442,0.013036577329656513,-0.001190146193785446,-0.025925636884129535,2.4808290155440416
-0.016263929376381624,-0.09305676934060407,0.006457568082645673,0.0045250317397635634,0.012992629594574425,0.020083879552991166,0.013205976059285116,-0.0012129055724020472,-0.02626252472849228,2.504455958549223
-0.016641278014057483,-0.09380610706910628,0.006543035730846053,0.004567606510075629,0.013164082486698769,0.020338515368208552,0.013380571807185524,-0.0012345722588250109,-0.026609500382006535,2.5280829015544044
-0.01702040960863666,-0.09455926789601096,0.0066304289297322745,0.004628028782335414,0.01333924229967812,0.020620713175285365,0.01355892256711232,-0.0012353087362073612,-0.026964291294610795,2.5517098445595856
-0.01740124268403835,-0.09531607640942023,0.006717627527723077,0.0047054388067530204,0.013513955229156662,0.020889375914678286,0.013736872253875355,-0.001255895678543486,-0.02731837169943961,2.5753367875647672
-0.017803580852945512,-0.09603660279916257,0.006804602119786733,0.004759256422978839,0.013688244772810453,0.021165040003107972,0.013914641007527257,-0.0012754956631826576,-0.02767158100221607,2.5989637305699484
-0.018186639008868254,-0.09676235566530808,0.006891642701971236,0.0048104951033244355,0.013864120886316595,0.021427494290393954,0.01409184190538732,-0.001294156418120219,-0.028024163701219903,2.6225906735751296
-0.018591094621960926,-0.09747321799819511,0.006978289910300898,0.004879152407171839,0.014037534438181783,0.021697249996385854,0.014268901538670487,-0.0013119233249086813,-0.02837595481708354,2.6462176165803113
-0.01899605364210404,-0.09816991273222035,0.007065358266159816,0.004944522342806823,0.014212579343800581,0.021973958651838488,0.01444662318534148,-0.001328839537578143,-0.028729380124241196,2.6698445595854925
-0.019401495627805226,-0.09883326179852478,0.007152431028997312,0.00500676349901156,0.014387192287112867,0.022237423293190797,0.014623784753741605,-0.0013449460952018057,-0.02908198051489784,2.6934715025906737
-0.019827262828326742,-0.0995045964176937,0.0072393101365365005,0.005066026703523891,0.014561395556054643,0.022508144239083885,0.01480081194524048,-0.0013602820284750626,-0.029433997339791827,2.7170984455958553
-0.020232666044392725,-0.10016368035268242,0.007325807029970428,0.0051224554130958316,0.0147352102808246,0.02276591689509649,0.01497751411264921,-0.0013748844606561322,-0.029785262985463013,2.7407253886010365
-0.020658396294015096,-0.10079125134668,0.007412536400742852,0.0051761860830096115,0.014908656495038548,0.023031219942433873,0.015153908264884738,-0.0013887887031845333,-0.03013601485845374,2.7643523316062177
-0.021063777353225933,-0.10140867780647049,0.007496906960767423,0.0052472008217604406,0.015077782732633147,0.023303694254555397,0.015326040057063709,-0.0014020283462887933,-0.03047814082628797,2.7879792746113994
-0.021469637056055976,-0.1019966010937507,0.0075788339021249755,0.005294972768729274,0.01524081236544441,0.02354329920892387,0.015492924097507573,-0.0014146353448597699,-0.03080987343475037,2.8116062176165806
-0.02187595527258243,-0.10257628561258057,0.0076608164793998896,0.005360309287455623,0.015405977311496639,0.02381115142709026,0.015659933430729724,-0.001426640099857779,-0.031142033251118428,2.835233160621762
-0.02230255676175481,-0.10314812978433423,0.007743051007877051,0.005402681439250698,0.015571191979767902,0.024066211642367157,0.015827162375097962,-0.0014380715355015487,-0.0314746019998874,2.8588601036269434
-0.022708789984606233,-0.10369267101720875,0.00782512910922593,0.005462872066476708,0.015734470870137306,0.024309093901109413,0.015994541939777673,-0.001448957172475248,-0.03180736377154109,2.8824870466321246
-0.023135310532092328,-0.10425089761717474,0.007908050718758157,0.005520189570407219,0.01589987543779146,0.024580060835701207,0.016163097552552238,-0.001479162373668207,-0.03214269201578061,2.906113989637306
-0.023561313322500128,-0.10476264727530331,0.00799098247597889,0.005574771733751333,0.016067304925853846,0.024818259607933955,0.016331742387355158,-0.0014880891895471852,-0.03247808542344484,2.9297409326424875
-0.02400666018532843,-0.10528964985061208,0.008073924344631304,0.005646584432966576,0.016232696444985185,0.02508476295940752,0.016500492925007396,-0.001496590089115801,-0.03281354269414684,2.9533678756476687
-0.02443076314917902,-0.1057716806836588,0.008157074596119591,0.005695138819497309,0.0163981315553527,0.025338553590194178,0.016669344982076294,-0.0015245181887658902,-0.033149260831660594,2.97699481865285
-0.024874301176197246,-0.10627038386616557,0.008240225371488222,0.0057612082912406135,0.016565592061641776,0.02560007111627321,0.016838274704964486,-0.0015312835770097725,-0.03348522901661933,3.0006217616580315
-0.025316518806397847,-0.10672547841183702,0.008323377034681246,0.00582412736212119,0.016731016191354718,0.02584911866161773,0.017007279172918166,-0.0015575552658754778,-0.033821436872991766,3.0242487046632127
-0.02577730820717808,-0.1071985308283593,0.008406728185000573,0.005864219677427249,0.016898467380459355,0.026106120128945785,0.017176395222720978,-0.0015627473425661273,-0.03415767617878204,3.047875647668394
-0.026235958993108495,-0.10762920922535493,0.008490071395163246,0.00592222638386625,0.01706388444892563,0.026370696765497723,0.01734555876703926,-0.0015875173700337446,-0.03449394685889513,3.0715025906735756
-0.0266925751223876,-0.10805918608038723,0.008573407381088586,0.005997292423382831,0.017231329947019598,0.026622664146504833,0.017514827693489218,-0.0015912830713786152,-0.03483064525105442,3.0951295336787568
-0.027147255470336366,-0.10846867423415793,0.008656935031381834,0.006048959212831504,0.01739674323875401,0.026882447403782806,0.017684157978949618,-0.0016146916345827047,-0.03516735578983799,3.118756476683938
-0.027619914923692496,-0.10885865292345452,0.0087410419227617,0.0060981644136263585,0.01756418607749081,0.027149674510488497,0.0178545581790976,-0.0016171640880590654,-0.03550625942274134,3.1423834196891196
-0.028089877890634066,-0.10924987376595996,0.008825106129532008,0.0061648450956493855,0.017731580272245962,0.02740417179687122,0.018025006689755905,-0.0016393382171188623,-0.035845072560052635,3.166010362694301
-0.02857709269050665,-0.10960264254491649,0.008909328148659721,0.006228349762913499,0.017900910513382863,0.02766636545796688,0.018195462137086376,-0.0016604561877980953,-0.036183998826537035,3.189637305699482
-0.029060921239933566,-0.10995842793278593,0.00899350255198772,0.006288830082931307,0.018068121630916176,0.027916072404130368,0.018365924730187274,-0.0016805684359178564,-0.036523033900524964,3.2132642487046637
-0.029541526460486817,-0.11027745581445932,0.009077830020613383,0.006346430443967215,0.018235296740142824,0.028173704451419358,0.018536414458270013,-0.0016799073008314166,-0.03686217361671032,3.236891191709845
-0.03001906339885504,-0.11060110851505602,0.009162105354419366,0.006401288307791864,0.018402438038042496,0.028438884526820488,0.018706922591795277,-0.0016990921781010679,-0.037201215815619734,3.260518134715026
-0.03051349305754817,-0.11090935303275175,0.009246331269038895,0.006453534545024625,0.018571528938311925,0.028691440134401103,0.018877446738762828,-0.0017173637180263443,-0.03754036420772664,3.2841450777202077
-0.031004199259100983,-0.11118311206670489,0.009330708463292649,0.006503293753960157,0.018738514487431492,0.02895178598690374,0.01904798856175112,-0.0017347654950901417,-0.03787941649210417,3.307772020725389
-0.031511172067221996,-0.1114438409362766,0.009415229938266668,0.0065704959884046055,0.018907457703774472,0.029219551529639287,0.019218545660763125,-0.0017513389962336848,-0.03821857620423536,3.33139896373057
