loop_cont , time_coordinate , robot_x_ , robot_y_ , robot_yaw , pre_bot speed_x , pre_bot speed_y , Pre_bot angvel , real_bot speed_x , real_bot speed_y , real_bot angvel , world speed_x , world speed_y , world angvel , loop_time_cost , loop_x_Tcost , loop_y_Tcost , loop_theta_Tcost , loop_acc_x_Tcost , loop_acc_y_Tcost , loop_acc_theta_Tcost
1,0.00699999999999790,0.03518947466090804,-0.16787649762109841,-0.05189726480896489,-0.02321088260371651,-0.01281961632145472,0.01428992397294495,0.02160347695509947,0.00555680164887974,-0.01226736306484309,0.02186264425266461,0.00442866203225506,-0.01226736306484309,0.00699999999999790,56.13594863937807844,3865.24002658677318323,231.97284323419683005,0.46671021654951395,0.03087804456499262,0.15048819656467652
2,0.01399999999999579,0.03518947466090804,-0.16787649762109841,-0.05189726480896489,-0.04074066047422476,-0.00770062327079078,0.02241276789667031,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00699999999999790,41.91774657727179942,3761.30834042737478740,206.71209192347336625,0.00000000000000000,0.00000000000000000,0.00000000000000000
3,0.11299999999999955,0.03458181118967386,-0.16792385957060399,-0.05220344435894168,-0.05512718306605350,-0.00153173065785915,0.02923670736108745,-0.00604364323072093,-0.00079005148762281,-0.00306179549976790,-0.00607663471234178,-0.00047361949505581,-0.00306179549976790,0.00600000000000023,33.73213545661641888,3652.84088046698252583,181.28248191729053929,0.03652562350023897,0.00062418135309502,0.00937459168239896
4,0.21199999999999619,0.03120975193224708,-0.16751219136896531,-0.05240121299947414,-0.06597762082805624,0.00436701376298517,0.03640878643266278,-0.03388992711790752,0.00234483993627056,-0.00197768640532468,-0.03372059257426788,0.00411668201638682,-0.00197768640532468,0.00399999999999778,33.84223793054604101,3544.59181073464560541,157.06629069203580684,1.14852716005708344,0.00549827432672930,0.00391124351780607
5,0.31099999999999994,0.02481284149342810,-0.16697087924722073,-0.05020000110130515,-0.07057403503506225,0.00950256034653722,0.04134042859745200,-0.06416014353247447,0.00219640147381010,0.02201211898168992,-0.06396910438818976,0.00541312121744575,0.02201211898168992,0.00400000000000489,43.41898831569983486,3439.98633399093478147,134.53505228482941902,4.11652401810772517,0.00482417943415518,0.48453338206407370
6,0.41100000000000136,0.01613781779034881,-0.16684979511039735,-0.04722418477650264,-0.06770622264128004,0.01467449990924784,0.04165925446069065,-0.08671068287522987,-0.00288569524189410,0.02975816324802510,-0.08675023703079286,0.00121084136823379,0.02975816324802510,0.00400000000000489,62.57894881720238089,3339.36494754908289906,113.81995638940342985,7.51874252468868320,0.00832723702909025,0.88554827989611207
7,0.50999999999999801,0.00727275502830341,-0.16623201770797139,-0.04412872375225946,-0.06106589055799808,0.01997463564107210,0.04059668935646554,-0.08883685379346046,0.00226099037471692,0.03095461024243185,-0.08865062762045406,0.00617777402425967,0.03095461024243185,0.00300000000000011,91.68318993750773416,3242.70041577241136110,95.00143535237830861,7.89198659192066909,0.00511207747456255,0.95818789526086656
8,0.61199999999999477,0.00017201577089754,-0.16475429848394488,-0.04027063849935456,-0.05553461029311491,0.02353450104427542,0.03869722153627625,-0.07154474928221670,0.01190647138395694,0.03858085252904903,-0.07100739257405866,0.01477719224026508,0.03858085252904903,0.00399999999999778,130.55451470017845850,3149.76626909953756694,77.96005097474079548,5.11865114985524716,0.14176406081698550,1.48848218186822856
9,0.71199999999999619,-0.00500076763230312,-0.16329202379836397,-0.03659819255751838,-0.05438413960779872,0.02550018829605043,0.03568755167842400,-0.05222824169555608,0.01272023225583837,0.03672445941836175,-0.05172783403200659,0.01462274685580911,0.03672445941836175,0.00499999999999545,179.00765487205842419,3060.39078597329762488,62.82720594982442464,2.72778923060942269,0.16180430864247089,1.34868591957089889
10,0.81099999999999994,-0.00993061378380647,-0.16136001183330678,-0.03315365722338524,-0.05663945280413157,0.02696698439393157,0.03310963369996067,-0.04991178571424206,0.01767537772940746,0.03444535334133143,-0.04929846151503350,0.01932011965057184,0.03444535334133143,0.00400000000000489,237.19327174606564768,2974.42457684281043839,49.55685338256200367,2.49118635318441761,0.31241897787723311,1.18648236680917241
