@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
--- 第0个点: x: -0.128947 , y: -0.122378 , theta: 0.0182971
--- 第1个点: x: -0.134947 , y: -0.121051 , theta: 0.0206187
--- 第2个点: x: -0.140947 , y: -0.119771 , theta: 0.0229299
--- 第3个点: x: -0.146947 , y: -0.118538 , theta: 0.025231
--- 第4个点: x: -0.152947 , y: -0.117352 , theta: 0.027522
--- 第5个点: x: -0.158947 , y: -0.116214 , theta: 0.0298029
--- 第6个点: x: -0.164947 , y: -0.115121 , theta: 0.0320738
--- 第7个点: x: -0.170947 , y: -0.114075 , theta: 0.034335
--- 第8个点: x: -0.176947 , y: -0.113075 , theta: 0.0365872
--- 第9个点: x: -0.182947 , y: -0.112121 , theta: 0.0388302
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.134947 , y: -0.121051 , theta: 0.0206187
--- 第1个点: x: -0.140947 , y: -0.119771 , theta: 0.0229299
--- 第2个点: x: -0.146947 , y: -0.118538 , theta: 0.025231
--- 第3个点: x: -0.152947 , y: -0.117352 , theta: 0.027522
--- 第4个点: x: -0.158947 , y: -0.116214 , theta: 0.0298029
--- 第5个点: x: -0.164947 , y: -0.115121 , theta: 0.0320738
--- 第6个点: x: -0.170947 , y: -0.114075 , theta: 0.034335
--- 第7个点: x: -0.176947 , y: -0.113075 , theta: 0.0365872
--- 第8个点: x: -0.182947 , y: -0.112121 , theta: 0.0388302
--- 第9个点: x: -0.188947 , y: -0.111213 , theta: 0.0410642
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.140947 , y: -0.119771 , theta: 0.0229299
--- 第1个点: x: -0.146947 , y: -0.118538 , theta: 0.025231
--- 第2个点: x: -0.152947 , y: -0.117352 , theta: 0.027522
--- 第3个点: x: -0.158947 , y: -0.116214 , theta: 0.0298029
--- 第4个点: x: -0.164947 , y: -0.115121 , theta: 0.0320738
--- 第5个点: x: -0.170947 , y: -0.114075 , theta: 0.034335
--- 第6个点: x: -0.176947 , y: -0.113075 , theta: 0.0365872
--- 第7个点: x: -0.182947 , y: -0.112121 , theta: 0.0388302
--- 第8个点: x: -0.188947 , y: -0.111213 , theta: 0.0410642
--- 第9个点: x: -0.194947 , y: -0.110351 , theta: 0.0432892
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.146947 , y: -0.118538 , theta: 0.025231
--- 第1个点: x: -0.152947 , y: -0.117352 , theta: 0.027522
--- 第2个点: x: -0.158947 , y: -0.116214 , theta: 0.0298029
--- 第3个点: x: -0.164947 , y: -0.115121 , theta: 0.0320738
--- 第4个点: x: -0.170947 , y: -0.114075 , theta: 0.034335
--- 第5个点: x: -0.176947 , y: -0.113075 , theta: 0.0365872
--- 第6个点: x: -0.182947 , y: -0.112121 , theta: 0.0388302
--- 第7个点: x: -0.188947 , y: -0.111213 , theta: 0.0410642
--- 第8个点: x: -0.194947 , y: -0.110351 , theta: 0.0432892
--- 第9个点: x: -0.200947 , y: -0.109535 , theta: 0.0455053
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.152947 , y: -0.117352 , theta: 0.027522
--- 第1个点: x: -0.158947 , y: -0.116214 , theta: 0.0298029
--- 第2个点: x: -0.164947 , y: -0.115121 , theta: 0.0320738
--- 第3个点: x: -0.170947 , y: -0.114075 , theta: 0.034335
--- 第4个点: x: -0.176947 , y: -0.113075 , theta: 0.0365872
--- 第5个点: x: -0.182947 , y: -0.112121 , theta: 0.0388302
--- 第6个点: x: -0.188947 , y: -0.111213 , theta: 0.0410642
--- 第7个点: x: -0.194947 , y: -0.110351 , theta: 0.0432892
--- 第8个点: x: -0.200947 , y: -0.109535 , theta: 0.0455053
--- 第9个点: x: -0.206947 , y: -0.108763 , theta: 0.0477131
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.158947 , y: -0.116214 , theta: 0.0298029
--- 第1个点: x: -0.164947 , y: -0.115121 , theta: 0.0320738
--- 第2个点: x: -0.170947 , y: -0.114075 , theta: 0.034335
--- 第3个点: x: -0.176947 , y: -0.113075 , theta: 0.0365872
--- 第4个点: x: -0.182947 , y: -0.112121 , theta: 0.0388302
--- 第5个点: x: -0.188947 , y: -0.111213 , theta: 0.0410642
--- 第6个点: x: -0.194947 , y: -0.110351 , theta: 0.0432892
--- 第7个点: x: -0.200947 , y: -0.109535 , theta: 0.0455053
--- 第8个点: x: -0.206947 , y: -0.108763 , theta: 0.0477131
--- 第9个点: x: -0.212947 , y: -0.108037 , theta: 0.0499128
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.164947 , y: -0.115121 , theta: 0.0320738
--- 第1个点: x: -0.170947 , y: -0.114075 , theta: 0.034335
--- 第2个点: x: -0.176947 , y: -0.113075 , theta: 0.0365872
--- 第3个点: x: -0.182947 , y: -0.112121 , theta: 0.0388302
--- 第4个点: x: -0.188947 , y: -0.111213 , theta: 0.0410642
--- 第5个点: x: -0.194947 , y: -0.110351 , theta: 0.0432892
--- 第6个点: x: -0.200947 , y: -0.109535 , theta: 0.0455053
--- 第7个点: x: -0.206947 , y: -0.108763 , theta: 0.0477131
--- 第8个点: x: -0.212947 , y: -0.108037 , theta: 0.0499128
--- 第9个点: x: -0.218947 , y: -0.107357 , theta: 0.0521043
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.170947 , y: -0.114075 , theta: 0.034335
--- 第1个点: x: -0.176947 , y: -0.113075 , theta: 0.0365872
--- 第2个点: x: -0.182947 , y: -0.112121 , theta: 0.0388302
--- 第3个点: x: -0.188947 , y: -0.111213 , theta: 0.0410642
--- 第4个点: x: -0.194947 , y: -0.110351 , theta: 0.0432892
--- 第5个点: x: -0.200947 , y: -0.109535 , theta: 0.0455053
--- 第6个点: x: -0.206947 , y: -0.108763 , theta: 0.0477131
--- 第7个点: x: -0.212947 , y: -0.108037 , theta: 0.0499128
--- 第8个点: x: -0.218947 , y: -0.107357 , theta: 0.0521043
--- 第9个点: x: -0.224947 , y: -0.106721 , theta: 0.0542877
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.176947 , y: -0.113075 , theta: 0.0365872
--- 第1个点: x: -0.182947 , y: -0.112121 , theta: 0.0388302
--- 第2个点: x: -0.188947 , y: -0.111213 , theta: 0.0410642
--- 第3个点: x: -0.194947 , y: -0.110351 , theta: 0.0432892
--- 第4个点: x: -0.200947 , y: -0.109535 , theta: 0.0455053
--- 第5个点: x: -0.206947 , y: -0.108763 , theta: 0.0477131
--- 第6个点: x: -0.212947 , y: -0.108037 , theta: 0.0499128
--- 第7个点: x: -0.218947 , y: -0.107357 , theta: 0.0521043
--- 第8个点: x: -0.224947 , y: -0.106721 , theta: 0.0542877
--- 第9个点: x: -0.230947 , y: -0.106131 , theta: 0.0564629
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.182947 , y: -0.112121 , theta: 0.0388302
--- 第1个点: x: -0.188947 , y: -0.111213 , theta: 0.0410642
--- 第2个点: x: -0.194947 , y: -0.110351 , theta: 0.0432892
--- 第3个点: x: -0.200947 , y: -0.109535 , theta: 0.0455053
--- 第4个点: x: -0.206947 , y: -0.108763 , theta: 0.0477131
--- 第5个点: x: -0.212947 , y: -0.108037 , theta: 0.0499128
--- 第6个点: x: -0.218947 , y: -0.107357 , theta: 0.0521043
--- 第7个点: x: -0.224947 , y: -0.106721 , theta: 0.0542877
--- 第8个点: x: -0.230947 , y: -0.106131 , theta: 0.0564629
--- 第9个点: x: -0.236947 , y: -0.105585 , theta: 0.0586306
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.188947 , y: -0.111213 , theta: 0.0410642
--- 第1个点: x: -0.194947 , y: -0.110351 , theta: 0.0432892
--- 第2个点: x: -0.200947 , y: -0.109535 , theta: 0.0455053
--- 第3个点: x: -0.206947 , y: -0.108763 , theta: 0.0477131
--- 第4个点: x: -0.212947 , y: -0.108037 , theta: 0.0499128
--- 第5个点: x: -0.218947 , y: -0.107357 , theta: 0.0521043
--- 第6个点: x: -0.224947 , y: -0.106721 , theta: 0.0542877
--- 第7个点: x: -0.230947 , y: -0.106131 , theta: 0.0564629
--- 第8个点: x: -0.236947 , y: -0.105585 , theta: 0.0586306
--- 第9个点: x: -0.242947 , y: -0.105084 , theta: 0.060791
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.194947 , y: -0.110351 , theta: 0.0432892
--- 第1个点: x: -0.200947 , y: -0.109535 , theta: 0.0455053
--- 第2个点: x: -0.206947 , y: -0.108763 , theta: 0.0477131
--- 第3个点: x: -0.212947 , y: -0.108037 , theta: 0.0499128
--- 第4个点: x: -0.218947 , y: -0.107357 , theta: 0.0521043
--- 第5个点: x: -0.224947 , y: -0.106721 , theta: 0.0542877
--- 第6个点: x: -0.230947 , y: -0.106131 , theta: 0.0564629
--- 第7个点: x: -0.236947 , y: -0.105585 , theta: 0.0586306
--- 第8个点: x: -0.242947 , y: -0.105084 , theta: 0.060791
--- 第9个点: x: -0.248947 , y: -0.104628 , theta: 0.0629441
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.200947 , y: -0.109535 , theta: 0.0455053
--- 第1个点: x: -0.206947 , y: -0.108763 , theta: 0.0477131
--- 第2个点: x: -0.212947 , y: -0.108037 , theta: 0.0499128
--- 第3个点: x: -0.218947 , y: -0.107357 , theta: 0.0521043
--- 第4个点: x: -0.224947 , y: -0.106721 , theta: 0.0542877
--- 第5个点: x: -0.230947 , y: -0.106131 , theta: 0.0564629
--- 第6个点: x: -0.236947 , y: -0.105585 , theta: 0.0586306
--- 第7个点: x: -0.242947 , y: -0.105084 , theta: 0.060791
--- 第8个点: x: -0.248947 , y: -0.104628 , theta: 0.0629441
--- 第9个点: x: -0.254947 , y: -0.104217 , theta: 0.06509
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.206947 , y: -0.108763 , theta: 0.0477131
--- 第1个点: x: -0.212947 , y: -0.108037 , theta: 0.0499128
--- 第2个点: x: -0.218947 , y: -0.107357 , theta: 0.0521043
--- 第3个点: x: -0.224947 , y: -0.106721 , theta: 0.0542877
--- 第4个点: x: -0.230947 , y: -0.106131 , theta: 0.0564629
--- 第5个点: x: -0.236947 , y: -0.105585 , theta: 0.0586306
--- 第6个点: x: -0.242947 , y: -0.105084 , theta: 0.060791
--- 第7个点: x: -0.248947 , y: -0.104628 , theta: 0.0629441
--- 第8个点: x: -0.254947 , y: -0.104217 , theta: 0.06509
--- 第9个点: x: -0.260947 , y: -0.10385 , theta: 0.0672287
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.212947 , y: -0.108037 , theta: 0.0499128
--- 第1个点: x: -0.218947 , y: -0.107357 , theta: 0.0521043
--- 第2个点: x: -0.224947 , y: -0.106721 , theta: 0.0542877
--- 第3个点: x: -0.230947 , y: -0.106131 , theta: 0.0564629
--- 第4个点: x: -0.236947 , y: -0.105585 , theta: 0.0586306
--- 第5个点: x: -0.242947 , y: -0.105084 , theta: 0.060791
--- 第6个点: x: -0.248947 , y: -0.104628 , theta: 0.0629441
--- 第7个点: x: -0.254947 , y: -0.104217 , theta: 0.06509
--- 第8个点: x: -0.260947 , y: -0.10385 , theta: 0.0672287
--- 第9个点: x: -0.266947 , y: -0.103528 , theta: 0.0693602
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.218947 , y: -0.107357 , theta: 0.0521043
--- 第1个点: x: -0.224947 , y: -0.106721 , theta: 0.0542877
--- 第2个点: x: -0.230947 , y: -0.106131 , theta: 0.0564629
--- 第3个点: x: -0.236947 , y: -0.105585 , theta: 0.0586306
--- 第4个点: x: -0.242947 , y: -0.105084 , theta: 0.060791
--- 第5个点: x: -0.248947 , y: -0.104628 , theta: 0.0629441
--- 第6个点: x: -0.254947 , y: -0.104217 , theta: 0.06509
--- 第7个点: x: -0.260947 , y: -0.10385 , theta: 0.0672287
--- 第8个点: x: -0.266947 , y: -0.103528 , theta: 0.0693602
--- 第9个点: x: -0.272947 , y: -0.10325 , theta: 0.0714853
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.224947 , y: -0.106721 , theta: 0.0542877
--- 第1个点: x: -0.230947 , y: -0.106131 , theta: 0.0564629
--- 第2个点: x: -0.236947 , y: -0.105585 , theta: 0.0586306
--- 第3个点: x: -0.242947 , y: -0.105084 , theta: 0.060791
--- 第4个点: x: -0.248947 , y: -0.104628 , theta: 0.0629441
--- 第5个点: x: -0.254947 , y: -0.104217 , theta: 0.06509
--- 第6个点: x: -0.260947 , y: -0.10385 , theta: 0.0672287
--- 第7个点: x: -0.266947 , y: -0.103528 , theta: 0.0693602
--- 第8个点: x: -0.272947 , y: -0.10325 , theta: 0.0714853
--- 第9个点: x: -0.278947 , y: -0.103017 , theta: 0.073604
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.230947 , y: -0.106131 , theta: 0.0564629
--- 第1个点: x: -0.236947 , y: -0.105585 , theta: 0.0586306
--- 第2个点: x: -0.242947 , y: -0.105084 , theta: 0.060791
--- 第3个点: x: -0.248947 , y: -0.104628 , theta: 0.0629441
--- 第4个点: x: -0.254947 , y: -0.104217 , theta: 0.06509
--- 第5个点: x: -0.260947 , y: -0.10385 , theta: 0.0672287
--- 第6个点: x: -0.266947 , y: -0.103528 , theta: 0.0693602
--- 第7个点: x: -0.272947 , y: -0.10325 , theta: 0.0714853
--- 第8个点: x: -0.278947 , y: -0.103017 , theta: 0.073604
--- 第9个点: x: -0.284947 , y: -0.102829 , theta: 0.0757162
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.236947 , y: -0.105585 , theta: 0.0586306
--- 第1个点: x: -0.242947 , y: -0.105084 , theta: 0.060791
--- 第2个点: x: -0.248947 , y: -0.104628 , theta: 0.0629441
--- 第3个点: x: -0.254947 , y: -0.104217 , theta: 0.06509
--- 第4个点: x: -0.260947 , y: -0.10385 , theta: 0.0672287
--- 第5个点: x: -0.266947 , y: -0.103528 , theta: 0.0693602
--- 第6个点: x: -0.272947 , y: -0.10325 , theta: 0.0714853
--- 第7个点: x: -0.278947 , y: -0.103017 , theta: 0.073604
--- 第8个点: x: -0.284947 , y: -0.102829 , theta: 0.0757162
--- 第9个点: x: -0.290947 , y: -0.102684 , theta: 0.077822
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.242947 , y: -0.105084 , theta: 0.060791
--- 第1个点: x: -0.248947 , y: -0.104628 , theta: 0.0629441
--- 第2个点: x: -0.254947 , y: -0.104217 , theta: 0.06509
--- 第3个点: x: -0.260947 , y: -0.10385 , theta: 0.0672287
--- 第4个点: x: -0.266947 , y: -0.103528 , theta: 0.0693602
--- 第5个点: x: -0.272947 , y: -0.10325 , theta: 0.0714853
--- 第6个点: x: -0.278947 , y: -0.103017 , theta: 0.073604
--- 第7个点: x: -0.284947 , y: -0.102829 , theta: 0.0757162
--- 第8个点: x: -0.290947 , y: -0.102684 , theta: 0.077822
--- 第9个点: x: -0.296947 , y: -0.102585 , theta: 0.0799214
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.248947 , y: -0.104628 , theta: 0.0629441
--- 第1个点: x: -0.254947 , y: -0.104217 , theta: 0.06509
--- 第2个点: x: -0.260947 , y: -0.10385 , theta: 0.0672287
--- 第3个点: x: -0.266947 , y: -0.103528 , theta: 0.0693602
--- 第4个点: x: -0.272947 , y: -0.10325 , theta: 0.0714853
--- 第5个点: x: -0.278947 , y: -0.103017 , theta: 0.073604
--- 第6个点: x: -0.284947 , y: -0.102829 , theta: 0.0757162
--- 第7个点: x: -0.290947 , y: -0.102684 , theta: 0.077822
--- 第8个点: x: -0.296947 , y: -0.102585 , theta: 0.0799214
--- 第9个点: x: -0.302947 , y: -0.102529 , theta: 0.0820149
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.254947 , y: -0.104217 , theta: 0.06509
--- 第1个点: x: -0.260947 , y: -0.10385 , theta: 0.0672287
--- 第2个点: x: -0.266947 , y: -0.103528 , theta: 0.0693602
--- 第3个点: x: -0.272947 , y: -0.10325 , theta: 0.0714853
--- 第4个点: x: -0.278947 , y: -0.103017 , theta: 0.073604
--- 第5个点: x: -0.284947 , y: -0.102829 , theta: 0.0757162
--- 第6个点: x: -0.290947 , y: -0.102684 , theta: 0.077822
--- 第7个点: x: -0.296947 , y: -0.102585 , theta: 0.0799214
--- 第8个点: x: -0.302947 , y: -0.102529 , theta: 0.0820149
--- 第9个点: x: -0.308947 , y: -0.102518 , theta: 0.0841027
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.260947 , y: -0.10385 , theta: 0.0672287
--- 第1个点: x: -0.266947 , y: -0.103528 , theta: 0.0693602
--- 第2个点: x: -0.272947 , y: -0.10325 , theta: 0.0714853
--- 第3个点: x: -0.278947 , y: -0.103017 , theta: 0.073604
--- 第4个点: x: -0.284947 , y: -0.102829 , theta: 0.0757162
--- 第5个点: x: -0.290947 , y: -0.102684 , theta: 0.077822
--- 第6个点: x: -0.296947 , y: -0.102585 , theta: 0.0799214
--- 第7个点: x: -0.302947 , y: -0.102529 , theta: 0.0820149
--- 第8个点: x: -0.308947 , y: -0.102518 , theta: 0.0841027
--- 第9个点: x: -0.314947 , y: -0.102551 , theta: 0.0861849
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.266947 , y: -0.103528 , theta: 0.0693602
--- 第1个点: x: -0.272947 , y: -0.10325 , theta: 0.0714853
--- 第2个点: x: -0.278947 , y: -0.103017 , theta: 0.073604
--- 第3个点: x: -0.284947 , y: -0.102829 , theta: 0.0757162
--- 第4个点: x: -0.290947 , y: -0.102684 , theta: 0.077822
--- 第5个点: x: -0.296947 , y: -0.102585 , theta: 0.0799214
--- 第6个点: x: -0.302947 , y: -0.102529 , theta: 0.0820149
--- 第7个点: x: -0.308947 , y: -0.102518 , theta: 0.0841027
--- 第8个点: x: -0.314947 , y: -0.102551 , theta: 0.0861849
--- 第9个点: x: -0.320947 , y: -0.102629 , theta: 0.0882614
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.272947 , y: -0.10325 , theta: 0.0714853
--- 第1个点: x: -0.278947 , y: -0.103017 , theta: 0.073604
--- 第2个点: x: -0.284947 , y: -0.102829 , theta: 0.0757162
--- 第3个点: x: -0.290947 , y: -0.102684 , theta: 0.077822
--- 第4个点: x: -0.296947 , y: -0.102585 , theta: 0.0799214
--- 第5个点: x: -0.302947 , y: -0.102529 , theta: 0.0820149
--- 第6个点: x: -0.308947 , y: -0.102518 , theta: 0.0841027
--- 第7个点: x: -0.314947 , y: -0.102551 , theta: 0.0861849
--- 第8个点: x: -0.320947 , y: -0.102629 , theta: 0.0882614
--- 第9个点: x: -0.326947 , y: -0.102752 , theta: 0.0903323
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.278947 , y: -0.103017 , theta: 0.073604
--- 第1个点: x: -0.284947 , y: -0.102829 , theta: 0.0757162
--- 第2个点: x: -0.290947 , y: -0.102684 , theta: 0.077822
--- 第3个点: x: -0.296947 , y: -0.102585 , theta: 0.0799214
--- 第4个点: x: -0.302947 , y: -0.102529 , theta: 0.0820149
--- 第5个点: x: -0.308947 , y: -0.102518 , theta: 0.0841027
--- 第6个点: x: -0.314947 , y: -0.102551 , theta: 0.0861849
--- 第7个点: x: -0.320947 , y: -0.102629 , theta: 0.0882614
--- 第8个点: x: -0.326947 , y: -0.102752 , theta: 0.0903323
--- 第9个点: x: -0.332947 , y: -0.102918 , theta: 0.0923977
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.284947 , y: -0.102829 , theta: 0.0757162
--- 第1个点: x: -0.290947 , y: -0.102684 , theta: 0.077822
--- 第2个点: x: -0.296947 , y: -0.102585 , theta: 0.0799214
--- 第3个点: x: -0.302947 , y: -0.102529 , theta: 0.0820149
--- 第4个点: x: -0.308947 , y: -0.102518 , theta: 0.0841027
--- 第5个点: x: -0.314947 , y: -0.102551 , theta: 0.0861849
--- 第6个点: x: -0.320947 , y: -0.102629 , theta: 0.0882614
--- 第7个点: x: -0.326947 , y: -0.102752 , theta: 0.0903323
--- 第8个点: x: -0.332947 , y: -0.102918 , theta: 0.0923977
--- 第9个点: x: -0.338947 , y: -0.103129 , theta: 0.0944581
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.290947 , y: -0.102684 , theta: 0.077822
--- 第1个点: x: -0.296947 , y: -0.102585 , theta: 0.0799214
--- 第2个点: x: -0.302947 , y: -0.102529 , theta: 0.0820149
--- 第3个点: x: -0.308947 , y: -0.102518 , theta: 0.0841027
--- 第4个点: x: -0.314947 , y: -0.102551 , theta: 0.0861849
--- 第5个点: x: -0.320947 , y: -0.102629 , theta: 0.0882614
--- 第6个点: x: -0.326947 , y: -0.102752 , theta: 0.0903323
--- 第7个点: x: -0.332947 , y: -0.102918 , theta: 0.0923977
--- 第8个点: x: -0.338947 , y: -0.103129 , theta: 0.0944581
--- 第9个点: x: -0.344947 , y: -0.103385 , theta: 0.0965136
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.296947 , y: -0.102585 , theta: 0.0799214
--- 第1个点: x: -0.302947 , y: -0.102529 , theta: 0.0820149
--- 第2个点: x: -0.308947 , y: -0.102518 , theta: 0.0841027
--- 第3个点: x: -0.314947 , y: -0.102551 , theta: 0.0861849
--- 第4个点: x: -0.320947 , y: -0.102629 , theta: 0.0882614
--- 第5个点: x: -0.326947 , y: -0.102752 , theta: 0.0903323
--- 第6个点: x: -0.332947 , y: -0.102918 , theta: 0.0923977
--- 第7个点: x: -0.338947 , y: -0.103129 , theta: 0.0944581
--- 第8个点: x: -0.344947 , y: -0.103385 , theta: 0.0965136
--- 第9个点: x: -0.350947 , y: -0.103685 , theta: 0.0985642
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.302947 , y: -0.102529 , theta: 0.0820149
--- 第1个点: x: -0.308947 , y: -0.102518 , theta: 0.0841027
--- 第2个点: x: -0.314947 , y: -0.102551 , theta: 0.0861849
--- 第3个点: x: -0.320947 , y: -0.102629 , theta: 0.0882614
--- 第4个点: x: -0.326947 , y: -0.102752 , theta: 0.0903323
--- 第5个点: x: -0.332947 , y: -0.102918 , theta: 0.0923977
--- 第6个点: x: -0.338947 , y: -0.103129 , theta: 0.0944581
--- 第7个点: x: -0.344947 , y: -0.103385 , theta: 0.0965136
--- 第8个点: x: -0.350947 , y: -0.103685 , theta: 0.0985642
--- 第9个点: x: -0.356947 , y: -0.10403 , theta: 0.10061
@@@@@@@@ 获得传进来的track 轨迹 segment @@@@@@@@
---- 权重系数： _w_distx: 15000 , _w_disty: 15000 , _w_etheta: 15000 , _w_acc: 1000 , _w_angacc: 1000 , 
--- 第0个点: x: -0.308947 , y: -0.102518 , theta: 0.0841027
--- 第1个点: x: -0.314947 , y: -0.102551 , theta: 0.0861849
--- 第2个点: x: -0.320947 , y: -0.102629 , theta: 0.0882614
--- 第3个点: x: -0.326947 , y: -0.102752 , theta: 0.0903323
--- 第4个点: x: -0.332947 , y: -0.102918 , theta: 0.0923977
