loop_cont , time_coordinate , robot_x_ , robot_y_ , robot_yaw , pre_bot speed_x , pre_bot speed_y , Pre_bot angvel , real_bot speed_x , real_bot speed_y , real_bot angvel , world speed_x , world speed_y , world angvel , loop_time_cost , loop_x_Tcost , loop_y_Tcost , loop_theta_Tcost , loop_acc_x_Tcost , loop_acc_y_Tcost , loop_acc_theta_Tcost
1,0.01099999999999568,-0.00372699481299471,-0.00491942381137464,-0.00117168766782281,0.03565326710607500,0.03509356154630529,-0.12120417474035407,-0.01343561326768229,-0.00547270820424492,0.00197802927923861,-0.01344201634837445,-0.00545696210886277,0.00197802927923861,0.01099999999999568,350.90830351672138931,274.97985598781093586,10834.33713542987061373,0.18051570387872037,0.02995053508880961,0.00391259982952520
2,0.01999999999999602,-0.00373987176647368,-0.00492490708806318,-0.00116905429560715,0.04415777809363918,0.04440131359503458,-0.18659145799698157,-0.00012870534432880,-0.00005498326795929,0.00002633372215654,-0.00012876953478974,-0.00005483276688542,0.00002633372215654,0.00900000000000034,482.08385303887644113,377.71549824082751456,14885.17695040797480033,0.00001656506565879,0.00000302315975548,0.00000069346492262
3,0.12299999999999756,-0.00372593029371127,-0.00495045794513582,-0.00295432994290751,0.05731696471383761,0.05733029871750101,-0.25995531611710410,0.00014016897473726,-0.00025509557917427,-0.01785275647300360,0.00013941472762416,-0.00025550857072637,-0.01785275647300360,0.01200000000000045,644.42849163075777597,504.90103315740276457,19895.46089343369021663,0.00001964734147889,0.00006507375451425,0.31872091368437178
4,0.22299999999999898,-0.00213675377937162,-0.00363540858722280,-0.01546680591511386,0.06398171676359644,0.06566527955744128,-0.30228237242021277,0.01568647632819299,0.01339470571355176,-0.12512475972206344,0.01589176514339647,0.01315049357913017,-0.12512475972206344,0.01200000000000045,838.77919304313854809,657.13028390131978540,25896.52251759756836691,0.24606553959495894,0.17941814115265609,15.65620549550410878
5,0.32199999999999562,0.00265246645706075,-0.00264433518646400,-0.02949585556063826,0.05952819032364039,0.08036288278438761,-0.39199387137769198,0.04757908744192600,0.01131883978453844,-0.14029049645524400,0.04789220236432367,0.00991073400758797,-0.14029049645524400,0.01099999999999568,1064.29474432606684786,834.32084006212130589,32872.39911260387452785,2.26376956180644040,0.12811613406805014,19.68142339565882892
6,0.42099999999999937,0.00674475821244221,-0.00072422111083934,-0.04937290739358085,0.06710679235698135,0.09291137251335994,-0.48232847826137981,0.03992541808425806,0.02119740498869400,-0.19877051832942588,0.04092291755381468,0.01920114075624660,-0.19877051832942588,0.00999999999999801,1320.11243299144621233,1035.01690942420600550,40776.02452634322253289,1.59403900920280028,0.44932997825470933,39.50971895694863179
7,0.52299999999999613,0.01118367363176528,0.00341016485999446,-0.06734530534565951,0.07513968967508618,0.09834221365438085,-0.50000000000000000,0.04150632049143578,0.04423728184275525,-0.17972397952078659,0.04438915419323070,0.04134385970833800,-0.17972397952078659,0.01099999999999568,1603.68282825266260261,1256.73911816922350226,49535.79592388809396653,1.72277464073778175,1.95693710483536321,32.30070881478811629
8,0.62199999999999989,0.01475931046166281,0.00638065196635763,-0.09202665290542782,0.08808178207005550,0.11778586702287469,-0.50000000000000000,0.03287528348070407,0.03286507226376199,-0.24681347559768307,0.03575636829897527,0.02970487106363175,-0.24681347559768307,0.01100000000000279,1912.15474627573962607,1497.27762272360064344,59045.39241074629535433,1.08078426393665405,1.08011297490229730,60.91689173660810042
9,0.72200000000000131,0.02067793339301802,0.00739124660385970,-0.12788762109430180,0.08506442792951080,0.14508839260068171,-0.50000000000000000,0.05741398068727652,0.01757198663020786,-0.35860968188873976,0.05918622931355208,0.01010594637502066,-0.35860968188873976,0.01000000000000512,2241.35153725037844197,1752.62951555155814276,69167.48391034263477195,3.29636517835896070,0.30877471413220375,128.60090394434311634
10,0.82399999999999807,0.02384193345640378,0.00979890640532306,-0.15952142508745740,0.10476978294289700,0.16610458552333518,-0.50000000000000000,0.02741381601302945,0.02879678634279425,-0.31633803993155601,0.03164000063385762,0.02407659801463365,-0.31633803993155601,0.01200000000000045,2588.42650161914798446,2014.99070750571991084,79752.99855815137561876,0.75151730839622977,0.82925490367254162,100.06975550773871930
11,0.92300000000000182,0.02914517523086589,0.01215383699338362,-0.18969997798004598,0.10665195688552968,0.18737559184795183,-0.50000000000000000,0.04764050387215570,0.03312687021294711,-0.30178552892588584,0.05303241774462106,0.02354930588060560,-0.30178552892588584,0.01100000000000279,2947.74170485803551855,2277.34512689843222688,90618.34646378629258834,2.26961760919288169,1.09738953010544216,91.07450546907668354
12,1.02499999999999858,0.03416146542450819,0.01577339223484648,-0.23373412999063461,0.10965384232144050,0.20636948013127654,-0.50000000000000000,0.04041557366511509,0.04682965033611688,-0.44034152010588634,0.05016290193642300,0.03619555241462860,-0.44034152010588634,0.01299999999999812,3315.49514957797782699,2529.67178189531568933,101539.07038323009328451,1.63341859468034434,2.19301615060297239,193.90065432916270538
13,1.12299999999999756,0.04373014661657468,0.01982278675019556,-0.27393959861283296,0.09133840420566380,0.21757926473200112,-0.50000000000000000,0.08116422577218541,0.06486982368124902,-0.40205468622198343,0.09568681192066490,0.04049394515349077,-0.40205468622198343,0.01200000000000045,3681.36191823707849835,2766.11622350243669644,112295.60012237486080267,6.58763154519828564,4.20809402443633651,161.64797071305756049
14,1.22299999999999898,0.05748014655345099,0.02992566966223790,-0.31896201998240059,0.06566323749349130,0.19790732529043750,-0.50000000000000000,0.09888396295041431,0.13905048008214377,-0.45022421369567633,0.13749999936876312,0.10102882912042341,-0.45022421369567633,0.01200000000000045,4034.98069567486390952,2977.98492763254034799,122613.87218890586518683,9.77803812877890977,19.33503601107466352,202.70184259789004955
15,1.32099999999999795,0.06237301622968824,0.03941193283785920,-0.36243300418953794,0.08782601821870722,0.21164052235455710,-0.50000000000000000,0.01211657251869481,0.10604774840126630,-0.43470984207137353,0.04892869676237255,0.09486263175621293,-0.43470984207137353,0.00999999999999801,4372.82490274215433601,3170.34792683693285653,132266.44852787436684594,0.14681132960079027,11.24612494097827842,188.97264679371852480
16,1.42199999999999704,0.07102809004157595,0.04764971232614453,-0.40817553418718050,0.07201559475779337,0.20789212186924949,-0.50000000000000000,0.04674163217992848,0.10996522713949251,-0.45742529997642556,0.08655073811887709,0.08237779488285336,-0.45742529997642556,0.01099999999999568,4681.07586268003251462,3342.19237735362139574,141058.93295768831740133,2.18478017884372555,12.09235117984018082,209.23790505852289812
17,1.51999999999999602,0.08113480760186495,0.05669651741779093,-0.45016353257882469,0.05961470146083855,0.19640340804959630,-0.50000000000000000,0.05163464998329680,0.12543087794507279,-0.41987998391644188,0.10106717560288997,0.09046805091646397,-0.41987998391644188,0.00900000000000034,4957.30658460379527241,3488.84400727832144185,148909.82311258852132596,2.66613707889757201,15.73290514207174873,176.29920089367149671
18,1.62199999999999989,0.09399088370632665,0.06612360660875560,-0.49970876536186759,0.03428550858478941,0.17789335749300730,-0.50000000000000000,0.06766885036144156,0.14434610154961663,-0.49545232783042903,0.12856076104461697,0.09427089190964674,-0.49545232783042903,0.01100000000000279,5199.09173831279622391,3609.25214432674829368,155725.96971751897945069,4.57907330923916955,20.83579703257223770,245.47300915259091880
19,1.71999999999999886,0.10761057874238274,0.07605058600847692,-0.55018945636396577,0.01296491991173255,0.15556847054782139,-0.50000000000000000,0.06419466454254910,0.15583050513951308,-0.50480691002098177,0.13619695036056090,0.09926979399721314,-0.50480691002098177,0.00900000000000034,5408.33934973512532451,3703.34723935832062125,161530.56916799928876571,4.12095495573041148,24.28314633203580897,254.83001640493156970
