0.396074,1.84662,-0.0769122,-0.977449,0.778346,1.55989,-1.60786
0.395055,1.84424,-0.072209,-0.984393,0.781273,1.55834,-1.60722
0.394883,1.8429,-0.06991,-0.987435,0.782367,1.55744,-1.60686
0.394534,1.84129,-0.0670711,-0.991288,0.783919,1.55648,-1.60643
0.394679,1.84006,-0.0651022,-0.993712,0.784645,1.55558,-1.6061
0.395268,1.83923,-0.0640752,-0.994605,0.784549,1.55484,-1.60588
0.395937,1.83844,-0.0631494,-0.995298,0.784368,1.55413,-1.60566
0.39654,1.8375,-0.0619639,-0.996359,0.784408,1.55341,-1.60541
0.397126,1.83649,-0.0606357,-0.997603,0.784567,1.5527,-1.60514
0.397702,1.83539,-0.0591783,-0.999008,0.784834,1.55199,-1.60485
0.398263,1.83421,-0.057581,-1.00059,0.785215,1.55128,-1.60454
0.398809,1.83294,-0.0558338,-1.00236,0.785715,1.55057,-1.60421
0.399345,1.83156,-0.0539118,-1.00437,0.786345,1.54984,-1.60385
0.399858,1.83009,-0.0518109,-1.0066,0.787113,1.54911,-1.60347
0.400347,1.82851,-0.0495229,-1.00909,0.788025,1.54836,-1.60306
0.400749,1.82677,-0.046954,-1.01197,0.789178,1.5476,-1.60262
0.401201,1.82502,-0.044377,-1.01481,0.790322,1.54685,-1.60217
0.401676,1.82319,-0.0416931,-1.01777,0.79153,1.54609,-1.60171
0.402073,1.82118,-0.0386787,-1.0212,0.792991,1.54529,-1.60121
0.402434,1.81905,-0.0354318,-1.02493,0.794624,1.54446,-1.60067
0.402762,1.81678,-0.0319582,-1.02897,0.79642,1.5436,-1.60011
0.403057,1.81439,-0.0282504,-1.03331,0.798382,1.54271,-1.59953
0.40332,1.81185,-0.0242816,-1.03801,0.800521,1.54177,-1.59891
0.403548,1.80917,-0.0200696,-1.04302,0.802831,1.54079,-1.59826
0.403737,1.80634,-0.0156109,-1.04836,0.805311,1.53978,-1.59759
0.40389,1.80338,-0.0109031,-1.05402,0.807963,1.53873,-1.59689
0.403913,1.80019,-0.00576524,-1.06029,0.810944,1.53762,-1.59614
0.403932,1.79688,-0.000433194,-1.06679,0.81404,1.53647,-1.59537
0.404015,1.79352,0.00495762,-1.07332,0.817129,1.53529,-1.5946
0.404003,1.78996,0.0107275,-1.08037,0.820489,1.53405,-1.59379
0.403947,1.78624,0.0167577,-1.08775,0.824023,1.53276,-1.59296
0.403853,1.78237,0.0230356,-1.09544,0.827717,1.53143,-1.59211
0.403723,1.77835,0.0295886,-1.10349,0.831579,1.53003,-1.59124
0.403554,1.77418,0.0363842,-1.11183,0.835596,1.5286,-1.59035
0.403348,1.76987,0.0434205,-1.12047,0.839764,1.52711,-1.58944
0.403104,1.76541,0.0506936,-1.1294,0.844079,1.52558,-1.58851
0.402824,1.76082,0.0581987,-1.13861,0.848536,1.52401,-1.58758
0.402435,1.75603,0.0660305,-1.14824,0.853235,1.5224,-1.58663
0.402005,1.75112,0.0740632,-1.1581,0.858062,1.52075,-1.58567
0.401697,1.74619,0.0820666,-1.16784,0.862782,1.51907,-1.58472
0.401291,1.74106,0.0904108,-1.17801,0.867735,1.51734,-1.58376
0.400844,1.7358,0.098976,-1.18844,0.872819,1.51556,-1.5828
0.400366,1.73038,0.107771,-1.19913,0.878029,1.51372,-1.58183
0.399855,1.72484,0.116764,-1.21004,0.883352,1.51185,-1.58087
0.39931,1.71916,0.125947,-1.22115,0.888781,1.50993,-1.57991
0.398733,1.71337,0.135316,-1.23245,0.894314,1.50798,-1.57895
0.398125,1.70744,0.144866,-1.24394,0.899945,1.506,-1.57801
0.397484,1.7014,0.15459,-1.2556,0.90567,1.50398,-1.57708
0.396721,1.69517,0.164607,-1.26762,0.911612,1.50193,-1.57615
0.395823,1.68875,0.174921,-1.27999,0.917778,1.49985,-1.57523
0.395165,1.68241,0.18501,-1.29193,0.923653,1.49774,-1.57435
0.394396,1.67588,0.195391,-1.30422,0.929728,1.49559,-1.57349
0.393584,1.66922,0.205957,-1.31669,0.935903,1.4934,-1.57265
0.39274,1.66245,0.216662,-1.32928,0.942152,1.49119,-1.57183
0.391864,1.65557,0.227502,-1.34198,0.94847,1.48895,-1.57104
0.390953,1.64858,0.238474,-1.35478,0.954859,1.4867,-1.57028
0.390008,1.64149,0.249571,-1.36767,0.961315,1.48442,-1.56956
0.389027,1.63429,0.260789,-1.38065,0.967835,1.48213,-1.56887
0.388011,1.62698,0.272124,-1.39371,0.974418,1.47982,-1.56822
0.386878,1.61952,0.283662,-1.40697,0.98116,1.4775,-1.56762
0.385485,1.61182,0.295559,-1.42067,0.988237,1.47519,-1.56705
0.38446,1.6043,0.307059,-1.4337,0.994858,1.47286,-1.56654
0.383295,1.59658,0.318829,-1.44703,1.00168,1.47049,-1.56607
0.382075,1.58875,0.330708,-1.46042,1.00858,1.46812,-1.56565
0.380809,1.58082,0.342681,-1.47386,1.01553,1.46574,-1.56529
0.379496,1.57279,0.354745,-1.48735,1.02255,1.46337,-1.56498
0.378131,1.56466,0.366898,-1.50087,1.02963,1.46099,-1.56474
0.376708,1.55643,0.379139,-1.51443,1.03678,1.45861,-1.56456
0.375224,1.5481,0.391469,-1.52803,1.044,1.45624,-1.56444
0.373671,1.53966,0.403883,-1.54167,1.0513,1.45389,-1.56439
0.371999,1.53109,0.416426,-1.55541,1.05873,1.45154,-1.56442
0.369889,1.5222,0.429407,-1.56969,1.06666,1.44926,-1.56453
