base_y_base_x,base_theta_base_y,base_link_base_theta,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
-0.0004918199705697199,-0.03830085996143741,-0.012603329166747921,0.015224942078275155,0.07376028615185752,0.29815286949186853,0.31592584235272725,0.19842366143190038,0.0964617094840419,-0.6543395431156551
-0.0005101867165998209,-0.03973118240820794,-0.01307400657949075,0.0157935143148915,0.07651481969707234,0.30928710428879624,0.32772387102581946,0.20583372838184336,0.10006395198700709,-0.6787755431156551
-0.0005285534444039584,-0.04116151104701568,-0.013544676256071772,0.016362079239144456,0.07926936516699282,0.32042148502496715,0.33952195077399094,0.21324382741085376,0.10366623940585365,-0.703211551164219
-0.0005469201205439858,-0.04259184996456519,-0.014015330949761314,0.01693062988400857,0.08202393043184772,0.3315561294284678,0.35132011530646445,0.22065397969090902,0.10726860780751186,-0.7276475511642189
-0.0005652867966840135,-0.044022188882114704,-0.014485985643450858,0.01749918052887269,0.08477849569670261,0.34269077383196844,0.3631182798389379,0.2280641319709643,0.11087097620917008,-0.7520835511642188
-0.000583653472824041,-0.04545252779966421,-0.014956640337140401,0.018067731173736803,0.08753306096155751,0.3538254182354691,0.3749164443714114,0.23547428425101952,0.1144733446108283,-0.7765195511642188
-0.0006020201968482587,-0.0468828530564313,-0.015427312865671073,0.01863629871846414,0.09028757758836262,0.36495973299559914,0.38671449622278764,0.24288414245932707,0.11807567860723446,-0.8009555410819285
-0.0006203869428783595,-0.04831317550320182,-0.015897990278413897,0.019204870955080482,0.09304208299479502,0.3760939677925268,0.3985125248958796,0.25029392802144623,0.12167800552654673,-0.8253915410819281
-0.0006387536889084604,-0.04974349794997234,-0.016368667691156722,0.019773443191696823,0.09579658840122746,0.38722820258945445,0.4103105535689717,0.2577037135835655,0.125280332445859,-0.849827541081928
-0.0006571204907856857,-0.05117382474587448,-0.016839339788701706,0.020342017157150945,0.09855112242229919,0.3983624712418617,0.42210861811591843,0.26511358914006383,0.1288826703186412,-0.8742635479199188
-0.0006754874483167773,-0.05260416366342398,-0.017309994482391247,0.020910595941121463,0.10130574396536689,0.4094968342542983,0.4339067826483919,0.2725237414201191,0.1324850387202994,-0.8986995479199188
-0.0006938544058478689,-0.0540345025809735,-0.01778064917608079,0.021479174725091983,0.10406036550843459,0.4206311972667349,0.4457049471808654,0.27993389370017435,0.1360874071219576,-0.9231355479199188
-0.0007122213633789605,-0.055464841498523,-0.018251303869770336,0.022047753509062497,0.10681498705150229,0.4317655602791715,0.45750311171333885,0.28734404598022956,0.1396897755236158,-0.9475715479199185
-0.0007305873887007645,-0.05689512285095764,-0.018721958923254872,0.02261629010846922,0.10956943982766901,0.44289966819704385,0.46930080141939995,0.29475390003287727,0.14329199894512398,-0.9720075295570452
-0.0007489530074007478,-0.058325379418405425,-0.01919261465703346,0.023184808019690382,0.11232381836414211,0.4540336715363268,0.481098286686255,0.3021636256820225,0.14689415994460592,-0.9964435295570458
-0.0007673186261007311,-0.05975563598585322,-0.019663270390812043,0.023753325930911538,0.11507819690061522,0.4651676748756097,0.49289577195311013,0.30957335133116776,0.15049632094408785,-1.0208795295570465
-0.0007856844334130872,-0.06118590063486215,-0.020133926291928082,0.024321852245288697,0.11783259815358363,0.47630173289806416,0.5046933545186898,0.316983100947831,0.15409851165207658,-1.0453155453730925
-0.0008040513909441794,-0.06261621141330531,-0.020604580985617637,0.024890431029259235,0.12058713527933221,0.4874360959105012,0.5164915190511636,0.3243929718368225,0.1577008800537349,-1.069751545373093
-0.0008224183484752717,-0.06404652219174847,-0.0210752356793072,0.025459009813229776,0.12334167240508082,0.4985704589229383,0.5282896835836376,0.33180284272581395,0.16130324845539323,-1.0941875453730938
-0.000840785306006364,-0.06547683297019162,-0.021545890372996757,0.02602758859720031,0.1260962095308294,0.5097048219353753,0.5400878481161114,0.3392127136148054,0.16490561685705155,-1.1186235453730946
-0.0008591522652998465,-0.06690716015666212,-0.022016561382630428,0.02659616743572849,0.12885074692088794,0.5208391860162034,0.5518860137806711,0.3466227479226338,0.168507985604373,-1.1430595477178371
-0.0008775192228309379,-0.0683374990742116,-0.022487244215426368,0.027164746219699,0.1316052840466364,0.5319735490286398,0.5636841783131443,0.354032900202689,0.17211035400603117,-1.1674955477178368
-0.0008958861803620292,-0.06976783799176109,-0.022957927048222304,0.027733325003669505,0.13435982117238485,0.5431079120410762,0.5754823428456176,0.3614430524827441,0.17571272240768931,-1.1919315477178363
-0.000914253131001183,-0.07119817690846031,-0.023428609192636524,0.02830190378730202,0.13711435829649585,0.5542422750468937,0.5872805073710773,0.3688532047583942,0.179315090807206,-1.2163675477033096
-0.00093261980714121,-0.07262851582600978,-0.023899263886326055,0.028870482571272525,0.13986889542224426,0.5653766380593301,0.5990786719035506,0.37626335703844926,0.18291745920886412,-1.240803547703309
-0.0009509864832812373,-0.07405885474355928,-0.02436991858001559,0.02943906135524304,0.1426234325479927,0.5765110010717667,0.610876836436024,0.38367350931850447,0.18651982761052227,-1.2652395477033085
-0.0009693531594212645,-0.07548919366110875,-0.02484057327370512,0.03000764013921354,0.14537796967374114,0.5876453640842031,0.6226750009684971,0.3910836615985595,0.1901221960121804,-1.289675547703308
-0.0009877203670868727,-0.07691953271450452,-0.025311241256625233,0.03057620573265456,0.14813250706110145,0.5987798605994263,0.6344731666214999,0.3984938145823931,0.19372443231067113,-1.314111550024114
-0.0010060881687911569,-0.07834987163205406,-0.02578192408942119,0.031144756377518693,0.15088704418685,0.6099145050029273,0.6462713311539736,0.4059039668624485,0.19732651932126544,-1.3385475500241144
-0.001024455970495441,-0.0797802105496036,-0.02625260692221714,0.031713307022382814,0.15364158131259853,0.6210491494064281,0.6580694956864472,0.4133141191425039,0.20092860633185966,-1.3629835500241148
-0.0010428237721991222,-0.08121054946710621,-0.026723289754997652,0.032281857667228284,0.1563961184382567,0.6321837938095637,0.6698676602185338,0.4207242714223161,0.2045306933423357,-1.3874195500233133
-0.001061187700298519,-0.08264088811503834,-0.02719394669811987,0.032850434005871704,0.15915065504477782,0.6433181781046904,0.6816658225270655,0.4281341642960603,0.20813303768344527,-1.4118555454171526
-0.001079551281136842,-0.08407122703258783,-0.02766460139180941,0.03341901278984222,0.16190519217052632,0.6544525411171269,0.6934639870595389,0.43554403518505147,0.21173540608510347,-1.4362915454171525
-0.0010979148619751655,-0.08550156595013736,-0.028135256085498956,0.03398759157381274,0.16465972929627481,0.6655869041295637,0.7052621515920126,0.44295390607404284,0.21533777448676172,-1.4607275454171527
-0.0011162774227151155,-0.08693190500234793,-0.02860592104177124,0.03455617041131283,0.16741426668135273,0.676721268190259,0.7170603172352392,0.4503638798433693,0.21894014322756947,-1.4851635477177108
-0.0011346381896427992,-0.08836224391989753,-0.029076603874567206,0.03512474919528337,0.17016880380710134,0.6878556312026961,0.7288584817677132,0.45777403212342493,0.22254251162922783,-1.5095995477177118
-0.0011529989565704827,-0.08979258283744705,-0.029547286707363164,0.03569332797925391,0.1729233409328499,0.698989994215133,0.740656646300187,0.46518418440348036,0.22614488003088612,-1.5340355477177123
-0.0011713597234981662,-0.0912229217549966,-0.03001796954015912,0.03626190676322444,0.17567787805859847,0.7101243572275698,0.7524548108326607,0.4725943366835358,0.22974724843254443,-1.5584715477177127
-0.0011897068281614678,-0.092653260871722,-0.030488629663796153,0.03683046285166813,0.17843241556791853,0.7212589495374947,0.7642529770080384,0.48000448999546086,0.23334961733583542,-1.5829075511204458
-0.0012080507116253093,-0.0940835997892715,-0.03095928435748569,0.03739901349653225,0.181186952693667,0.7323935939409953,0.7760511415405118,0.4874146422755161,0.2369519857374936,-1.6073435511204455
-0.0012263945950891503,-0.095513938706821,-0.03142993905117522,0.037967564141396355,0.18394148981941544,0.7435282383444957,0.7878493060729852,0.4948247945555712,0.24055435413915177,-1.6317795511204451
-0.0012447212179445028,-0.096944292027364,-0.031900600943121936,0.038536121985814666,0.18669602698165877,0.7546628109753045,0.7996475426819871,0.5022349469338035,0.24415672258853774,-1.6562155514441976
-0.0012629975675529773,-0.09837468722312626,-0.032371283775917865,0.039104700769785165,0.18945056410740718,0.7657971739877408,0.8114459886055243,0.5096450992138586,0.24775909099019583,-1.6806515514441964
-0.0012812739171614526,-0.09980508241888855,-0.0328419666087138,0.03967327955375567,0.19220510123315565,0.7769315370001773,0.8232444345290615,0.5170552514939136,0.25136145939185395,-1.7050875514441963
-0.0012995502667699273,-0.10123547761465083,-0.03331264944150973,0.04024185833772618,0.19495963835890406,0.7880659000126137,0.8350428804525987,0.5244654037739687,0.25496382779351207,-1.7295235514441953
-0.001317662700733508,-0.10266601076932555,-0.03378331243366914,0.040810437010326356,0.19771437242952344,0.7992002608441076,0.8468411265807004,0.531875357118145,0.25856619548955656,-1.753959546657795
-0.0013357054957588406,-0.10409660293883259,-0.03425396712735865,0.04137901579429684,0.2004691909463358,0.8103346238565434,0.8586392911131733,0.5392852280071359,0.26216856389121457,-1.7783955466577934
-0.001353748290784174,-0.10552719510833967,-0.03472462182104818,0.04194759457826734,0.20322400946314823,0.8214689868689797,0.8704374556456463,0.5466950988961269,0.2657709322928727,-1.8028315466577927
-0.0013716723656866053,-0.10695787093001591,-0.035195280791316876,0.04251617349610503,0.20597878697088595,0.8326033941605839,0.8822356229559,0.5541050131873849,0.2693733015426787,-1.8272675524110467
-0.001388913196179465,-0.10838902588165103,-0.0356659636241128,0.043084752280075515,0.2087333240966343,0.8437380385640841,0.8940337874883729,0.5615151654674397,0.27297566994433675,-1.8517035524110455
-0.0014061540266723247,-0.10982018083328617,-0.03613664645690873,0.043653331064046015,0.2114878612223827,0.8548726829675843,0.905831952020846,0.5689253177474948,0.2765780383459948,-1.8761395524110445
-0.0014233948571651845,-0.11125133578492132,-0.03660732928970466,0.04422190984801652,0.21424239834813108,0.8660073273710847,0.9176301165533192,0.5763354700275498,0.28018040674765293,-1.9005755524110435
-0.00143905543990359,-0.11268349401754305,-0.037077995383688625,0.04479047188971833,0.21699693537661602,0.8771418041594974,0.9294282806691958,0.5837456220459503,0.28378277502211036,-1.925011551548201
-0.0014536371248414063,-0.11411633731556235,-0.03754865007737816,0.04535902253458243,0.2197514725023645,0.8882761671719337,0.941226445201669,0.5911557743260054,0.28738514342376853,-1.9494475515482002
-0.0014682188097792231,-0.11554918061358171,-0.03801930477106771,0.045927573179446554,0.222506009628113,0.8994105301843706,0.9530246097341426,0.5985659266060607,0.29098751182542676,-1.9738835515482003
-0.0014824502081107905,-0.11698227439651718,-0.03848996053638136,0.04649612488181514,0.2252605463565715,0.9105448915908855,0.9648227383797385,0.6059760664222696,0.2945898797075113,-1.9983195480237685
-0.0014883819317404539,-0.11842130829794503,-0.038960643369177296,0.04706470366578564,0.2280150834823199,0.9216792546033217,0.9766200587390195,0.6133859373112606,0.2981922481091694,-2.022755548023768
-0.0014943136553701177,-0.11986034219937292,-0.03943132620197323,0.04763328244975615,0.23076962060806835,0.9328136176157581,0.9884173790983006,0.6207958082002516,0.30179461651082756,-2.0471915480237666
-0.0015002453789997813,-0.1212993761008008,-0.03990200903476916,0.048201861233726655,0.2335241577338168,0.9439479806281945,1.0002146994575818,0.6282056790892427,0.3053969849124857,-2.0716275480237663
-0.0014931289449893524,-0.1227473153242852,-0.040372679129446136,0.04877044117479305,0.2362787004652327,0.9550823662998053,1.0120127286247018,0.6356157020177177,0.3089993606452047,-2.0960635977526616
-0.0014722525419527187,-0.12420463964487212,-0.04084333382313564,0.04933901995876353,0.23903323759098097,0.966216729312241,1.0238114559393026,0.6430258542977723,0.3126017290468627,-2.1204995977526595
-0.0014455340606751577,-0.1256659932608244,-0.04131399051177232,0.04990759674833196,0.24178777471817414,0.9773510723835144,1.0356101832600924,0.650436006581714,0.3162040974504102,-2.1449355977654756
-0.0013966020743900742,-0.12714266758184678,-0.04178465478501735,0.05047616595351513,0.24454231184595865,0.9884853396121047,1.0474089105834148,0.6578461588672464,0.3198064658547311,-2.1693715977835373
-0.0013244786559383215,-0.12863533708620523,-0.042255326976665696,0.051044727240285546,0.24729684897371812,0.9996195276565181,1.05920763790663,0.6652563111527114,0.32340883425901923,-2.193807597801377
-0.0012286530600551515,-0.1301443534241704,-0.04272600689466734,0.05161328080151571,0.2500513861036326,1.0107536394137793,1.0710063652390758,0.672666463443974,0.3270112017021379,-2.218243597838334
-0.001082693305551885,-0.1316879149957737,-0.04319668453647541,0.05218183664331898,0.2528059232451552,1.0218878249725782,1.082805092621244,0.6800766157664642,0.3306135181875926,-2.2426795979782694
-0.0008716820308745099,-0.13327629239529415,-0.04366735426031754,0.052750400403143036,0.25556046038682323,1.0330221688917804,1.094603820004035,0.6874867680893455,0.33421575549332955,-2.267115598119494
-0.0005956012742434069,-0.1349094979971719,-0.04413801606402583,0.053318972083196386,0.25831499752874426,1.0441566712155468,1.1064025473879098,0.6948969204129074,0.3378179135976267,-2.2915515982629633
-0.0002324218380582721,-0.13660272300041232,-0.044608671397103526,0.0538875502600666,0.2610695347400732,1.05529130346968,1.1182011315975855,0.702307058576038,0.34142002131493804,-2.3159875990221632
0.0003077866521716821,-0.1384179826367098,-0.04507932611320917,0.05445612907111708,0.26382407199701335,1.0664259484034957,1.1299989872299803,0.7097171239846051,0.3450221957215055,-2.3404236001859884
0.0010348363173258157,-0.14036204318822776,-0.0455499808291366,0.0550247078819523,0.2665786092529106,1.0775605933330954,1.1417960507243539,0.7171271101770111,0.3486244493400646,-2.3648596013405614
0.0019491985657174027,-0.14243522945819231,-0.04602063555811234,0.0555932866973447,0.2693331465308856,1.08869523835194,1.1535923231846947,0.7245370173159499,0.35222678219311443,-2.38929560269099
0.003175845393282861,-0.1447236092240083,-0.04649129468933155,0.05616186561378697,0.2720876842984068,1.0998298853496735,1.1653886721242575,0.7319469332100785,0.35582915143407945,-2.4137316083842726
0.004820134332885528,-0.1472997421589477,-0.04696196173354534,0.05673044453163921,0.2748422220727587,1.110964532375019,1.1771858122758156,0.7393569282408566,0.35943152068397766,-2.4381676141381514
0.006883979603228729,-0.15016494715046336,-0.04743263672736799,0.05729902345132578,0.27759675985599724,1.1220991794362867,1.1889837472744744,0.7467670027764447,0.3630338899454977,-2.4626036199708654
0.009435435805372427,-0.1533661247412279,-0.047903318123367934,0.05786760186612165,0.28035129939010117,1.133233833575064,1.2007823867021088,0.7541771517150806,0.3666362614967898,-2.4870396413358242
0.01297937406003391,-0.15725119975090412,-0.048373994054883254,0.05843617390926728,0.2831058410306561,1.1443684962287324,1.212581133355339,0.7615873161406985,0.37023863580288685,-2.511475681387494
0.01763961300421879,-0.1619054968198259,-0.048844661956303964,0.0590047379321811,0.2858603829487246,1.1555031600041916,1.2243798811972646,0.7689974813128729,0.37384101047191465,-2.5359117239010365
0.02260585107478552,-0.16657842087614494,-0.049252623053948875,0.059497553904332874,0.2882479781385713,1.1651545178203355,1.2346068570181115,0.7754205001839959,0.37696349424149445,-2.557092515226635
0.026848559956691345,-0.17046453657315813,-0.04956656805441876,0.05987679930285371,0.2900853612846498,1.1725817576906317,1.242477065958256,0.7803633592879731,0.3793664137466633,-2.5733922754069867
0.03021962135064184,-0.17355084428805467,-0.049815550752722725,0.06017757028331715,0.29154254867774887,1.1784721351699379,1.2487187522788856,0.7842834300622984,0.3812721153511636,-2.5863192498902556
0.032716871911620676,-0.17583715200295114,-0.04999999479284889,0.060400378595570486,0.2926220193872999,1.1828356713816994,1.2533425347746947,0.7871873816064109,0.3826838411682718,-2.595895430952408
0.03434031163962795,-0.17732345971784766,-0.05011990017479728,0.06054522423961371,0.293323773413303,1.1856723663259165,1.2563484134456833,0.7890752139203107,0.38360159119798803,-2.602120818593445
0.03508994053466358,-0.1780097674327441,-0.050175266898567876,0.060612107215446846,0.2936478107557581,1.1869822200025892,1.2577363882918517,0.7899469270039977,0.384025365440312,-2.6049954128133654
0.03514589999999997,-0.17806099999999997,-0.0501794,0.0606171,0.293672,1.18708,1.25784,0.7900119999999999,0.384057,-2.6052099999999996
