1.41104,1.05733,0.659469,0.370396,0.140164
1.41025,1.05661,0.659006,0.370403,0.140163
1.41018,1.0565,0.65892,0.370402,0.140164
1.40307,1.05059,0.655037,0.370458,0.140164
1.40142,1.04918,0.654112,0.37047,0.140164
1.40179,1.04944,0.654279,0.370464,0.140161
1.40221,1.04974,0.654469,0.370461,0.140163
1.40256,1.05001,0.654628,0.370458,0.140165
1.40291,1.05027,0.654778,0.370452,0.140166
1.40324,1.05053,0.654919,0.370446,0.140166
1.40357,1.05079,0.655052,0.37044,0.140167
1.40387,1.05104,0.655176,0.37043,0.140164
1.40417,1.05128,0.655291,0.370425,0.140165
1.40444,1.05152,0.655393,0.370416,0.140164
1.40468,1.05174,0.655481,0.370406,0.140163
1.40503,1.05204,0.655621,0.370398,0.140165
1.40532,1.05231,0.655729,0.370386,0.140162
1.4055,1.05249,0.655776,0.370378,0.140164
1.40564,1.05265,0.655798,0.370367,0.140163
1.40574,1.05278,0.655801,0.370357,0.140163
1.40581,1.05289,0.655783,0.370348,0.140165
1.40584,1.05298,0.655744,0.370337,0.140165
1.40583,1.05304,0.655683,0.370325,0.140163
1.40579,1.05307,0.655599,0.370315,0.140164
1.4057,1.05307,0.65549,0.370303,0.140164
1.40517,1.05273,0.655141,0.370294,0.140164
1.40483,1.05253,0.65489,0.370284,0.140164
1.4047,1.05253,0.654759,0.370271,0.140163
1.40443,1.05241,0.654548,0.370258,0.140163
1.4041,1.05225,0.654302,0.370248,0.140165
1.40372,1.05205,0.654027,0.370236,0.140166
1.40329,1.05182,0.653722,0.370223,0.140165
1.4028,1.05154,0.653386,0.37021,0.140163
1.40226,1.05123,0.653018,0.370198,0.140165
1.40165,1.05088,0.652618,0.370185,0.140164
1.40099,1.05048,0.652186,0.370172,0.140164
1.39999,1.04982,0.651563,0.370162,0.140165
1.399,1.04917,0.650945,0.370151,0.140164
1.39827,1.04874,0.650473,0.370138,0.140165
1.39739,1.04819,0.649912,0.370123,0.140162
1.39643,1.04759,0.649312,0.370113,0.140166
1.39541,1.04695,0.648676,0.370098,0.140163
1.39433,1.04626,0.648006,0.370087,0.140166
1.39318,1.04553,0.6473,0.370073,0.140165
1.39198,1.04475,0.646559,0.370061,0.140165
1.3907,1.04393,0.645782,0.370048,0.140164
1.38937,1.04307,0.64497,0.359775,0.140164
1.38776,1.04199,0.644005,0.359755,0.140162
1.38602,1.04083,0.642973,0.359738,0.140163
1.38461,1.03993,0.642117,0.359718,0.140165
1.38303,1.0389,0.641167,0.359698,0.140163
1.38137,1.03782,0.640176,0.359678,0.140163
1.37965,1.0367,0.63915,0.35966,0.140167
1.37786,1.03554,0.638089,0.359639,0.140165
1.37601,1.03433,0.636994,0.359617,0.140163
1.3741,1.03309,0.635865,0.359597,0.140165
1.37213,1.0318,0.634702,0.359576,0.140164
1.3701,1.03048,0.633506,0.359554,0.140165
1.36786,1.02901,0.632199,0.359532,0.140163
1.3654,1.02737,0.630772,0.359511,0.140163
1.36331,1.02604,0.629545,0.35949,0.140165
1.36105,1.02458,0.628226,0.359464,0.140499
1.35872,1.02307,0.62687,0.359442,0.140499
1.35634,1.02153,0.625484,0.359419,0.140499
1.35389,1.01996,0.624067,0.359394,0.140499
1.35139,1.01836,0.622621,0.359372,0.1405
1.34884,1.01672,0.621144,0.359345,0.140499
1.34623,1.01506,0.619639,0.359324,0.140502
1.34356,1.01336,0.618105,0.359297,0.1405
1.34074,1.01155,0.616489,0.359271,0.140499
1.33759,1.00951,0.614697,0.359248,0.1405
1.33488,1.00781,0.613142,0.359221,0.140501
1.33199,1.00599,0.611492,0.359195,0.140501
1.32904,1.00414,0.609809,0.359169,0.140502
1.32604,1.00226,0.608099,0.35914,0.1405
1.32298,1.00035,0.606363,0.359112,0.140499
1.31987,0.998421,0.604601,0.359085,0.140501
1.31672,0.996468,0.602815,0.359056,0.140501
1.31352,0.994494,0.601006,0.359025,0.140499
1.31028,0.992502,0.599175,0.358996,0.1405
1.30701,0.9905,0.597328,0.358965,0.140498
1.30379,0.988553,0.595517,0.358935,0.140499
1.30041,0.9865,0.593625,0.358906,0.1405
1.29698,0.984428,0.59171,0.358875,0.140499
1.29352,0.982344,0.589776,0.358846,0.140501
1.29002,0.980247,0.587825,0.358813,0.140499
1.28649,0.978142,0.585857,0.35878,0.1405
1.28292,0.976026,0.583873,0.358747,0.140499
1.27932,0.973904,0.581873,0.358716,0.140502
1.27569,0.971771,0.579858,0.358679,0.140499
1.27203,0.969633,0.577828,0.358645,0.140499
1.26834,0.967489,0.575785,0.358612,0.140501
1.26462,0.965338,0.573727,0.358576,0.140502
1.26099,0.963265,0.571707,0.358537,0.1405
1.25727,0.961142,0.569642,0.358499,0.1405
1.25349,0.958994,0.567548,0.358459,0.140498
1.24968,0.956842,0.565441,0.358422,0.140501
1.24585,0.954687,0.563323,0.358381,0.140499
1.242,0.952532,0.561194,0.35834,0.140499
1.23813,0.950376,0.559054,0.3583,0.140501
1.23424,0.948221,0.556905,0.358256,0.140499
1.23033,0.946066,0.554746,0.358212,0.140499
1.2264,0.943911,0.552578,0.35817,0.140499
1.22245,0.941758,0.550401,0.358127,0.140501
1.21859,0.939675,0.548266,0.358082,0.140501
1.21466,0.93756,0.546098,0.358036,0.140501
1.21067,0.935419,0.543901,0.357987,0.140498
1.20667,0.933279,0.541697,0.35794,0.140499
1.20266,0.931141,0.539485,0.357891,0.140498
1.19863,0.929008,0.537268,0.357843,0.140499
1.19459,0.926879,0.535045,0.357796,0.140501
1.19055,0.924753,0.532817,0.357746,0.140501
1.18649,0.92263,0.530582,0.357694,0.140501
1.18243,0.92051,0.528342,0.357643,0.140501
1.17835,0.918393,0.526097,0.357589,0.1405
1.17436,0.916336,0.523888,0.357536,0.140501
1.17034,0.914266,0.521663,0.357482,0.140501
1.16626,0.912165,0.519408,0.357428,0.140502
1.16217,0.910062,0.517145,0.357368,0.140498
1.15807,0.907966,0.514881,0.357314,0.140501
1.15397,0.905869,0.512611,0.357257,0.1405
1.14987,0.903774,0.510337,0.357197,0.140499
1.14578,0.901689,0.508072,0.357141,0.140501
1.14172,0.89963,0.505832,0.35708,0.140498
1.13771,0.897595,0.503618,0.357023,0.140499
1.13372,0.895578,0.501423,0.356969,0.140502
1.12981,0.893606,0.499266,0.35691,0.140501
1.12591,0.891635,0.497114,0.356851,0.140499
1.12193,0.889625,0.494935,0.356796,0.140501
1.11795,0.887606,0.492753,0.356739,0.140502
1.11397,0.885584,0.49057,0.356677,0.140498
1.10999,0.883564,0.488395,0.356622,0.1405
1.10601,0.881541,0.486222,0.356563,0.140498
1.10204,0.879521,0.484056,0.356509,0.140501
1.09805,0.877484,0.481876,0.356451,0.1405
1.09405,0.87544,0.479693,0.356395,0.140502
1.09006,0.873392,0.477513,0.356337,0.140501
1.08611,0.871365,0.475351,0.356279,0.140501
1.08225,0.869375,0.473229,0.356219,0.140499
1.07835,0.867381,0.471123,0.356163,0.140498
1.07451,0.865415,0.469057,0.35611,0.140499
1.07071,0.863477,0.467029,0.356057,0.140498
1.06697,0.861575,0.465046,0.356006,0.140499
1.06326,0.85969,0.46309,0.355958,0.140501
1.05957,0.857818,0.461156,0.355909,0.140501
1.0559,0.855956,0.459242,0.355861,0.140501
1.05224,0.854103,0.457346,0.355815,0.140502
1.04859,0.852256,0.455464,0.355764,0.140498
1.04501,0.850442,0.453621,0.355721,0.1405
1.04151,0.848665,0.451818,0.355676,0.140499
1.03791,0.84685,0.449993,0.355632,0.140499
1.03432,0.845042,0.448185,0.355591,0.140501
1.03072,0.843237,0.446388,0.355549,0.1405
1.02714,0.841443,0.444609,0.355507,0.140498
1.02357,0.839656,0.442844,0.355469,0.140499
